Headlines,Labels
happy holi! top 10 stock to colour your portfolio which could give up to 40% return,1
hdfc bank: outcome of board meet,1
"positive on it, fin services, logistics cos: prabhudas l",0
hdfc bank jun qtr pat see up at rs 1060cr: plilladher,0
hdfc bank an underperformer : karvy,1
hdfc bank q3 net profit see at rs 594 cr: sharekhan,0
hold hdfc bank; target of rs 580: emkay,1
hdfc bank growth to come from investments it make over 2 yrs: db,1
remain invest in hdfc bank: tulsian,0
"prefer bank stocks, say gautam shah",1
bank of baroda down 1% on money launder allegations,1
"buy bharat forge, maruti, apollo tyres, bob: chandan taparia",1
accumulate hdfc bank; target of rs 1020: emkay,0
hdfc bank q1 net may grow 28% at rs 1819.8 cr: nirmal bang,0
hold hdfc bank; target of rs 1950: emkay,0
sbi have support at around rs 2030: bhamre,1
hdfc bank q1 profit may rise 30% to rs 1842.9 cr: kotak sec,0
"thukral bullish on icici bank, hdfc bank",0
"buy hdfc bank, pc jeweller, tata global, pvr; sell kaveri seed: sudarshan sukhani",1
hold hdfc bank; target of rs 2201: anand rathi securities,1
"hdfc bank q4 profit see up 21%, retail may drive loan growth",1
"hdfc bank can climb to rs 1225, indiabulls house rs 700: gaba",1
"buy hdfc bank, dcb bank: ambareesh baliga",1
why these 10 stock should be on your radar today,1
sbi have good support at rs 2220-2240: gupta,0
sachin shah positive on hdfc bank,0
sell hdfc bank: sudarshan sukhani,0
accumulate hdfc bank; target of rs 2671: angel broking,1
"hdfc bank agm on july 13, 2012",1
hdfc bank q2 net profit up 31.5% at rs 1199 cr,0
standard charter india profit up wee bit; bad loan jump,1
"yes bank enter credit card space, eye no 3 slot in 4 yrs",1
"in letter to shareholders, deepak parekh detail succession plan at hdfc",1
hdfc bank's director mr. ashim samanta complete his tenure,1
cobrapost effect: rbi penalize six more bank,1
hdfc bank q3 pat see up at rs 601 cr: angel,0
buy hdfc bank; target of rs 2492: prabhudas lilladher,1
"go long in hul, hcl tech; hdfc bank, wipro look good: gaba",0
buy hdfc bank; target of rs 2780: motilal oswal,0
"buy hdfc bank, acc, zee entertainment: chandan taparia",1
hdfc can touch rs 1000: darashaw,1
bank of baroda partner mobile payment app chillr,0
bank of baroda cut lend rate by 0.1%,1
hdfc bank slash two-year mclr rate to 9.20% effective june 7,1
buy hdfc bank; target of rs 1700: icici direct,1
hdfc bank's puri exercise rs 57-cr stock options in fy17,1
"look at axis bank, icici bank, hdfc bank: r sreesankar",0
