text,label
Buy Hero Motocorp; target of Rs 2050: FIFL,__label__1
Hold Hero Motocorp; target of Rs 2170: Emkay,__label__1
LKP neutral on Hero Motocorp,__label__1
Hold Hero Motocorp; target of Rs 2005: Arihant capital,__label__1
Hold Hero MotoCorp; target Rs 2085: Way2Wealth,__label__1
10 stocks you should keep an eye on post Q3 results: Emkay,__label__1
Hero Motocorp top pick in auto space: Religare Capital,__label__1
Accumulate Hero Motocorp; target of Rs 2101: PINC Research,__label__2
Yes Bank can move to Rs 318-320: Mohindar,__label__2
Hero MotoCorp to raise output to 7m units per year,__label__2
Short Hero Motocorp between Rs 1900-1960: Manghnani,__label__2
Super Six trading ideas for the day,__label__2
"Khade`s view on Hero Motocorp, Bajaj Auto",__label__2
Strong sales growth powers Hero MotoCorp Q3 net up 43% YoY,__label__2
Keep stoploss at Rs 1970 in Hero Motocorp: Jai Bala,__label__2
Hero Motocorp Q3 PAT seen up 47% at Rs 631 cr,__label__2
"What to watch out in Bajaj Auto, Hero Moto's Q3 results?",__label__2
"Bull's Eye: Short Infosys, ICICI Bank; buy Sun Pharma",__label__2
"Two-wheelers, LCVs to drive Q3 auto sales growth up 20-22%",__label__2
Automobiles sector results preview for Q3FY12: Emkay,__label__2
Hero will remain the hero in the industry: Pawan Munjal,__label__1
"TCS a top pick in IT space, says Radhika Gupta",__label__1
Hero MotoCorp sees double-digit growth in FY13,__label__1
"Tata Motors, Hero Motocorp top picks in auto space: Irani",__label__2
"Hero Motocorp, Bajaj Auto may see more downside: Baliga",__label__2
"Buy HDFC Bank, SBI, HCL Tech, says Sukhani",__label__2
"Bajaj Auto, Hero Motocorp good bets in auto space: Sudip",__label__1
"Buy Mahindra and Mahindra, says Prayesh Jain",__label__2
"Prefer Tata Motors, M&M over Bajaj Auto: PN Vijay",__label__2
"Goel`s view on Bajaj Auto, TVS Motor",__label__2
Hero Motocorp has target of Rs 2050: Sukhani,__label__2
Enter Hero Motocorp on lower levels: Phani Sekhar,__label__2
"Buy Hero MotoCorp on every decline, says Anu Jain",__label__2
"TCS looks very strong, may test to Rs 1200 levels: Anu Jain",__label__2
Pair trade: Buy Hero Motocorp; Sell Bajaj Auto,__label__2
"Buy Ambuja Cements on dips, says Sukhani",__label__2
"Plunging sales, strikes: 2011 a year to forget for auto cos",__label__2
"Sell Axis Bank, target of Rs 750: Sukhani",__label__1
Super Six stocks you can bet on Dec 20,__label__1
6 stocks that should do well today,__label__2
"Buy Hero Moto, Bajaj Auto, M&M at current levels:  Tulsian",__label__1
Hero Motocorp can touch Rs 2200: Sukhani,__label__2
Super Six intraday picks for the day,__label__1
"Bull's Eye: Short Arvind, Delta Corp; buys PFC, DCB",__label__2
Interest rate peaking next trigger for auto sector: Expert,__label__2
Super Six stocks that should do well today ,__label__2
"Bull's Eye: Buy BHEL, SBI, Delta Corp; short Tata Steel",__label__1
Shivam Autotech to invest Rs 50cr for capex this year,__label__1
"Hero Motocorp may rally upto Rs 3000, says Sukhani",__label__1
"Sell BHEL, says Sudarshan Sukhani",__label__1
Super Six: Top chart picks for Friday,__label__1
Hero Motocorp has target of Rs 2900: Sukhani,__label__1
Buy Hero Motocorp 2100 Put: VK Sharma,__label__1
"Buy Maruti Suzuki on dips, says Rakesh Bansal",__label__1
"Muhurat picks: Hero Motocorp, Thermax, says Tulsian",__label__2
Motilal Oswal recommends 3 stocks for Muhurat trading,__label__2
Hero Motocorp may go upto Rs 2200: Dharmesh Kant,__label__2
Tata Motors can move down to Rs 174: Anu Jain,__label__2
Bajaj Auto Q2 net misses forecast; how's the road ahead?,__label__1
Hold Hero Motocorp; target Rs 2200: KRChoksey,__label__1
"Hero Motocorp, M&M top picks: UBS Securities",__label__1
Hero Motocorp has potential to go upto Rs 2300: Jai Bala,__label__1
Hero Motocorp Q2 net sales up 28% to Rs 5784 cr,__label__2
"Hold Hero Motocorp, says Shardul Kulkarni",__label__2
"Emkay Global positive on Hero Motocorp, Bajaj Auto",__label__2
Hold Hero Motocorp: VK Sharma,__label__2
Hero MotoCorp up on strong results; how will it play ahead?,__label__2
Hero Motocorp Q2 net profit up 19.4% at Rs 604 cr,__label__1
Hero Motocorp Q2 PAT seen up 1.5% at Rs 561 cr,__label__1
"Hero MotoCorp prices 1st 'Hero' branded bike at Rs 66,800",__label__1
Hero Motocorp Sept qtr PAT seen up at Rs 565 cr: KRChoksey,__label__2
Hero MotoCorp a good trading bet: Murlidhar,__label__2
"Bajaj Auto, Hero MotoCorp may outperform: Irani",__label__1
"Auto cos' Q2 margins may slip on high costs, discounts",__label__1
Hero Motocorp Sep qtr PAT seen at Rs 557 cr: Angel Broking,__label__1
Hero MotoCorp posts record sales in Sept; logs 27% jump,__label__1
M&M has target around Rs 880: Mohindar,__label__1
"Buy Hero Motocorp between Rs 1980-2010, says Rajesh Jain",__label__2
Super Six stocks you can bet on September 26,__label__2
Hold Hero Motocorp: Kunal Saraogi,__label__1
Tata Motors can touch Rs 175-176: Thukral,__label__2
Hold Hero MotoCorp; target of Rs 2000: PINC Research,__label__1
Invest in Bajaj Auto: Rohit Shinde,__label__1
"Bajaj Auto, Hero MotoCrop best bets in auto space: Agrawal",__label__2
Hero Motocorp has target of Rs 2275: Harchekar,__label__1
"Hold Hero Motocorp, says Jai Bala",__label__2
Hero MotoCorp to start dropping Honda brand,__label__2
Its an upward journey in margins for Hero MotoCorp hereon,__label__2
Hero Motocorp can test Rs 2325: Manghnani,__label__2
Hero MotoCorp has support around Rs 1950- 2000: Sharma,__label__2
Exit Hero Motocorp on upside: Phani Sekhar,__label__2
Cautious on volume holding post festive season: TVS Motors,__label__2
Manghnani positive on Idea Cellular,__label__2
Buy Hero Motocorp: Sanjay Vaid,__label__2
Buy Hero Motocorp on dips: Hemant Thukral,__label__2
Bull's Eye: 12 intraday buy/sell picks for the day,__label__2
Hero Motocorp can test Rs 2000: Anu Jain,__label__2
Short Hero Motocorp: Ashish Kapur,__label__1
"Bull's Eye: Short Jubilant Food, Aban, Hero Motocorp",__label__1
Buy Hero Motocorp near Rs 1940-1950: Rajesh Jain,__label__1
Super Six trading ideas for the day,__label__1
"Sell Hero Motocorp, says Arunesh Madan",__label__1
Super Six stocks you can bet on August 24,__label__1
Stay away from Hero Moto Corp: Tulsian,__label__2
"Invest in Bajaj Auto, Hero Motocorp: Hemant Thukral",__label__2
Buy Idea Cellular above Rs 97: LKP,__label__1
Invest in Hero Motocorp: Rohit Shinde,__label__1
"Hero Motocrop, Maruti Suzuki top picks in auto space: Diwan",__label__2
TVS Motor can test Rs 75: PN Vijay,__label__1
Ranbaxy's Sobti's Friday Gurgaon to hit stands by month-end,__label__2
Invest in Hero Motocorp: Akshata Deshmukh,__label__2
Will aim to double sales in 5-6 years: Hero MotoCorp,__label__1
Hold Hero Motocorp; target of Rs 1911: KRChoksey,__label__1
Buy Hero Honda: Rajan Malik,__label__1
TVS Motor has target of Rs 64-65: Bhamre,__label__1
Bajaj Auto July sales rise 14% YoY to 3.64 lakh units,__label__1
FM's move may get desired growth trajectory: Sunil Munjal,__label__2
"Hero Honda changes name, becomes Hero MotoCorp",__label__1
Hero Honda changes name to Hero MotoCorp,__label__1
Petronet LNG has target of Rs 190-195: IIFL,__label__1
Angel Broking neutral on Hero Honda Motors,__label__2
Buy Mahindra and Mahindra on dips: Ajay Srivastava,__label__2
Hold Hero Honda; target of Rs 1890: Way2Wealth,__label__2
Value picks post June quarter results: Prabhudas Lilladher,__label__2
Houseviews: Four interesting stock buys this season,__label__2
Eyeing 7.5 lakh units from proposed 4th plant: Hero Honda,__label__1
Strong sales power Hero Honda Q1 net up over 13% yoy,__label__1
Hero Honda Q1 PAT seen up 10.5% at Rs 543 cr,__label__1
"Mehraboon Irani positive on Hero Honda, Bajaj Auto",__label__2
UBS Securities positive on Hero Honda,__label__2
Expect Pulsar sales to spurt in Q2: Bajaj Auto,__label__1
Hero pays Rs 811cr tax on Honda stake buyout: CBDT,__label__1
Hero Honda Jun qtr PAT seen up at Rs 551.9cr: PLilladher,__label__1
Hero Honda Jun qtr PAT seen up 15% at Rs 565cr: KRChoksey,__label__2
"Slowing sales, high costs to weigh on auto cos Q1 earnings",__label__2
Home-grown hurdles push India Inc to invest abroad,__label__2
Autos in rough weather; 2-wheelers thrive: PINC Research,__label__1
"Hero Honda, Maruti Suzuki top pick in auto space: Jain",__label__1
"Hero Honda, Bajaj Auto best bet in auto space: Irani",__label__1
Hero Honda may touch Rs 2000: Bala,__label__1
Hero Honda may rally upto Rs 1960: Murlidhar,__label__2
"Hero Honda to announce 4th plant; zeroes in Guj, K'taka",__label__2
Tata Motors best pick in auto space: Irani,__label__1
Avoid financial service space: Ambit Capital,__label__2
Hero Honda may test Rs 1775: Jain,__label__2
Bull's Eye: Stocks to buy today,__label__2
Edelweiss says car sales growth could slow to 10% in FY12,__label__2
"Bajaj Auto, Hero Honda best bets: Malkani",__label__1
"No major loss after Maruti's 13 day strike, says Rico Auto",__label__1
"Hero Honda launches refreshed Glamour, Glamour F1",__label__1
Sell Hero Honda: Sabarad,__label__1
Hero Honda has support at Rs 1700: Jain,__label__1
"Sell Hero Honda, says Rajesh Agrawal",__label__1
Buy Hero Honda at current level: Shanbhag,__label__2
Devangshu Datta`s view on Hero Honda,__label__2
Irani's view on auto stocks,__label__1
"Goldman bearish on Hero Honda, M&M; likes Bajaj Auto, Bosch",__label__1
Short Tata Motors on every rise: Bhamre,__label__2
Hero Honda looks good for long term: Kapadia,__label__2
Honda to nearly double India bike capacity by 2013,__label__2
Hero Honda can move upto Rs 1950: Kulkarni,__label__1
"Hero Honda gears up for name change, may call it Hero Moto",__label__1
Hold Hero Honda Motors; target of Rs 1998: KRChoksey,__label__1
"Below Rs 695, M&M can slip to Rs 680: Salil Sharma ",__label__1
Hold Hero Honda Motors; target of Rs 1887: KRChoksey,__label__2
"Hero Honda Mar '11 sales at Rs 5,390.93 crore",__label__2
Hold Hero Honda Motors; target of Rs 1887: KRChoksey,__label__1
Hero Honda Motors an underperformer: LKP,__label__1
Hold Hero Honda Motors; target of Rs 1806: PINC Research ,__label__1
Angel Broking neutral on Hero Honda,__label__1
Buy Hero Honda Motors; target of Rs 1891: Motilal Oswal,__label__1
Avoid Hero Honda: Rakesh Gandhi,__label__1
"Buy Maruti Suzuki, says Baliga",__label__1
Choksey`s view on Hero Honda,__label__1
"Hero Honda misses street view, Q4 profit down 16% on year",__label__1
Hero Honda Q4 PAT down 16% at Rs 504 cr,__label__1
Hero Honda Motors declares final dividend at Rs 35 per share,__label__1
Expecting high growth unrealistic right now: Sunil Munjal,__label__1
Hero Honda Q4 PAT seen down 13% at Rs 519 cr,__label__2
Jain`s view on TVS Motor,__label__1
Have signed new licensing agreement with Hero: Honda Motors,__label__1
M&M a top bet in auto space: Motilal Oswal,__label__2
Manghnani`s view on Hero Honda,__label__1
Agrawal`s view on Hero Honda,__label__1
"Irani positive on Hero Honda, Bajaj Auto",__label__2
Exit Hero Honda: Rajesh Jain,__label__2
Buy Hero Honda closer to Rs 1500: Baliga,__label__2
Hero Honda Mar qtr PAT seen down at Rs 482.1 cr: PLilladher,__label__2
Hero Honda Mar qtr PAT seen down at Rs 508.1 cr: MOST,__label__2
Hero Honda declares interim dividend at Rs 70 per share,__label__2
Nomura expects high margin pressure for India Inc in Q4,__label__2
"Hero Honda, Bajaj Auto top picks in auto sector: Bala",__label__1
Salil Sharma view on auto space,__label__1
"Hero Honda Motors; April 21, 2011 record date for payment of interim dividend",__label__2
Hero Honda Mar qtr PAT seen down at Rs 495.8 cr: PINC,__label__2
"Accumulate Suzlon Energy, says Mitesh Thacker",__label__2
"Maruti, Hero Honda may see upside: Jain",__label__2
Which sectors were buzzing on Deal Street this quarter?,__label__2
Hero Honda Mar qtr PAT seen down at Rs 521 cr: KRChoksey,__label__2
Prefer Bajaj Auto to Hero Honda: Irani,__label__2
Which 7 stocks is Emkay bearish on? ,__label__2
Hero Honda can add 5-7%: Shardul Kulkarni,__label__2
"Cabinet approves $1.75 bn FDI from Reckitt, PE firms",__label__2
Cabinet may clear Hero Group's FDI tomorrow,__label__1
Honda India bike unit to sell 2.1mn units in FY12,__label__2
UBS Securities positive on IT services,__label__2
Mavani`s view on Hero Honda,__label__1
Accumulate Hero Honda: Rajesh Jain,__label__1
I-T dept may quiz Honda on discounted stake sale: HP Ranina,__label__1
"Antique Stock Broking bullish on Bajaj Auto, Tata Motors",__label__1
Ashok Leyland can test Rs 56-57: Manghnani,__label__2
Hero-PE deal: HIPL to hold 34% stake in Hero Honda,__label__2
February emerged as high-speed track for auto companies,__label__2
Union Budget 2011-2012: Positive for auto sector,__label__1
Hero Honda looks attractive: Mehta,__label__2
RBS Asia Securities positive on Hero Honda,__label__2
"Ashok Leyland, Hero Honda look weak, says Anil Manghnani",__label__2
"Singapore's GIC, Bain Cap to invest Rs 4500cr in Hero Grp",__label__1
"Govt sanctions FDI proposals worth Rs 1,358cr",__label__1
Sell Hero Honda: Ashish Tater,__label__1
Bull's Eye: Stocks to buy today,__label__1
Hero Honda can test Rs 1220-1225: IIFL,__label__1
"Buy Bajaj Auto, Hero Honda: Irani",__label__2
Ashok Leyland has support at Rs 42-45: Mohindar,__label__2
Buy Hero Honda; target of Rs 1799: Motilal Oswal,__label__2
Hero Honda has downside target of Rs 1415-1420: Thacker,__label__1
Hero Honda looks weak: VK Sharma,__label__1
"Stay away from Bajaj Auto, Hero Honda: Radhika Gupta",__label__2
Hero Honda Q3 net profit down 20% at Rs 429 cr,__label__2
Hero Honda Q3 profit seen up 5.2% at Rs 563 cr,__label__2
"Buy Bajaj Auto, Hero Honda at current level: Irani",__label__2
"Goldman Sachs downgrades Hero Honda, M&M",__label__2
"Hero, Honda execute final binding license agreement",__label__2
Buy Hero Honda; target of Rs 1860-1890: Aditya Birla Money,__label__1
Q3 earnings: Auto sector preview and expert picks,__label__1
Hero Honda has target of Rs 1900: Jain,__label__2
Bull's Eye: Stocks to buy today,__label__2
Q3 earnings: How will different sectors fare?,__label__2
Hero Honda qtr PAT seen up 2.2% at Rs 547.5cr: Angel,__label__2
Hold Hero Honda Motors; target of Rs 1988: KRChoksey,__label__1
Hero Honda Dec qtr PAT seen up 8.1% at Rs 579.3cr: PINC,__label__1
Hero Honda Dec qtr PAT seen down 4% at Rs 514cr: KRChoksey,__label__1
Experts talk: Which 2-wheeler co will win the race in 2011?,__label__1
Agrawal view on Hero Honda,__label__2
"New models, discounts drive Dec auto sales up",__label__2
Best ever calendar year performance for Hero Honda,__label__2
Hero Group exposure to Citi fraud Rs 28.75cr,__label__2
Book some profits in Hero Honda: Rajesh Jain,__label__2
Sanjay Dutt positive on Maruti Suzuki India,__label__1
Hero Honda strong resistance around Rs 1980-2000: Sharma,__label__1
Buy Hero Honda Motors; target of Rs 1934: Motilal Oswal,__label__1
Hero Honda may slip to Rs 1725-1750: Baliga,__label__1
Buy Hero Honda Motors; target of Rs 2100: IIFL,__label__1
Angel Broking neutral on Hero Honda Motors,__label__1
Bajaj Auto looks good amongst auto space: Malkani,__label__2
Hero Honda may test Rs 2100: Bala,__label__2
Buy Hero Honda Motors; target of Rs 2097: PINC Research,__label__2
Stay invested in Hero Honda: Mohindar,__label__2
"Hold Hero Honda, says Tulsian",__label__2
Enter Hero Honda at Rs 1800-1810: Thacker,__label__2
Exit Hero Honda at Rs 1818-1825: Bhambwani,__label__2
Hold Hero Honda Motors; target of Rs 1720: Emkay,__label__2
Kotak Institutional cautious on Hero Honda,__label__2
Hero's solo ride begins: What are the challenges ahead?,__label__1
Hero to buy Honda's stake in JV: How do both cos stack up?,__label__1
Developing in-house R&D a challenge for Hero: Maruti Suzuki,__label__1
Accumulate Hero Honda on dips: Dhawan,__label__1
Hero Honda may correct Rs 100 more from current level: IIFL,__label__1
Honda formally decides to sell stake in Hero Honda JV,__label__1
Tough times ahead for Hero Corp: SP Tulsian,__label__1
Sell Hero Honda on rally: Thukral,__label__1
Hero Honda falls 9% on JV termination report,__label__1
Buy Hero Honda on decline: Bhat,__label__1
Hero Honda has support at Rs 1555: Paul,__label__1
How will Hero Group be impacted post split with Honda?,__label__1
Enter Hero Honda: TS Harihar,__label__1
Hero Honda has support at Rs 1580-1600: Thacker,__label__1
Avoid Hero Honda Motors: Doshi,__label__1
Hero Honda shares fall on royalty worries,__label__1
Munjals to buy Honda stake in JV for $1 bn: Reports,__label__1
Do not buy Hero Honda: Srivastava,__label__2
Hero Honda may dip Rs 50-75 from current levels: Bhat,__label__1
Remain invested in Hero Honda: Tulsian,__label__1
Hero Honda shares slip on JV breakup report,__label__1
Jaiprakash Associate has strong support at Rs 100: Thacker,__label__1
Exit Hero Honda Motors: Baliga,__label__1
"Avoid Hero Honda, says Sanjay Dutt",__label__1
Hero Honda may test Rs 1982: Manghnani,__label__1
TS Harihar remain cautious on Hero Honda,__label__1
Bearish on Hero Honda: Gupta,__label__1
Hero Honda has resistance close to Rs 1920-1930: Bhambwani,__label__1
"Will close Q3 with volumes of 950,000 vehicles: Bajaj Auto",__label__1
Accumulate Hero Honda on dips: Sajiv Dhawan,__label__1
"Honda, Hero close to JV pact rejig: Report",__label__1
Avoid Hero Honda: Mohindar,__label__1
"Honda, India`s Hero close to JV pact rejig: Report",__label__1
"Hero, Honda agree to royalty at around Rs 2300-2400 cr",__label__1
Hero Honda has target at Rs 2100: Manghnani,__label__1
Hero Honda has target of Rs 1950: Rajesh Jain,__label__1
Bull's Eye: Stocks to buy today,__label__1
Girish Pai positive on Bajaj Auto,__label__2
"Buy Hero Honda, says Rajesh Jain",__label__2
Bull's Eye: Stocks to buy today,__label__2
Buy Hero Honda; target of Rs 2100: Aditya Birla Money,__label__1
Buy Hero Honda Motors: Rajesh Jain,__label__1
Bull's Eye: Stocks to buy today,__label__1
Bharti Airtel has resistance at Rs 368: Bhambwani,__label__1
Limited upside in Hero Honda: Baliga,__label__1
Hero Honda may go upto Rs 2070: Gujral,__label__2
"PE firms, Munjals to meet on final Hero Honda talks",__label__2
Sell Hero Honda Motors: Anand Rathi Securities,__label__2
Maruti Suzuki a good bet for long term: Sekhar,__label__2
Mohindar bullish on Hero Honda,__label__2
Angel Broking neutral on Hero Honda,__label__2
Buy Hero Honda; target of Rs 1970: IIFL,__label__1
Hero Honda Q2 net profit down 15% at Rs 506 cr,__label__2
Hero Honda Q2 PAT seen down 8.7% at Rs 545 cr,__label__2
Minority shareholders seeks clarity on Hero Honda deal ,__label__2
US PEs eye stake in Hero Honda,__label__2
Hero Honda bottom at Rs 1650: Gujral,__label__2
Hero Honda will do well in long term: Seth,__label__2
Downside capped in Hero Honda: Phani Sekhar,__label__2
Hero Honda Sept qtr PAT seen down 5% at Rs 567.6 cr,__label__2
Hero Honda Sept qtr PAT seen down at Rs 564cr: M Oswal,__label__2
Buy Hero Honda Motors: Motilal Oswal,__label__2
Hero Honda Sept qtr PAT seen down 4% at Rs 574 cr:KRChoksey,__label__1
Hero Honda Sept PAT seen down at Rs 510 cr: Angel,__label__1
Auto cos to declare Sept sales numbers today,__label__2
Radhika Gupta bullish on Hero Honda,__label__1
Hero Honda shares drop on UBS downgrade,__label__1
Motorcycle sales seen at 3 lakh units this month: Bajaj,__label__2
Hero Honda can move up another Rs 70-80: Baliga,__label__1
Hero Honda can go upto Rs 2050: Gujral,__label__2
Hero Honda Motors may see 15-20% gains: Rajesh Jain,__label__2
Auto sector will continue do well ahead: Damania,__label__2
"Buy Hero Honda, says Tulsian",__label__2
Hold Hero Honda Motors: Thacker,__label__2
Hero Honda may see 15% growth in next fiscal: Choksey,__label__2
Hero Honda sets up SPV to buy Honda stake: Sources,__label__2
"Hold Hero Honda, says Satish Betadpur",__label__2
Hero Honda has support at Rs 1665: Bhambwani,__label__2
Buy Hero Honda Motors; target of Rs 2049: PINC Research,__label__1
UP govt shuts Shriram Pistons & Rings plant in Ghaziabad,__label__2
Expect 20% gains in Hero Honda: Jain,__label__1
Earnings Review: June quarter a mix bag for India Inc,__label__1
Expect margins to improve in coming quarters: Hero Honda ,__label__1
Hero Honda Q1 net profit down 1.6% at Rs 492 cr,__label__1
Hero Honda Q1 revenues seen up 12% at Rs 4291 cr ,__label__1
Buy Hero Honda at Rs 1750-1800: Thacker,__label__1
Hero Honda Q1 PAT seen up 12.5% at Rs 563 cr,__label__2
Hero Honda may gain 7-8% from current levels: Mohindar,__label__2
Hero Honda not likely to make fresh highs: Gujral,__label__2
"Not much downside in Maruti Suzuki, Hero Honda: SP Tulsian",__label__2
"Radhika Gupta bullish on Hero Honda, Bajaj Auto",__label__2
Prashastha Seth bullish on Hero Honda,__label__2
Hero Honda Jun qtr PAT seen up at Rs 526.4 cr: Emkay,__label__2
Hero Honda can test Rs 2100: Mohindar,__label__2
Hero exploring options to extend JV with Honda: Munjal,__label__2
Sell Hero Honda; target of Rs 1800: Anand Rathi,__label__1
Hold Hero Honda for long term: Betadpur,__label__2
TVS to re-launch its entry level bike Max,__label__2
Hero Honda to hike prices by Rs 500/unit,__label__2
"Hero Honda, Maruti's sales hit record high in May",__label__2
Buy Hero Honda: Sukhani,__label__2
Tata Motors has target of Rs 1000: Betadpur,__label__2
Hero Honda promoters rejig shareholding,__label__1
"Increase exposure to Bajaj Auto, Hero Honda: PN Vijay",__label__1
Govt postpones BS3 emission norms' implementation to Oct 1,__label__2
See 30% growth in FY11 turnover: Shivam Autotech,__label__1
Sell Hero Honda: Sukhani,__label__1
"DLF, Hero Honda, JP Asso reply to IPL tax liability notice",__label__1
Hero Honda says targets 5 mln unit sales in FY11,__label__1
"Hero Honda Q4 net at Rs 598cr, eyes 5m in FY11 bike sales",__label__1
Hero Honda Q4 net sales up 20% at Rs 4093 cr,__label__1
"Hero Honda qtrly net up 49%, beats forecast",__label__1
Hero Honda Q4 net profit up 48.8% at Rs 598 cr,__label__1
SP Tulsian positive on auto space,__label__1
Hero Honda Q4 profit after tax seen up 37.5% at Rs 553 cr,__label__1
BSE Sensex falls 0.2%; Infosys rallies,__label__1
Hero Honda has support at Rs 1900-1920: Mohindar,__label__1
Hero Honda may set up 4th plant in Himachal Pradesh,__label__2
The business of IPL: Will Pawan Munjal join the bandwagon?,__label__2
Hero Honda can touch Rs 2100: Gujral,__label__2
Book partial profits in Hero Honda: Gorashekhar,__label__2
Accumulate Hero Honda; target of Rs 1870: Emkay,__label__2
Hero Honda can test Rs 2100: Gujral,__label__2
Donï¿½t expect another shock for sector in Budget: HDFC Bk,__label__2
Gartner's Budget 2010 wishlist  ,__label__1
Ports are gateways to India's economic prosperity,__label__1
Budget 2010 must double GDP spend on healthcare ,__label__1
Kishore Biyani's Budget wish: Incentivise consumption,__label__1
Short Bajaj Auto at Rs 1800: Siddharth Bhamre,__label__1
Exit Hero Honda: SP Tulsian,__label__2
"Budget 2010: Need a roadmap for GST, says Hero Honda",__label__2
"Stimulus exit will hurt industry growth, say auto cos",__label__2
Autos sales rev up in January,__label__2
Buy Hero Honda with long term perspective: Mukadam,__label__2
Hero Honda may dip 10-15% from current levels: Karvy,__label__1
"Hero Honda net jumps, rising costs a worry",__label__1
Hero Honda Q3 net profit up 78.4% at Rs 535.8 cr,__label__1
Hero Honda Q3 PAT seen up 70% at Rs 500 cr,__label__1
Tough to maintain margins at 22%: Bajaj Auto,__label__1
Will clock around 4.4m units in 2010: Hero Honda,__label__2
Hero Honda Motors Q3 PAT seen at Rs 513.7 Cr: Karvy,__label__2
Hero Honda to exceed FY10 sales target,__label__2
Hero Honda Dec qtr PAT seen at Rs 476.3 Cr,__label__2
"Hero Honda a marketperformer, target Rs 1737: Karvy",__label__2
Hero Honda posts best ever Nov monthly sales ,__label__2
"Auto cos see sales accelerating in Nov, stocks rally",__label__2
Hero Honda may reward shareholders,__label__2
Hero Honda sees growth tapering off next year,__label__1
"Maruti Suzuki, Hero Honda still looking weak: Thacker",__label__2
Govt should review stimulus for 6 more mths: Sunil Munjal,__label__2
Telecom cos to see sharp margin erosion: Raamdeo Agarwal,__label__2
Hero Honda to launch 6 more bikes this fiscal,__label__1
"Hold Hero Honda, target of Rs 1604: KRChoksey",__label__2
Hero Honda Q2 net up 26%; to launch 6 more bikes this yr,__label__2
Hero Honda a market performer: Karvy Stock Broking,__label__2
Hero Honda has support at Rs 1600- 1580: Thacker,__label__1
Hold Hero Honda: Sharmila Joshi,__label__1
Hero Honda Q2 PAT up 95% at Rs 597.1 cr,__label__2
Apurva Shah positive on Hero Honda,__label__2
"Hero Honda Q2 revenues seen up 28% at Rs 4,062 cr",__label__2
Book profits in Hero Honda Motors: Irani,__label__2
Hold Hero Honda Motors: Bose,__label__2
Hero Honda Q2 PAT seen up 76% at Rs 537 cr,__label__2
TVS set to launch Indiaï¿½s first auto-clutch bike,__label__2
Hero Honda Q2 net profit seen at Rs 548.1cr: Motilal Oswal,__label__2
Hero Honda an underperformer: Karvy,__label__2
Hero Honda Q4 net profit seen at Rs 529.4cr: Angel,__label__1
Hero Honda Q2 net profit seen at Rs 507cr: KRChoksey,__label__1
Hero Honda a market outperformer: Bhambwani,__label__2
Hero Honda can go upto Rs 1700-1750: Mohindar,__label__2
"Baliga cautious on Hero Honda Motors, M&M: Baliga",__label__2
"Buy Hero Honda, target of Rs 1762: Motilal Oswal",__label__2
"Hero Honda EBITDA up 120 bps, eyes further growth",__label__2
Experts say auto cos can clock double-digit growth in FY10,__label__2
Auto cos gear up for festive magic; buy stocks or wait?,__label__1
Hero Honda has target of Rs 1526: Bose,__label__2
Buy Hero Honda on declines: Bose,__label__2
Buy Hero Honda on 5-7% declines: Bhambwani,__label__2
Buy Hero Honda on dips: Subramanian,__label__1
"Invest in Maruti, Hero Honda: N Shah",__label__1
Expect more upside in Hero Honda: A Nigam,__label__2
Stimulus packages helped in improving sales: Hero Honda,__label__2
Hero Honda looks better: VK Sharma,__label__2
"Add Hero Honda, target of Rs 1730: IIFL",__label__1
"Expect 5% upside in Hero Honda, Maruti: M Thacker",__label__1
Hero Honda plans to cross 4 mn sales this year,__label__2
Hero Honda Q1 net profit up 83% at Rs 500 cr,__label__2
Hero Honda looks strong in 2-wheeler space: S Joshi,__label__2
Hero Honda Q1 PAT seen up 70% at Rs 465 cr,__label__2
Hero Honda Q1 PAT seen up 70% Rs 465 cr,__label__2
"Buy Maruti, Hero Honda on decline: JItendra Mehta",__label__2
Expect good moves in Tata Steel above Rs 414: Bose,__label__2
Falcon Tyres plans to raise Rs 100 cr for expansion,__label__2
"Two-wheeler loan rates high, but sales pick up",__label__2
Hero Honda Q1 net profit seen at Rs 440.7 cr: Angel,__label__2
Hero Honda Q1 PAT seen at Rs 465.8 cr: Religare,__label__1
Hero Honda Q1 net profit seen at Rs 470.3 cr: IIFL,__label__1
Hero Honda Q1 net profit seen at Rs 466.4 cr: M Oswal,__label__1
Hero Honda Q1 net profit seen at Rs 442 cr: KRChoksey,__label__1
IPL effect: India Cements to score more with CSK brand,__label__2
"Hero Honda's sales up 22.5% at 3,82,678 units",__label__2
ICC World Twenty20 ad slots almost sold out,__label__2
"Car sales rise due to bank financing, rural demand ",__label__2
Bullish on Hero Honda: Emkay Global,__label__1
Buy Hero Honda: A Parmar,__label__1
"Hold Hero Honda, target of Rs 975: PINC Research",__label__2
"Buy Hero Honda, target of Rs 1325: Hem Securities",__label__2
"Buy Hero Honda Motors, target of Rs 1278: Reliance Money",__label__2
"Accumulate Hero Honda, target of Rs 1209: P Lilladher",__label__2
"Hold Hero Honda, target of Rs 1192: KRChoksey",__label__2
"Accumulate Hero Honda, target of Rs 1225: Emkay",__label__2
"Add Hero Honda, target of Rs 1,120: IIFL",__label__2
Hero Honda a marketperformer: Karvy,__label__2
"Confident of stable growth in Q1, Q2 of FY10: Hero Honda",__label__1
Hero Honda Q4 net profit up 34.5% at Rs 402 cr,__label__1
