Dates,Headlines
26 Apr 2013,Hero Motocorp down 2% ahead of Q4 earnings
25 Apr 2013,Maruti Suzuki may correct to Rs 1450: SP Tulsian
25 Apr 2013,Hero Moto Q4 net profit seen down 18% to Rs 493cr
25 Apr 2013,See more upside in Hero Motocorp: Sukhani
23 Apr 2013,Buy Hero Motocorp: Sudarshan Sukhani
18 Apr 2013,"Barclays downgrades Bajaj Auto; cuts Hero, TVS Motor target"
17 Apr 2013,Hero Motocorp can go upto Rs 1560: Gupta
16 Apr 2013,Auto sector results preview for Q4FY13: Kotak Securities
16 Apr 2013,Auto sector results preview for Q4FY13: Motilal Oswal
16 Apr 2013,"Hero Motocorp FY13 results on April 26, 2013"
11 Apr 2013,Team working at resolving labour issues: Munjal
11 Apr 2013,Auto cos to clock modest growth in Q4FY13: Angel Broking
03 Apr 2013,See lot of speculative upside in ADAG stocks: PN Vijay 
02 Apr 2013,"Short Hero Motocorp, says Nitin Jain"
02 Apr 2013,See 10-15% downside in Hero Motocorp: Nitin Jain
02 Apr 2013,Slow growth to continue in April-June: Bajaj Auto MD
02 Apr 2013,Short Hero Motocorp around Rs 1650: Homavazir
02 Apr 2013,Bajaj Auto March sales slip 10%; will try 5mn sales in FY14
01 Apr 2013,"Hero MotoCorp commences exports to Latin America, Africa"
01 Apr 2013,Hero MotoCorp reports 11% fall in sales
01 Apr 2013,Major auto makers report fall in March sales
01 Apr 2013,Buy Hero Motocorp: Shethiya
01 Apr 2013,Neutral on Hero Moto; buy Tata Motors on dips: Centrum
30 Mar 2013,"SP Tulsian bets on banks, autos, cement next week "
28 Mar 2013,Hero MotoCorp has long term target of Rs 1700: Joshi
26 Mar 2013,Super Six trading ideas for March 26
25 Mar 2013,Hero MotoCorp may slip further: Sukhani
25 Mar 2013,"Deutsche Bank cuts Hero, Bajaj Auto, TVS Motor target price"
23 Mar 2013,Short SBI closer to Rs 2130-2140: Amit Gupta
21 Mar 2013,"Checkout: How to trade Reliance, L&T, Hero MotoCorp"
20 Mar 2013,Buy Hero Motocorp; target of Rs 2250: Emkay
18 Mar 2013,Hero Motocorp has target of Rs 1200: Sukhani
14 Mar 2013,"Buy M&M, avoid Tata Motors advises Sanju Verma"
13 Mar 2013,Hold Hero MotoCorp; target Rs 1969: Firstcall Research
12 Mar 2013,Avoid Hero MotoCorp: Sukhani
11 Mar 2013,"Enter Hero Motocorp, Bajaj Auto: SP Tulsian"
11 Mar 2013,Honda to launch 3 new bikes to topple Hero's leadership
08 Mar 2013,Hero Motocorp: Updates on scheme of amalgamation
05 Mar 2013,"Haryana govt unlikely to intervene between Hero Moto, union"
04 Mar 2013,Stay invested in Hero Motocorp: Tulsian
01 Mar 2013,Hero MotoCorp reports 4% fall in February sales
01 Mar 2013,Hero Motocorp updates on scheme of amalgamation
01 Mar 2013,Labour pangs for Hero Motocorp; 5 workers on hunger strike
26 Feb 2013,6 trading stocks for short term gain
19 Feb 2013,See no change in auto excise structure in Budget: Hero Moto
12 Feb 2013,Hero pulls out of Indian Premier League sponsorship
12 Feb 2013,"Avoid Hero Motocorp, says Sukhani"
12 Feb 2013,"Strike an option, but as last resort: Hero workers"
05 Feb 2013,"Multibaggers: Tulsian bets on Himatsingka Sei, Munjal Showa"
04 Feb 2013,Will start selling in 10 new mkts by Mar: Hero MotoCorp
03 Feb 2013,Hero Motocorp posts highest ever monthly sales in Jan
01 Feb 2013,Merani upbeat on Hero MotoCorp
30 Jan 2013,Labour pangs: Hero MotoCorp to talk to workers on Jan 31
30 Jan 2013,Bet on super six stocks for January 30
25 Jan 2013,Hero Moto yet to break deadlock with workers
25 Jan 2013,Hero Motocorp can go upto Rs 1920: Agarwal
24 Jan 2013,Slowdown at Hero's Gurgaon plant continues for second day
23 Jan 2013,Hero to start fresh talks with Gurgaon workers from Jan 25
23 Jan 2013,"Avoid Hero Motocorp, says Amar Ambani"
23 Jan 2013,"IIFL's hits & misses: Mindtree a hit; Exide, Hero a miss"
22 Jan 2013,Hold Hero Motocorp: Ventura
21 Jan 2013,Avoid Hero Motocorp: Raamdeo Agrawal
21 Jan 2013,Accumulate Hero Motocorp; target of Rs 1923: Angel Broking
19 Jan 2013,"Bullish on Cement, Hero MotoCorp, Bajaj FinServ: SP Tulsian"
19 Jan 2013,Buy Hero Motocorp; target of Rs 2146: KRChoksey
18 Jan 2013,ITC a good defensive bet: Dilip Bhat
18 Jan 2013,"Analysts cut Hero Moto estimates, say road ahead tough"
18 Jan 2013,Hero MotoCorp to underperform Sensex: Morgan Stanley
18 Jan 2013,Buy Hero Motocorp; target Rs 2100: Dolat Capital
18 Jan 2013,Hero Moto shares plunge on disappointing Q3 earnings
17 Jan 2013,"High costs, ad spends drag Hero Moto Q3 net down 20%"
17 Jan 2013,How to trade auto stocks post Q3: Centrum Cap advises 
17 Jan 2013,10 largecap top investment ideas for 2013: Emkay
17 Jan 2013,"See Bajaj consolidating, weak Exide YoY nos: StanChart"
16 Jan 2013,Here's what to expect from Hero Moto Q3 earnings
15 Jan 2013,Hero workers seek up to Rs 18k hike in monthly wage
14 Jan 2013,Cheating case lodged against Hero Motocorp 
14 Jan 2013,Hero Motocorp commences construction of its new plant & global parts centre
12 Jan 2013,Bullish on mkt till mid-Jan; buy Titan Indus: SP Tulsian
11 Jan 2013,Wage settlement meeting at Hero Moto ends in deadlock
10 Jan 2013,Q3FY13 Preview: Auto cos margins to remain under pressure
10 Jan 2013,"Q3FY13 Preview: Dolat upbeat on M&M, Tata Motors, Hero Moto"
10 Jan 2013,"MOST upgrades earning estimates of Tata Motors, Maruti"
10 Jan 2013,Super Six stocks you can bet on Jan 10
09 Jan 2013,Auto sector results preview for Q3FY13: Angel Broking
09 Jan 2013,Kotak Institutional cuts Bajaj Auto to 'reduce'
07 Jan 2013,Bajaj Auto takes another shot at Hero with new Discover T
07 Jan 2013,"Honda car, bikes all-set to steal the show in 2013"
04 Jan 2013,"Hero Motocorp Q3 Results on January 17, 2013"
03 Jan 2013,Huge discounts fail to boost auto sales in Dec
02 Jan 2013,Hero Motocorp up 2% on better than expected Dec sales data
01 Jan 2013,"Auto sales: M&M, Ford, Honda, Hero beat back year-end blues"
01 Jan 2013,Hero MotoCorp posts marginal rise in sales
31 Dec 2012,"Canara Bank can touch Rs 505-504, says Sukhani"
29 Dec 2012,Hero Motocorp can touch Rs 2200: Sukhani
26 Dec 2012,A lackluster year for auto makers in 2012
26 Dec 2012,"Buy Hero Motocorp 1900 put, says VK Sharma"
21 Dec 2012,"Sell Hero MotoCorp Jan Fut below Rs 1920, tgt Rs 1870: IIFL"
20 Dec 2012,Buy Hero MotoCorp: Sukhani
12 Dec 2012,"Positive on Sintex, Voltas; negative on Crompton: Tulsian"
12 Dec 2012,Hero Motocorp may test Rs 2200: Sukhani
11 Dec 2012,Short Bajaj Auto with stop loss of Rs 2045-2050: SP Tulsian
07 Dec 2012,"Mohindar upbeat on Tata Motors, M&M"
04 Dec 2012,Dolat Capital handpicks 18 stocks for investment
04 Dec 2012,"BofA downgrades Hero MotoCorp; cuts target to Rs 1,650"
03 Dec 2012,Launch of 100cc motorcycle to aid mkt share: Bajaj Auto
03 Dec 2012,Bajaj Auto Nov sales slip 1% to 3.7 lakh as bike sales slow
29 Nov 2012,11 lakh sales in Oct-Nov: Hero MotoCorp
21 Nov 2012,Two-wheeler retail sales up 5% in festive season: Antique
20 Nov 2012,Top 10 intraday and long-term bets to beat volatility
20 Nov 2012,"Buy Hero Motocorp, says Sudarshan Sukhani"
07 Nov 2012,Six intraday trading picks for November 7
02 Nov 2012,"Hold Hero Motocorp, says Sudarshan Sukhani"
01 Nov 2012,Hero MotoCorp sales up 3% in Oct
29 Oct 2012,"Buy Hero Motocorp, says Sudarshan Sukhani"
26 Oct 2012,Accumulate Hero Motocorp; target of Rs 2000: Emkay
25 Oct 2012,"Hold Hero MotoCorp in your portfolio, says Bhat"
25 Oct 2012,Buy Hero Motocorp; target of Rs 2230: Dolat Capital
25 Oct 2012,Q2FY13 Results: Bajaj Auto distinctly ahead of Hero Motocorp
25 Oct 2012,"Sentiment positive for banks, IT post Q2 results: Edelweiss"
25 Oct 2012,Volume growth for 2-wheelers to be back by Jan: StanChart 
25 Oct 2012,"Analysts cautious on Hero Moto on hazy outlook, competition"
25 Oct 2012,Hero Motocorp may touch Rs 1600-1625: Baliga
25 Oct 2012,Hero Motocorp has support at Rs 1550: Sukhani
23 Oct 2012,"Hero Moto Q2 net down 27% YoY, sees festive sales pickup"
23 Oct 2012,"Buy Hero Motocorp below Rs 1800, says Sukhani"
23 Oct 2012,Hero MotoCorp Q2 net profit seen down 27% YoY at Rs 440 cr
23 Oct 2012,"Hero MotoCorp Q2 revenue seen down 12.5% at Rs 5,100 cr"
22 Oct 2012,"Prefer Bajaj Auto over Hero Motocorp, says SP Tulsian"
22 Oct 2012,"Positive on Tata Coffee, Coromandel, EID Parry: Tulsian"
19 Oct 2012,"Mkt weak on Bank Nifty; Bet on Maruti, Petronet: Tulsian"
18 Oct 2012,Honda aims at 10m units by FY20 in India
18 Oct 2012,6 trading stocks for short term gain
11 Oct 2012,"M&M good medium term bet, says TS Harihar"
10 Oct 2012,"MOST downgrades Bajaj Auto, Hero Moto on weaker demand"
09 Oct 2012,Buy Hero Motocorp around Rs 1750-1800: Mohindar
09 Oct 2012,Expects robust demand for UV segment in Auto: Dolat Capital
09 Oct 2012,Automobile sector results preview for Q2FY13: Angel Broking
09 Oct 2012,Automobile sector results preview for Q2FY13: Emkay
08 Oct 2012,Deutsche Bank cuts Hero Moto to 'sell' as tough road ahead
08 Oct 2012,Auto sector results preview for Q2FY13: KRChoksey
04 Oct 2012,Unions of other motor companies protest Maruti layoffs
04 Oct 2012,"Hero Motocorp Q2 results on Oct 23, 2012"
03 Oct 2012,"Cement, insurance stocks top Tulsian's bets"
03 Oct 2012,Bullish on M&M; prefer Bajaj Auto over Hero Motocorp: IIFL
03 Oct 2012,Expected weak Sept; new products boost sales: Bajaj Auto
27 Sep 2012,Hero Motocorp has target of Rs 2000: Sukhani
25 Sep 2012,Super Six stocks you can bet on Sept 25
21 Sep 2012,6 stocks likely to see lot of action today
20 Sep 2012,"Bajaj Auto, Hero Motocorp look good at current levels: Bhat"
18 Sep 2012,"Bajaj, Kawasaki to ride together to capture new markets "
17 Sep 2012,"Buy Hero Motocorp, says Sudarshan Sukhani"
14 Sep 2012,"Buy Maruti, M&M and Bajaj Auto: Tulsian"
13 Sep 2012,Hero MotoCorp ties up with Italy's Engines Engineering
13 Sep 2012,Book profit in Hero MotoCorp: Sukhani
06 Sep 2012,"Hero MotoCorp to launch 8-10 products, refreshes this year"
06 Sep 2012,Hero MotoCorp in deal with European partner
05 Sep 2012,National Engineering Industries to invest Rs 700cr in 4 yrs
05 Sep 2012,Expect sales to rise during festive season: Hero MotoCorp
03 Sep 2012,Exit TVS Motors: SP Tulsian
03 Sep 2012,"Short Hero Motocorp, Reliance Industries: Sukhani"
03 Sep 2012,Analysts cut Hero Moto FY13 sales forecast on dismal sales
29 Aug 2012,"Govt approves $4.1bn electric, hybrid vehicle drive"
28 Aug 2012,Expect 10-15% upside in Maruti Suzuki: Saurabh Mukherjea
23 Aug 2012,6 intraday picks to make smart gains
14 Aug 2012,"Pair Strategy: Buy Hero Moto, Sell Bajaj Auto: Bhamre"
10 Aug 2012,Japan's Honda buys out India car JV partner
03 Aug 2012,Drought sparks fears for tractor sales
02 Aug 2012,Sell Hero Motocorp: Salil Sharma
02 Aug 2012,Buy Hero Motocorp around Rs 1800: Sukhani
27 Jul 2012,Hero Motocorp fixes book closure for Final Dividend & AGM from August 09 to August 17
25 Jul 2012,Hero MotoCorp to invest Rs 160cr in global parts centre
24 Jul 2012,Hero Motocorp looks good in auto space: Mohindar
21 Jul 2012,Buy Hero MotoCorp; target Rs 2340: Motilal Oswal
21 Jul 2012,Accumulate Hero Motocorp; target Rs 2320: Dolat Capital
20 Jul 2012,Rikesh Parikh's view on Bajaj Auto
19 Jul 2012,Buy Hero Motocorp at lower levels: Dilip Bhat
19 Jul 2012,Hero Motocorp has target of Rs 2200: SP Tulsian
19 Jul 2012,"Do Dr Reddy's, Hero Moto look attractive post Q1 results?"
19 Jul 2012,Hero MotoCorp Q1 net up 10% at Rs 615cr; misses street view
19 Jul 2012,Hero Motocorp Q1 PAT at Rs 615cr; Total Income at Rs 6351cr
19 Jul 2012,"Hero Motocorp Q1 revenues seen up 12% YoY to Rs 6,370 cr"
19 Jul 2012,Hero Motocorp Q1 PAT seen up 13% at Rs 630 cr
18 Jul 2012,Go long on Mahindra & Mahindra: Sukhani
18 Jul 2012,"Hero Motocorp may slip to Rs 2000, says Kulkarni"
18 Jul 2012,Bajaj Auto Q1 net up 1% despite export slump
17 Jul 2012,Super Six trading ideas for July 17
13 Jul 2012,"Buy Cipla, Hero Motocorp: Mohindar"
12 Jul 2012,Buy Kotak Mahindra Bank: Mohindar
10 Jul 2012,Auto`s Q1FY13 margins to remain under pressure: MOSt
10 Jul 2012,Dolat Capital Q1 earnings estimates for auto sector
09 Jul 2012,"Buy Hero Motocorp, M&M: Sukhani"
09 Jul 2012,Angel Broking Q1 earnings estimates for auto sector
09 Jul 2012,Auto Q1 sales growth seen at 24% YoY: Emkay
06 Jul 2012,"Hero Motocorp Q1 results on July 19, 2012"
04 Jul 2012,Prefer Hero MotoCorp to Ashok Leyland: Sukhani
02 Jul 2012,Two-wheeler sales hit speed bumps in June
02 Jul 2012,Hero MotoCorp June sales up 4% at 5.34 lakh units
02 Jul 2012,Hero MotoCorp sales up over 4% in June
28 Jun 2012,CCI approves merger of Hero Investments with Hero MotoCorp
26 Jun 2012,Super Six: Top chart picks for June 26
21 Jun 2012,Hero Motocorp has target of Rs 2200: Sukhani
13 Jun 2012,"Bajaj Auto, Hero Motocorp top picks in auto space: Sukhani"
07 Jun 2012,Hero Motocorp has target of Rs 2050: Sukhani
06 Jun 2012,Buy Hero Motocorp: Sudarshan Sukhani
04 Jun 2012,Hero MotoCorp to invest USD 463m in 2 new plants
04 Jun 2012,Hero MotoCorp to merge investment arm with self
30 May 2012,"Buy Hero Motocorp, says Anil Manghnani"
23 May 2012,"Petrol prices up by Rs 7.50/ litre, diesel untouched"
23 May 2012,Sukhani's view on auto stocks
16 May 2012,What to expect from Bajaj Auto Q4 earnings?
15 May 2012,"Honda launches 'Dream Yuga', its cheapest bike"
04 May 2012,Sukhani still upbeat on Hero Motocorp
04 May 2012,PN Vijay's view on Hero Motocorp
03 May 2012,Varun Goel cautious on two wheeler segment
03 May 2012,"Hero Motocorp has target of Rs 2480, says Prayesh Jain"
03 May 2012,"Sukhani's view on pharma, auto stocks"
03 May 2012,Rikesh Parikh view on auto stocks
03 May 2012,Hero MotoCorp dips as analysts worry of bumpy road ahead
02 May 2012,"Hero MotoCorp Q4 net up 20%; raises prices by up to Rs1,000"
02 May 2012,"Buy Hero Motocorp, says Sudarshan Sukhani"
01 May 2012,"HeroMotoCorp sells 5,51,557 units in April, highest ever"
27 Apr 2012,Check Out: Super Six stocks for April 27
26 Apr 2012,"Expect 4-6% correction in Hero Moto, Bajaj Auto: Kulkarni"
17 Apr 2012,Rate cut to benefit consumers & manufacturers: Sunil Munjal
17 Apr 2012,Rebound in car sales to boost auto cos revenue up 30% in Q4
09 Apr 2012,Hero Motocorp Q4 PAT seen up at Rs 658 cr: Angel Broking
05 Apr 2012,Automobile sector results preview for Q4FY12: Angel
02 Apr 2012,Auto cos likely to post 29% sales growth in Q4: Emkay
30 Mar 2012,"Bull's Eye: Buy Godrej Ind, Hero MotoCorp, Titan, Essar Oil"
30 Mar 2012,"Hero Motocorp a short term trading bet, says Sukhani"
29 Mar 2012,Hero Motocorp may rally to Rs 2200: Sukhani
27 Mar 2012,"Bull's Eye: Buy United Spirits, IDFC, Short Alstom Projects"
26 Mar 2012,Hero Motocorp can move to Rs 2087-2110: Thukral
26 Mar 2012,"Bull's Eye: Buy Century Textiles, Dish TV, Patni"
23 Mar 2012,See 10% upmove in Hero Motocorp: Sukhani
20 Mar 2012,Short Hero Motocorp: Jitendra Panda
03 Mar 2012,Is the slowdown bug catching two-wheelers too?
02 Mar 2012,Bajaj Auto Feb sales up 5%; new launches to aid FY13 growth
01 Mar 2012,Dipan Mehta overweight on auto space
29 Feb 2012,"Bull's Eye: Buy L&T, Hexaware, Infosys; short BGR Energy"
23 Feb 2012,"Bull's Eye: Short GMR Infra, Delta Corp; buy ITC, Infosys"
23 Feb 2012,Hero Motocorp has target of Rs 3000: Sukhani
22 Feb 2012,Hero MotoCorp partners with Erik Buell
22 Feb 2012,Hero MotoCorp inks technology sourcing pact with EBR
15 Feb 2012,"Bull's Eye: Buy GMR Infra, Rel Comm, Dena Bank"
14 Feb 2012,"Hero Motocorp may rally to Rs 2200, says Sukhani"
14 Feb 2012,"Buy Hero Motocorp, Bajaj Auto: Sudarshan Sukhani"
03 Feb 2012,Buy Hero Motocorp: Sudarshan Sukhani
02 Feb 2012,Book profits in Hero Motocorp: Thunuguntla
02 Feb 2012,Buy Hero Motocorp; target of Rs 2124: Firstcall Research
28 Jan 2012,Angel Broking neutral on Hero MotoCorp
24 Jan 2012,Buy Hero Motocorp; target of Rs 2050: FIFL
24 Jan 2012,Hold Hero Motocorp; target of Rs 2170: Emkay
24 Jan 2012,LKP neutral on Hero Motocorp
24 Jan 2012,Hold Hero Motocorp; target of Rs 2005: Arihant capital
23 Jan 2012,Hold Hero MotoCorp; target Rs 2085: Way2Wealth
23 Jan 2012,10 stocks you should keep an eye on post Q3 results: Emkay
23 Jan 2012,Hero Motocorp top pick in auto space: Religare Capital
20 Jan 2012,Accumulate Hero Motocorp; target of Rs 2101: PINC Research
20 Jan 2012,Yes Bank can move to Rs 318-320: Mohindar
20 Jan 2012,Hero MotoCorp to raise output to 7m units per year
20 Jan 2012,Short Hero Motocorp between Rs 1900-1960: Manghnani
20 Jan 2012,Super Six trading ideas for the day
19 Jan 2012,"Khade`s view on Hero Motocorp, Bajaj Auto"
19 Jan 2012,Strong sales growth powers Hero MotoCorp Q3 net up 43% YoY
19 Jan 2012,Keep stoploss at Rs 1970 in Hero Motocorp: Jai Bala
19 Jan 2012,Hero Motocorp Q3 PAT seen up 47% at Rs 631 cr
18 Jan 2012,"What to watch out in Bajaj Auto, Hero Moto's Q3 results?"
12 Jan 2012,"Bull's Eye: Short Infosys, ICICI Bank; buy Sun Pharma"
10 Jan 2012,"Two-wheelers, LCVs to drive Q3 auto sales growth up 20-22%"
10 Jan 2012,Automobiles sector results preview for Q3FY12: Emkay
09 Jan 2012,Automobiles sector results preview for Q3FY12: PINC
09 Jan 2012,"Hero Motocorp may slip to Rs 1700, says Sukhani"
06 Jan 2012,Hero will remain the hero in the industry: Pawan Munjal
06 Jan 2012,"TCS a top pick in IT space, says Radhika Gupta"
06 Jan 2012,Hero MotoCorp sees double-digit growth in FY13
05 Jan 2012,"Tata Motors, Hero Motocorp top picks in auto space: Irani"
05 Jan 2012,"Hero Motocorp, Bajaj Auto may see more downside: Baliga"
05 Jan 2012,"Buy HDFC Bank, SBI, HCL Tech, says Sukhani"
04 Jan 2012,"Bajaj Auto, Hero Motocorp good bets in auto space: Sudip"
03 Jan 2012,"Buy Mahindra and Mahindra, says Prayesh Jain"
03 Jan 2012,"Prefer Tata Motors, M&M over Bajaj Auto: PN Vijay"
03 Jan 2012,"Goel`s view on Bajaj Auto, TVS Motor"
28 Dec 2011,Hero Motocorp has target of Rs 2050: Sukhani
27 Dec 2011,Enter Hero Motocorp on lower levels: Phani Sekhar
27 Dec 2011,"Buy Hero MotoCorp on every decline, says Anu Jain"
27 Dec 2011,"TCS looks very strong, may test to Rs 1200 levels: Anu Jain"
27 Dec 2011,Pair trade: Buy Hero Motocorp; Sell Bajaj Auto
26 Dec 2011,"Buy Ambuja Cements on dips, says Sukhani"
23 Dec 2011,"Plunging sales, strikes: 2011 a year to forget for auto cos"
20 Dec 2011,"Sell Axis Bank, target of Rs 750: Sukhani"
20 Dec 2011,Super Six stocks you can bet on Dec 20
16 Dec 2011,6 stocks that should do well today
15 Dec 2011,"Buy Hero Moto, Bajaj Auto, M&M at current levels:  Tulsian"
14 Dec 2011,Hero Motocorp can touch Rs 2200: Sukhani
13 Dec 2011,Super Six intraday picks for the day
02 Dec 2011,"Bull's Eye: Short Arvind, Delta Corp; buys PFC, DCB"
01 Dec 2011,Interest rate peaking next trigger for auto sector: Expert
29 Nov 2011,Super Six stocks that should do well today 
25 Nov 2011,"Bull's Eye: Buy BHEL, SBI, Delta Corp; short Tata Steel"
24 Nov 2011,Shivam Autotech to invest Rs 50cr for capex this year
18 Nov 2011,"Hero Motocorp may rally upto Rs 3000, says Sukhani"
18 Nov 2011,"Sell BHEL, says Sudarshan Sukhani"
18 Nov 2011,Super Six: Top chart picks for Friday
14 Nov 2011,Hero Motocorp has target of Rs 2900: Sukhani
02 Nov 2011,Buy Hero Motocorp 2100 Put: VK Sharma
31 Oct 2011,"Buy Maruti Suzuki on dips, says Rakesh Bansal"
25 Oct 2011,"Muhurat picks: Hero Motocorp, Thermax, says Tulsian"
25 Oct 2011,Motilal Oswal recommends 3 stocks for Muhurat trading
24 Oct 2011,Hero Motocorp may go upto Rs 2200: Dharmesh Kant
24 Oct 2011,Tata Motors can move down to Rs 174: Anu Jain
22 Oct 2011,Hold Hero MotoCorp; target of Rs 2055: PINC Research
21 Oct 2011,Bajaj Auto Q2 net misses forecast; how's the road ahead?
21 Oct 2011,Hold Hero Motocorp; target Rs 2200: KRChoksey
21 Oct 2011,"Hero Motocorp, M&M top picks: UBS Securities"
20 Oct 2011,Hero Motocorp has potential to go upto Rs 2300: Jai Bala
19 Oct 2011,Hero Motocorp Q2 net sales up 28% to Rs 5784 cr
19 Oct 2011,"Hold Hero Motocorp, says Shardul Kulkarni"
19 Oct 2011,"Emkay Global positive on Hero Motocorp, Bajaj Auto"
19 Oct 2011,Hold Hero Motocorp: VK Sharma
19 Oct 2011,Hero MotoCorp up on strong results; how will it play ahead?
18 Oct 2011,Hero Motocorp Q2 net profit up 19.4% at Rs 604 cr
18 Oct 2011,Hero Motocorp Q2 PAT seen up 1.5% at Rs 561 cr
17 Oct 2011,"Hero MotoCorp prices 1st 'Hero' branded bike at Rs 66,800"
15 Oct 2011,Hero MotoCorp Sept qtr PAT seen up at Rs 569.1 cr: Emkay
13 Oct 2011,Hero Motocorp Sept qtr PAT seen up at Rs 565 cr: KRChoksey
12 Oct 2011,Hero MotoCorp a good trading bet: Murlidhar
11 Oct 2011,"Bajaj Auto, Hero MotoCorp may outperform: Irani"
10 Oct 2011,"Auto cos' Q2 margins may slip on high costs, discounts"
10 Oct 2011,Hero Motocorp Sep qtr PAT seen at Rs 557 cr: Angel Broking
03 Oct 2011,Hero MotoCorp posts record sales in Sept; logs 27% jump
29 Sep 2011,M&M has target around Rs 880: Mohindar
26 Sep 2011,"Buy Hero Motocorp between Rs 1980-2010, says Rajesh Jain"
26 Sep 2011,Super Six stocks you can bet on September 26
22 Sep 2011,Hold Hero Motocorp: Kunal Saraogi
19 Sep 2011,Tata Motors can touch Rs 175-176: Thukral
16 Sep 2011,Hold Hero MotoCorp; target of Rs 2000: PINC Research
15 Sep 2011,Invest in Bajaj Auto: Rohit Shinde
13 Sep 2011,"Bajaj Auto, Hero MotoCrop best bets in auto space: Agrawal"
09 Sep 2011,Hero Motocorp has target of Rs 2275: Harchekar
08 Sep 2011,"Hold Hero Motocorp, says Jai Bala"
07 Sep 2011,Hero MotoCorp to start dropping Honda brand
07 Sep 2011,Its an upward journey in margins for Hero MotoCorp hereon
07 Sep 2011,Hero Motocorp can test Rs 2325: Manghnani
06 Sep 2011,Hero MotoCorp has support around Rs 1950- 2000: Sharma
06 Sep 2011,Exit Hero Motocorp on upside: Phani Sekhar
06 Sep 2011,Cautious on volume holding post festive season: TVS Motors
02 Sep 2011,Manghnani positive on Idea Cellular
29 Aug 2011,Buy Hero Motocorp: Sanjay Vaid
29 Aug 2011,Buy Hero Motocorp on dips: Hemant Thukral
29 Aug 2011,Bull's Eye: 12 intraday buy/sell picks for the day
29 Aug 2011,Hero Motocorp can test Rs 2000: Anu Jain
25 Aug 2011,Short Hero Motocorp: Ashish Kapur
25 Aug 2011,"Bull's Eye: Short Jubilant Food, Aban, Hero Motocorp"
25 Aug 2011,Buy Hero Motocorp near Rs 1940-1950: Rajesh Jain
25 Aug 2011,Super Six trading ideas for the day
24 Aug 2011,"Sell Hero Motocorp, says Arunesh Madan"
24 Aug 2011,Super Six stocks you can bet on August 24
23 Aug 2011,Stay away from Hero Moto Corp: Tulsian
23 Aug 2011,"Invest in Bajaj Auto, Hero Motocorp: Hemant Thukral"
18 Aug 2011,Buy Idea Cellular above Rs 97: LKP
18 Aug 2011,Invest in Hero Motocorp: Rohit Shinde
17 Aug 2011,"Hero Motocrop, Maruti Suzuki top picks in auto space: Diwan"
12 Aug 2011,TVS Motor can test Rs 75: PN Vijay
10 Aug 2011,Ranbaxy's Sobti's Friday Gurgaon to hit stands by month-end
10 Aug 2011,Invest in Hero Motocorp: Akshata Deshmukh
09 Aug 2011,Will aim to double sales in 5-6 years: Hero MotoCorp
08 Aug 2011,Hold Hero Motocorp; target of Rs 1911: KRChoksey
03 Aug 2011,Buy Hero Honda: Rajan Malik
02 Aug 2011,TVS Motor has target of Rs 64-65: Bhamre
02 Aug 2011,Bajaj Auto July sales rise 14% YoY to 3.64 lakh units
01 Aug 2011,FM's move may get desired growth trajectory: Sunil Munjal
29 Jul 2011,"Hero Honda changes name, becomes Hero MotoCorp"
29 Jul 2011,Hero Honda changes name to Hero MotoCorp
28 Jul 2011,Petronet LNG has target of Rs 190-195: IIFL
26 Jul 2011,Angel Broking neutral on Hero Honda Motors
26 Jul 2011,Buy Mahindra and Mahindra on dips: Ajay Srivastava
25 Jul 2011,Hold Hero Honda; target of Rs 1890: Way2Wealth
25 Jul 2011,Value picks post June quarter results: Prabhudas Lilladher
23 Jul 2011,Hold Hero Honda; target of Rs 1806: PINC Research
23 Jul 2011,Hero Honda Motors an underperformer: LKP
23 Jul 2011,"The week that was: RIL-BP deal okayed, CG punished"
22 Jul 2011,Houseviews: Four interesting stock buys this season
21 Jul 2011,Eyeing 7.5 lakh units from proposed 4th plant: Hero Honda
21 Jul 2011,Strong sales power Hero Honda Q1 net up over 13% yoy
21 Jul 2011,Hero Honda Q1 PAT seen up 10.5% at Rs 543 cr
19 Jul 2011,"Mehraboon Irani positive on Hero Honda, Bajaj Auto"
18 Jul 2011,UBS Securities positive on Hero Honda
15 Jul 2011,Expect Pulsar sales to spurt in Q2: Bajaj Auto
14 Jul 2011,Hero pays Rs 811cr tax on Honda stake buyout: CBDT
11 Jul 2011,Hero Honda Jun qtr PAT seen up at Rs 551.9cr: PLilladher
09 Jul 2011,Hero Honda Jun qtr PAT seen up 11.9% at Rs 550cr: Angel
08 Jul 2011,Hero Honda Jun qtr PAT seen up 15% at Rs 565cr: KRChoksey
07 Jul 2011,"Slowing sales, high costs to weigh on auto cos Q1 earnings"
07 Jul 2011,Home-grown hurdles push India Inc to invest abroad
06 Jul 2011,Autos in rough weather; 2-wheelers thrive: PINC Research
05 Jul 2011,"Hero Honda, Maruti Suzuki top pick in auto space: Jain"
05 Jul 2011,"Hero Honda, Bajaj Auto best bet in auto space: Irani"
05 Jul 2011,Hero Honda may touch Rs 2000: Bala
04 Jul 2011,Hero Honda may rally upto Rs 1960: Murlidhar
29 Jun 2011,"Hero Honda to announce 4th plant; zeroes in Guj, K'taka"
27 Jun 2011,Tata Motors best pick in auto space: Irani
24 Jun 2011,Avoid financial service space: Ambit Capital
21 Jun 2011,Hero Honda may test Rs 1775: Jain
21 Jun 2011,Bull's Eye: Stocks to buy today
