Headlines,Labels
"daimler india start production of mini truck for exports, be open for local launch",1
"hold tata motors, say jagannadham thununguntla",1
nano suppliers seek compensation from tatas,1
tata motor launch low-priced truck under prima range,1
buy tata motors; target of rs 378: prabhudas lilladher,0
"go long on tata motors, short maruti suzuki: singal",0
do nano launch make tata motor a buy?,1
august auto sales hit by delay festive season and kerala flood,1
auto cos' feb sales touch record high,1
short tata motors: kunal bothra,0
lower china sales to impact tata motor q1fy16: morningstar,0
"buy tata steel, target rs 510: agarwal",0
positive on tata motors: deven choksey,0
"short tata motors, say amit harchekar",0
tata motor open new gdc facility in pune,1
tata motor global sales rise 8% in november,1
sell tata motor around rs 700: hemen kapadia,1
tata motors: jaguar land rover sell 40978 vehicles in february,0
"stock to watch: tata motors, sesa goa",0
tata motor bag rs 50-crore order for vestibule bus,1
"auto cos' q2 margins may slip on high costs, discount",0
"plateful of concern at tata motors, but n chandra۪s top priority be domestic biz revival",1
tata motor to hike price of passenger vehicles from jan 2017,0
"buy adani ports; sell hero motocorp, hdfc: ashwani gujral",1
"tata motor to hike passenger vehicle price by up to rs 25,000",1
sell tata motors: sudarshan sukhani,0
"hold tata motor for long term, say mayuresh joshi",0
"festive sale! not just online, it's rain deals, discount at offline store as well",1
"buy tata motors, prefer tata motor dvr: parag thakkar",1
sbi tie up tata motor for nano book,1
january monthly sales: tough time continue for motown,0
"tata motor may move 10- 15% up, say dilip bhat",0
invest in tata motors: rajesh satpute,1
"singur 'great disappointment', tatas may still go to bengal",1
accumulate tata motors; support around rs 150-160: mohindar,1
cyrus mistry resign from 6 list tata company,0
"see lower level in tata motors, hero honda: baliga",0
prefer tata motors: atul badkar,1
"jlr sales up 16% at 6,04,009 units in fy17",0
tata motor march sales at 51184 units,1
"prefer tata motors, say hemant thukral",0
tata motor have support at rs 1162: anu jain,0
tata motor may move higher to rs 300: sukhani,1
top 10 stock to watch for at week۪s start,0
tata motor q1 preview: expect double-digit drop due to contraction in jlr margins,0
steel strip wheels' jamshedpur plant to add 7% to margins,1
tata motor introduce 4-year warranty on heavy truck range,1
prefer idfc at around rs 146-147: siddarth bhamre,1
ola plan to go big on electric vehicles; may launch e-rickshaws soon,1
"tata motor consolidate jun-2018 sales at rs 67,081.29 crore",0
analysts upbeat on tata motor despite poor q3,0
buy tata motor on decline: mehta,1
buy tata motors; target rs 480: icicidirect,0
hold tata motors: kunal bothra,1
tata jlr enter suv market with launch of f-pace model,0
"tata motor apply brake on indigo, indica production?",1
tata motor global sales rise 9% in march,1
"tata motor to send stock directly to dealers, to close distribution company tdcl",1
"buy tata motors, target rs 375: sumit bilgaiyan",1
"buy tata motors, may rise to rs 305: sahil kapoor",0
tata motor have strong support at rs 980: thukral,1
jlr launch new variant of range rover in india,0
"investors happy as tata group be focus on efficiency, say rashesh shah",0
"buy tata motors, say manav chopra",0
buy tata motors; target of rs 622: kr choksey,1
"tata sons buy addl stake worth rs 2,430-cr in tata motor",0
"tata motors' q2 result on november 08, 2013",1
slide show: tata motor flag off tigor evs from sanand plant,0
"nissan, tata motor expect near-flat industry growth in fy19",1
mahindra & mahindra to launch new compact truck,1
"ev focus to pressurise cash flow for tata motors, retain sell: clsa",1
bull's eye: 12 stock that should do well today,0
"exit adani port on rallies, say gaurang shah",0
see some correction in tata motors: sp tulsian,0
tata motor have resistance at rs 1165: chaturmuhta,1
citigroup to advise tata motors' jlr bailout,1
"buy tata motor around rs 235-240, say irani",0
"bse launch greenex, india's first energy efficient index",1
tata motor to invest rs 3000 crore per year for 3 years,1
"tata motor jan global sales up 93% at 85,714 units",1
tata motor can touch rs 157-158: lkp,1
expect new scheme to replace jnnurm soon: tata motor,1
"sell tata motors, target of rs 350: iifl",1
no-deal brexit will inflict more pain on tata motors: sbicap securities,0
"buy tata motor futures, target rs 365-370: chandan taparia",1
look at tata motors: devang mehta,0
"pick bharat forge, hdfc bank, dr reddy's lab: prakash gaba",0
"low auto demand worry analysts, but feel situation may improve",1
"opportunities in tata motors, reliance ind: deven choksey",0
maruti aim to double sales of lcv super carry this fiscal,1
"prefer ril, sbi, tata motors: deven choksey",1
carmakers call for clear plan after delhi smog crackdown,0
"buy bharat forge, tata motors: yogesh mehta",0
hold tata motors: radhika gupta,0
"buy ambuja cements, zee entertainment, tata motors: hathiramani",1
tata motor can touch rs 1050-1100: gujral,1
what's ail tata motors' domestic business,1
buy tata motor on declines: mehraboon irani,1
"buy bata 530 call, dhfl 185 put, voltas 270 put: vk sharma",1
"automakers skid in june, m&m, bajaj buck trend",1
see higher level in tata motors: purushottam,1
"jlr uk nov sales fall 6%; clsa cut eps, target of tata motor",1
buy tata motor on correction: sudarshan sukhani,1
tata motor q1 pat see down 63% at rs 120 cr,1
"sell tata motors, target of rs 108: hdfc securities",0
automobile sector result preview for q3fy12: emkay,1
"bull's eye: buy idea, tata motors, lic housing, nhpc",0
jlr draft 4.5 bn pound cost-cutting plan: report,0
tata motor associate with kings xi punjab,1
"tata motor top pick, say dhananjay sinha",1
amisha vora positive on tata motor,0
"prefer tata motors, maruti suzuki over tvs motor: sukhani",1
buy tata motor 190 call: vk sharma,0
news as-it-happened: parliamentary panel quiz finmin officials on note ban impact,1
auto experts see bumby ride for nano in europe,1
"daimler hop to make india biz profitable next year, aim for 20% share by 2020",1
tata motor plan to raise up to rs 500 cr via ncds,1
hold tata motors: rajesh agarwal,1
"tata motor cut up to 1,500 managerial job",1
tata motor global vehicle sales up 21% in jan,1
jpmorgan reiterate overweight stance on tata motor,0
big ticket brand get ready to bat in t-20 world cup,1
maruti suzuki india may move upto rs 1040: gupta,0
it's time ncr diesel issue be put to rest: tata motors' counsel,1
"it could take 5 years for cvs to rescale the peak, say tata motors' girish wagh",1
"sell tata motors, say chhaochharia",1
buy tata motor on dips: manish shah,1
tata nexon get 4-star rat from global ncap,1
"gm's exit in full swing, as nano hit all-time low sales in september",1
tata motor can go upto rs 180: lkp,0
6 stock ideas to liven up your trade,0
bengal govt must award appropriate compensation: sona koyo,0
tata motor launch indigo e-cs vx,0
tata motor have strong support around rs 190: sukhani,1
"hold tata motors, may move to rs 400-410: manas jaiswal",1
tata motor q1 con net loss at rs 329 cr,0
"tata motor stock hit 52-week low post q4 nos; clsa, jefferies, morgan stanley slash target by 10-16%",0
jlr plan to hire over 500 people for r&d by march 2013,0
indian automakers' margins see under pressure,0
new range rover to drive jlr margins in fy14: credit suisse,1
m&m a top pick in auto space: hitesh goel,1
"bajaj auto, hero moto top bet in 2-wheeler space: religare",1
"buy engineer india, bajaj auto, asian paints: ashwani gujral",1
"rid on nexon & tiago, tata motor beat honda in october car sales",1
"buy maruti, tata motor & hero motocorp: sukhani",0
"tata motor launch jaguar, land rover in india",0
tata motor unveil aria 4x2 in bangalore,0
"buy tata motors, pessimistic china scenario price in: clsa",1
buy tata motor on correction: ambareesh baliga,1
"tata motor may correct to rs 285, say sp tulsian",1
buy tata motors; target of rs 279: firstcall research,1
can indian brand face stiff global competition?,1
"wadia file defamation suit against tata sons, ratan tata",0
tata motor move nano plant despite all arrangements: govt,1
tata motor sell 14% more vehicles in feb globally,0
"won't buy tata motor now, say pn vijay",1
tata motor passenger car biz head resign,0
will make enough money from each e-car sell to eesl: tata motor,0
tulsian tells: why he be bullish on south base cement stock,1
tata motor may test rs 455-460: prakash diwan,1
february emerge as high-speed track for auto company,1
prefer ashok leyland over tata motors: ambareesh baliga,1
"in the lap of luxury, jlr narrow sales gap with audi",1
'buy' on tata motor stay despite limp earnings: icici sec,1
here be a few stock ideas from sandeep shenoy,1
"prefer tata motors, coal india look attractive: thakkar",0
tata motor launch prima range in bhutan,1
"buy tata motors, icici bank: deven choksey",1
tata motor have target of rs 880: suresh mahadevan,1
tata motor to challenge singur land distribution in sc,0
tata motor tiago cross 2 lakh cumulative sales milestone,0
"tata motors' q1 result on august 11, 2014",0
"stay short in banks, tata motor look weak: rajat bose",1
positive on passenger vehicle space: varun goel,1
"tata motor : agm on august 21, 2013",0
"bullish on m&m, target rs 435-455: simi bhaumik",1
tata motor group global sales dip 7% in november,0
buy tata motor on dips: sukhani,0
tata motor q2 loss rs 430cr as tianjin port blast hit jlr,0
tata say search underway for successor: wsj,0
fame ii scheme to see faster adoption of evs: tata motor,1
tata motor launch new manza club class at rs 5.70l,0
tata motor to rejig dealerships to counter decline sales,0
"tata motor in wage talk with lucknow plant union, current pact end this month",0
top buzz midcap stock to trade on july 2,1
"buy m&m, tata motor may test rs 305: gaurav bissa",0
tata motor sept qtr pat see up at rs 1608 cr: m oswal,1
"tata motor standalone december 2018 net sales at rs 16,207.67 crore, up 0.66% y-o-y",1
accumulate tata motors; target of rs 296: plilladher,0
buy 680 call of tata motors: vk sharma,1
"buy tata motors, say sudarshan sukhani",0
tata motor bag order for 928 bus under jnnurm scheme,1
tata motor sales down 30% in march,1
expect strong demand in h2 of fy18: tata motor,0
buy tata motor at rs 340: edelweiss,0
deven choksey bullish on tata motor,0
"look at tata motors, say prakash diwan",1
jlr to drive in multiple electrify vehicles in india start this year,1
tata motor enter rs 100k-cr club as share surge,1
"prefer two-wheelers stocks, say rajan malik",0
"stay away from auto, realty and oil stocks: mehraboon irani",0
buy tata motors; prefer nbfc over banks: kunj bansal,1
buy tata motors: sudarshan sukhani,1
"buy tata motor on dips, say sudarshan sukhani",1
tata motor ask 600 employees to leave: report,0
super six intraday pick for april 11,0
buy tata motors; target of rs 576: motilal oswal,1
buy tata motor for target of rs 270: sukhani,1
tata motors' may global wholesale vehicle sales fall 17.5%,0
varun goel positive on auto space,1
analysts expect new model to aid tata motors' jlr fy17 growth,1
buy tata motors; target of rs 593: motilal oswal,1
"prefer banking, auto stocks: bhavin desai",1
"avoid tata motors, maruti suzuki: hemant thukral",1
keep stoploss at rs 251 in tata motors: manghnani,1
tata motor slip on slower growth at jlr,1
pv sales to grow 8% in india; global outlook negative: moody's,1
prince charles get bespeak tata motors' electric jaguar,1
"sell dlf, tata motors, pnb: aashish tater",0
tata motors: no sign of turnaround in domestic truck biz,0
tata motor q2 con pat see at rs 1600 cr,1
tata motor slash passenger vehicle price,1
tata sons board meet may discuss remove mistry's proxy power,1
tata motor vendors await compensation post singur bill,0
cyrus mistry to become tata motor chairman from dec 28,1
tata motors' dvr see double-digit gain today,1
"tata motor may test rs 500, say mehraboon irani",1
cv loan stress hit new peak at 3% in q2: india rat,0
go long in tata motors; short tata power: sukhani,1
jlr global sales decline 4.1% in february,1
"tata motors' committee meet on june 21, 2017",1
"bull's eye: short infosys, icici bank; buy sun pharma",0
tata motor have support at rs 220-215: rakesh gandhi,1
m&m a safe bet in auto space: pn vijay,0
super six: top chart pick for today,0
tata motor global sales rise 21% in jul,1
tata motor have resistance at rs 190: sukhani,1
bearish on tata motors: sudarshan sukhani,1
"feb sales: maruti fall 0.9%; tata motor up 6%, hero grow 13.6%",1
tata motor march global vehicles sales up 39%,1
tata sons may buy out cross-holding stake in group cos: source,1
"tata motors' jaguar land rover add 1,300 new job in uk",0
lic hike stake in tata motor to over 7%,0
"maruti may hit rs 4500, tata motor rs 600: hitesh goel",1
how ai be drive a fast and furious revolution in cars and car-making,1
eaton sign transmission agreement with tata motor,1
tata motors' june 2017 sale decline 9% to 40358 vehicles,0
tata motor can go upto rs 1150-1200: thacker,1
sedan launch in q4 to be game changer for tata motors: pro,1
"exit tata motors, say vikas pershad",1
new jaguar land rovers to hit road soon,1
sebi look into tata-mistry saga; bourses seek clarification,0
promoters hike stake in 2 out of 5 cos in 2008-09,1
"fitch affirm tata motors, jaguar land rover rat",0
tata motor q3 net may slip 34% on likely domestic biz loss,1
tata motor offer 6-years warranty for entire truck range,0
tata motor have good support at rs 1177-1140: manghnani,1
tata go back to draw board at stall pimpri unit,1
jlr announce 200 mn pound investment at halewood plant,1
"tata motor top pick, say neeraj dewan",1
chandrasekaran appoint tata motor chairman,1
buy tata motors; target rs 347: angel broking,1
"bull's eye: short bajaj auto, jsw steel; buy tata motor",0
a lackluster year for auto makers in 2012,0
"tata motors, mahindra and mahindra look attractive: gupta",1
tata motor raise rs 300 cr via ndcs,0
tata motor launch vista variant at rs 3.88 lakh,0
"tata motors, kingfisher owe over rs 1,000cr each in indirect tax",1
modest earn in q3fy13 on sluggish revenue growth: angel,0
super six stock you can bet on april 16,0
tata motor to grow export of truck to offset slow sales,0
"eicher cut truck, bus price by up to 5%",0
bs 3 fire sale: tata motor stick with half of rs 5400 cr unsold commercial vehicles,1
exit tata motors: kunal saraogi,0
"wadia may write to tata group cos on losses, overseas buy",1
"buy eicher motors, jsw steel, ajanta pharma, tata motors: gujral",1
"fiat, tata cars not to be sell under same roof",0
don't buy tata motors: sukhani,1
tata motor appoint falguni nayar as additional and independent director,1
m&m upbeat on new product position strategy,1
"buy tata motor 480 put, sell apollo tyres: mitessh thakkar",0
"bull's eye: buy sbi, tata motors, l&t, acc; short hindalco",1
"hero motocorp, bajaj auto may see more downside: baliga",0
"tata motor should breach rs 450, say prakash diwan",0
"tata motors, m&m top pick in auto space: raheja",1
bajaj auto await final rule on quadricycles,1
"prefer tata motors, maruti suzuki: sudarshan sukhani",1
bull's eye: 11 stock experts bet on for quick buck,0
short tata motor on every rise: bhamre,1
look at assemble nano overseas: tata motor,0
"work to reduce debts, high cost a worry: tata motor",0
"news highlight of the day: why should i quit bjp, let the party throw me out, say yashwant sinha",0
malkani neutral on auto space,1
"finally, some green shoot for the batter auto industry?",0
"founders, citi buy tata motor share from daimler: bse",1
"look at tata motors, say dipan mehta",0
tata motor declare q2 results; stock gain 2.4%,0
super six intraday pick to make smart gain,0
tata motor can test rs 260-265: manghnani,0
"jlr to create 1,700 uk job in new sport car drive",1
buy tata motors; target of rs 480: religare,0
"honda hike car price by up to rs 10,000",0
autoline industries eye sales of rs 700cr in fy11,1
"jlr june sales drop 9.6% at 47,060 units",1
not a smooth ride for motown; june sales nos mix,1
here's basudeb banerjee's view on auto sector,1
how macquarie cap read q1 earn season so far,1
"sell tata motor 260 puts, say amit trivedi",1
"stay invest in tata motors, say avinash gorakshakar",1
"tata motor oct total sales up 6% to 71,771 units",1
"jaguar land rover sales rise 12% in april at 28,503 units",1
sell tata motors; target of rs 200: iifl,1
"buy tata motors, advise sudarshan sukhani",1
sell tata motor on rally: sukhani,0
"tata motor q2 con net down 15.32% at rs 1,880 cr",1
expect tata motor q4 pat at rs 4200 cr: stanchart,1
jamshedpur plant: tata motor to undertake 3 block closure,1
"buy, sell, hold: 7 stock to focus as market cautious",1
buy tata motor at around rs 400: prakash gaba,1
new jag set record as fastest sell car for tata jlr,1
buy tata motors; target of rs 300: finquest securities,1
"go long in tata motors, say kunal saraogi",0
"mahindra and mahindra, tata motor safe player: udasi",0
accumulate tata motors; target of rs 563: arihant capital,1
prefer m&m over tata motors: dhawan,1
"jlr india post 83% rise in fy18 sales, line up 10 new products for 2018-19",0
"tata motors' q3 result on february 14, 2017",0
"prefer maruti over eicher motors, tata motors: deepak shenoy",0
tata sons appoint cyrus p mistry as chairman from dec 28,1
jlr launch new jaguar xf start at rs 49.50 lakh,1
"tata motor q1 beat street, net jump 3-fold on jlr boost",1
"buy tata motors, advise dipan mehta",0
"buy, sell, hold: 6 stock brokerages firm be bet on",1
domestic car sales down 10.15% in april,1
hold tata motors: joshi,0
"maruti suzuki, tata motor top picks: ajay bagga",0
jlr to launch jaguar suv f-pace price up to rs 1.13 crore,1
"buy gujarat pipavav; sell ntpc, tata motors: ashwani gujral",0
"cars guide by voice control, electrics on tata motors' radar",1
ashok leyland to launch lcv 'dost' nationwide in six months,1
tata motor fall on 'muted' december sales,0
jaguar xe big volume boost for jlr; buy tata motors: nomura,0
govt keep close watch on tata-mistry row: arjun ram meghwal,0
"nano to have more power, variants: ratan tata",0
"like tata motors, bajaj auto, mahindra & mahindra: trivedi",1
ex-m&m partner navistar to supply defense truck to pakistan,0
"nexon to debut end of september, tata motor target one-third share of the compact suv segment",1
"hino motor unfazed by fin crisis, slowdown in cv mkt",1
tata motor group global wholesale at 94210 in august 2017,1
"cost cutting, stable input cost help margins: tata motor",1
tata jlr announce mega 600mn pound investment in uk,0
"sell tata motors, advise sudarshan sukhani",1
"buy tvs motor, tata motors; sell lic housing, hdfc: gujral",1
tata motor share gain on hop for jlr unit,0
tata's jaguar land rover fy16 car sales rise 13% yoy,0
pick tata motor at around rs 365-370: kunal bothra,0
"prefer maruti suzuki, tata motors, bajaj auto: choksey",1
"tata motor can test rs 375, say ca rudramurthy bv",1
"buy unite spirits, gmr infra, apollo tyres: meghana malkan",1
"buy tata motors, m&m on correction: choksey",1
tata motor beat street in q4; domestic challenge remain,1
tata motor group global wholesale at 99842 in february 2016,0
auto industry to clock upto rs 2.1 lakh cr turnover in fy12,1
tata motor global sales up 13% in october,0
"tata motor prefer bet, say dilip bhat",0
tata motor look attractive: manghnani,1
"negative on tata motors, may slip to rs 386: rajat bose",0
"with back to the wall, autocos plan to export unsold bs-iii stock",1
stay away from tata motors: sukhani,0
buy tata motors; target of rs 430: icici direct,1
tata motor to add 400 dealerships,0
"tata motor bag order for 1,111 truck from svll",1
buy tata motor around rs 283-275; tgt rs 325: icicidirect,0
accumulate tata motors; target of rs 410: angel broking,1
india's plan for higher rate luxury car tax to hit sales: mercedes-benz,1
"jlr launch svautoiography dynamic, price at rs 2.79 cr",1
stay with tata motors: vikas pershad,1
tata motor to be a market performer: bhatia,1
"tata motor q1 con profit up 42% on jlr one-time gain, standalone loss at rs 467 cr",0
tata motor launch new sub-brand 'tamo',0
buy tata motor at rs 230-235: mathew,1
tata motor fix right issue price at rs 450 a share,1
neutral on tata motor in long term: gupta,1
"buy dlf, tata motors; sell financial tech: tulsian",1
buy tata motors; target of rs 246: motilal oswal,0
15 stock to buy this earn season: emkay,1
"tata motor q4 pat may dip 59.2% yoy to rs. 2,532.4 cr: kr choksey",1
"bull's eye: sell bgr energy, aban offshore",0
see new launch boost tata motors' sales: expert,0
jlr to launch all-new jaguar xe in india next month,1
jaguar land rover open new plant in slovakia,0
here be top 10 stock to keep an eye on january 28,0
"buy l&t on correction, look at tata motors: dilip bhat",0
"ratan tata: artificial intelligence to eliminate human inputs, impact job",1
sharekhan positive on tata motor,0
tata motor look expensive: vibhav kapoor,0
ford launch figo aspire price start at rs 4.9 lakh,0
police suspect suicide in tata motor md karl slym's death,0
"tata motor q3 net down 2% at rs 3,507.54 cr",1
tata motor rope in messi as global brand ambassador,1
"sell wockhardt, tata motors; buy infosys: ashwani gujral",1
"buy tata motor for long term, say sudip bandopadhyay",0
tata motor can touch rs 177-178: iifl,1
"tata motors' january jlr sales up 3% at 49,066 units",1
"sell tata motor on rally, say sudarshan sukhani",1
"buy tata motor for long term, say sukhani",1
super six stock you can bet on october 13,0
"tata motor look weak, may retest rs 310-305, say thukral",1
"enter tata motors, say deven choksey",0
maruti suzuki may slip to rs 1475: rohan korde,1
"bull's eye: buy arvind, idea, sks micro, glenmark",1
buy tata motor around rs 240-245: baliga,1
hold tata motors; target of rs 185: icici direct,0
auto sector weather slowdown blue in 2008-09,1
tata motor to drive in performance compact truck intra,1
"bet on m&m, l&t; shun prestige estates: angel broking",1
tata motor launch tiago wizz at rs 4.52 lakh,1
pick tata motor on correction: phani sekhar,1
buy tvs motor on dips: siddarth bhamre,1
can nexon replicate tiago's success for tata motors?,1
should you get excite about india inc's q1 performance?,1
tata motor group global wholesale at 1.16 lakh in september 2017,0
hold tata motors: kunal bothra,1
"jaguar land rover sales up 6.6% at 65,097 units in september",0
car sales slump: sky-high discount fail to entice buyers,1
"tata motor standalone march 2019 net sales at rs 18,561.41 crore, down 6.16% y-o-y",1
"sell tata motors; buy biocon, v-guard industries: rajat bose",0
"tata motor sales dip 1% to 68,709 units in march",1
"tatas saved, singur land not to be return to farmers: sc",1
"go long in glenmark, cummins india, tata motors, exide: taparia",0
"tata motor ceo say to invest $625 million to boost car, truck sales",1
tata motor pip honda to become fourth biggest carmaker in domestic market,1
huge discount fail to boost auto sales in dec,1
dtc extend annual maintenance contract with tata motor for 1k cng bus,0
tata motor have support at rs 138-139: sanjay vaid,1
tata motor have target of rs 498: gujral,0
buy tata motors; target rs 374: sp tulsian,1
buy tata motor on correction: kapadia,1
preference would be infosys follow by hcl tech: sp tulsian,1
"hold tata motors, say rajesh agarwal",1
buy tata motors; target of rs 502 : prabhudas lilladher,1
production delay to hit tata nano delivery,1
after dip in q1 tata motors' cv sales up 24% in jul-august,1
peoplestrong look to acquire at least 2 cos in one month; to be ipo-ready by 2020-21,0
jaguar land rover finalise jv with china's chery auto,1
"buy tata motors, sell dabur india below rs 270: mitessh thakkar",1
tata motor say china to be no. 2 market for jlr,1
"mahindra to hike price by up to rs 20,000 from october",0
sell tata motors; target of rs 606: emkay,1
exit tata motor at rs 240-250: baliga,1
"bhamre negative on dlf, tata motor",0
behind the wheel of tata nexon: a first look,0
why mahindra's md think 2017 will be the year of electrics,1
go long in tata power: sukhani,1
"buy larsen & toubro 1750 put, 1750 call: krish subramanyam",0
"domestic car sales down 5%, bike dip 19% in sept",0
buy tata motors; target of rs 471: motilal oswal,1
buy edelweiss; tata motor better buy than ashok leyland: gujral,1
"buy tata motors, say nooresh merani",1
sell tata motors: shardul kulkarni,0
'tatas to lose support by enter legal battle on singur',1
tata motor sales continue growth trend in june 2015,1
"exit icici bank, tata motors: kulkarni",0
"below rs 1100, tata motor may slip to rs 1000: manghnani",1
infosys may guide to 8-9% growth for fy14: rajgarhia,1
check out: top super six ideas for the day,0
"buy tata motors, say gautam trivedi",1
tata motor eye actis stake in swaraj mazda,0
tata nano to be launch on march 23,1
"sell bharat financial, bajaj finance; buy coal india: gujral",0
"tata motor post 3-fold rise in q2 profit, jlr operate margin beat estimate",1
volkswagen to set up india engine assembly plant by 2015,1
buy tata motors; target of rs 325: motilal oswal,1
jlr global sales rise 3% in january,1
happy days be here again for motown: auto cos,1
tata motor take on pickup truck leader m&m with xenon,1
sell tata motors: somil mehta,0
"tata motor look good for investment, say amisha vora",1
"buy l&t, tata motors, hero motocorp: rahul mohinder",1
top buzz midcap stock to trade on october 6,1
12 indian firm in forbes' 50 best cos in asia pacific,0
sell tata motors: sukhani,1
tata marcopolo motor declare lockout at dharwad plant,0
tata motor launch new safari storme price at rs 9.99 lk,1
"toyota get 12,000 pre sale etios order in india",0
buy tata motors; europe balance china jlr slump: choksey,0
launch to drive feb pv sales; 2-wheelers may be strained: most,1
hold tata motors; target of rs 145: icici direct,1
accumulate tata motors; target of rs 1458: angel broking,0
titagarh wagons see govt order of future infantry cvs in a week,1
dolat capital q1 earn estimate for auto sector,1
tata motor can achieve rs 188: salil sharma,0
"buy, hold or sell? spotlight on 4 large cap stock",1
tata motor eye 10-12% growth in defence export,0
tata motor only indian firm on top-50 global r&d list,1
"sell tata motors, yes bank: sameet chavan",1
singur bill receive governor's assent,1
"buy tata motors, dlf: sukhani",0
stay invest in tata motors: rajesh agarwal,1
strategies center around customers' needs: mayank pareek,0
auto stock slip 1-3% as sales remain sluggish in may,0
tata steel shareholders vote to remove wadia; all eye on tamo,0
hold tata motor for long term: hemen kapadia,0
"tata motor global sales up 13% in august, jlr growth slow",1
"mamata reclaim 400 acre singur land, offer rest to tata",1
tata motor may rally further: dipan mehta,1
deutsche equities positive on tata motor,0
"hold tata motors, say sharmila joshi",1
"buy tata motor on dips, say agarwal",0
we will close the year with 14% market share: jlr india md,0
"sell tata motors, target rs 275: iifl",1
"icici bank, tata motors, l&t investment ideas: deven choksey",1
jaguar land rover sales 6 lakh vehicles in fy17,0
samvat 2071: microsec handpicks 9 stock for investment,1
"tata motor may test rs 540, say manish hathiramani",1
indian cos await multi-crore defence vehicle order amid delay,1
"tata motors: update on production, sell data",1
hold tata motors: kunal saraogi,1
tata motor line up new vehicles;to phase out legacy products,1
"buy tata motors, say manghnani",0
take profit in tata motors: anil manghnani,1
"tata motors' fy16 result on may 30, 2016",0
"buy m&m financial, shriram transport, tata motors: gujral",1
maruti suzuki may slip to rs 980: way2wealth,0
jlr start accept book for diesel jaguar xe in india,1
tata motor develop first bio-methane bus,1
invest in tata motor with 2 years view: deven choksey,1
tata motor launch anniversary edition tigor buzz,1
prefer tata motors: mehraboon irani,1
accumulate tata motors; target of rs 300: emkay,0
"here's why tulsian be positive on sugar, non-index stock",0
buy tata motors; target of rs 580: religare capital,1
pick tata motor on dips: pn vijay,1
exit tata motor at around rs 1250: sp tulsian,1
car sales rise nearly 10% in july; passenger vehicles up 17%,1
"buy tata motor on decline, say sukhani",0
"prefer tata motors, ashok leyland, maruti: sandeep bhatia",1
6 intraday pick to make smart gain,1
"plunge sales, strikes: 2011 a year to forget for auto cos",1
"rise competition, slow growth make the ride bumpy for eicher motor",1
stay invest in tata motors: sudarshan sukhani,1
"buy, sell, hold: 6 stock that analysts be watch out",1
"tata motors, tata power join hand to install 300 charge station in 5 cities this fiscal",0
tata motor launch 8 upgrade vehicles include nano cng,0
short tata motors; target of rs 955: ashish tater,0
"top buy and sell ideas by ashwani gujral, sudarshan sukhani, mitesh thakkar for short term",1
jlr may rework 2 outsource contract with tcs: source,1
accumulate tata motors: prabhudas lilladher,1
short tata motor at rs 805: bhamre,0
buy tata motors; target of rs 533: kotak securities,1
buy tata motors; target of rs 488: motilal oswal,1
"ashok leyland april sales fall 14% to 7,487 units",0
"buy tata motors, voltas, axis bank, ptc fin: mayuresh joshi",1
india aim to address trade surplus issue with bangladesh,0
"prefer tata motors, say mohindar",0
"buy tata motors, infosys, state bank of india: ca rudramurthy bv",1
tata motor best pick in auto space: irani,0
tata motor can add another rs 30-40: mohindar,1
expect boost in mkt position post upgrades: tata motor,0
"tata motor global sales jump 16% to 86,288 units in august",0
maruti suzuki can test rs 1150: harchekar,1
accumulate tata motors; target of rs 521: plilladher,1
"positive on moil & nmdc, say sp tulsian",0
buy tata motors; target rs 370: motilal oswal,1
"bs-iv roll out: consensus elude epca, auto major",1
"buy voltas, hexaware tech; sell tata motors: rahul mohindar",0
prefer tata motor in auto space: mohindar,0
"tata motors' q1 result on august 07, 2015",0
july car sales up 5%; siam eye 5-10% growth in fy15,0
"jaguar land rover india sales up 32% at 2,393 units in 2012",1
steam leave in cv companies: sangeeta purushottam,1
jlr launch update xj saloon in india at rs 98.03 lakh,0
"buy tata motors, advise sahil kapoor",1
q3 earnings: how will different sectors fare?,1
auto cos gear up for festive magic; buy stock or wait?,0
kerala tribunal order won't hit m&m: lkp securities,1
"mahindra hike price by up to rs 47,000 from april 1",1
"sell tata motors, hind zinc; buy federal bank: sandeep wagle",0
goldman sachs cut tata motor target by 28%,0
peugeot signal openness to deal after jlr report,0
exit tata motor on bounce back: sandeep wagle,0
tata motor q2 consolidate pat see down 8% at rs 2046 cr,1
"buy tata motors, say sudarshan sukhani",1
"sell tata motors, target rs 240: dinesh rohira",1
"m&m didn't consider us rival, but make loudest outcry on eesl bid: tata motor",0
tata motor look to raise rs 300 cr via ncds,0
investor can buy nmdc: sukhani,1
supreme court decision on bs-iii vehicles to hit industry: tata motor,0
"petrol shift to hurt tata motors; less pain for m&m, maruti",1
s&p raise tata motors' rat on jlr performance,0
hold tata motors: mohindar,1
land rover launch country۪s first convertible suv under the evoque brand,1
tata motor may slip to rs 1000: jatinder sharma,0
tata motor can touch rs 950: thacker,1
"buy tvs motor comapny, tata motors: yogesh mehta",1
"buy sbi, tata motors, icici bank: ashwani gujral",1
tata motor april global sales rise 53% to 77732 vehicles,1
tata motor propose to raise up to $500 million via ecb,1
book profit in tata motors: kulkarni,1
villagers loot materials from tata factory site,0
"most upgrade earn estimate of tata motors, maruti",1
jaguar land rover global sales up 6.5% in 2017,1
expect 5-6% upside in tata motors: gopi suvanam,0
hold tata motors: devang mehta,1
"buy tata motor on correction, say sudarshan sukhani",1
"buy orchid chemicals, tata motors: murlidharan",0
