Dates,Headlines
13 Oct 2011,Tata Motors Sept qtr PAT seen up at Rs 2325 cr: KRChoksey
13 Oct 2011,"Hold Tata Motors, says Kunal Saraogi"
13 Oct 2011,"M&M, Tata Motors top picks: Religare"
12 Oct 2011,Hero MotoCorp a good trading bet: Murlidhar
12 Oct 2011,Customer demand high; margins to stay steady at 17%: CEBBCO
11 Oct 2011,Tata Motors Sep qtr PAT seen at Rs 1973cr: Angel Broking
11 Oct 2011,ONGC can move to Rs 315: Sushil Kedia
11 Oct 2011,Tata Motors can test Rs 190: Sushil Kedia
10 Oct 2011,"Auto cos' Q2 margins may slip on high costs, discounts"
10 Oct 2011,"Prefer two-wheelers stocks, says Rajan Malik"
10 Oct 2011,Enter Tata Motors for short term: Aditya Agarwal
10 Oct 2011,Tata Motors can move to Rs 180-185: LKP
10 Oct 2011,"Buy RIL, Infosys, Tata Motors: Indianivesh Securities"
07 Oct 2011,Short Tata Motors at Rs 164: IIFL
07 Oct 2011,"Tata Motors launches Manza, Prima range in South Africa"
07 Oct 2011,Tata Motors advances 6.5%
04 Oct 2011,Sudip Bandyopadhyay view on auto sector
04 Oct 2011,Tata Motors has support at Rs 140: Abhijit Paul
03 Oct 2011,"Harman in talks with Tata Motors, eyes India growth"
03 Oct 2011,"New launches, festive zeal boost most auto sales in Sept"
01 Oct 2011,"Tata Motors sales up 22% at 78,786 in Sept"
30 Sep 2011,Killer price key to likely success of Mahindra XUV500 SUV
30 Sep 2011,"Buy Tata Motors, says Rakesh Gandhi"
30 Sep 2011,Super Six trading ideas for the day
29 Sep 2011,Mavani positive on Tata Motors
29 Sep 2011,M&M has target around Rs 880: Mohindar
28 Sep 2011,Court upholds law to return Tata Motors land to farmers
28 Sep 2011,Ashok Leyland to launch LCV 'Dost' nationwide in six months
28 Sep 2011,"Buy Tata Motors, says Sanjay Vaid"
28 Sep 2011,"Victory for Mamata, Singur verdict against Tatas"
28 Sep 2011,Bull's Eye: 12 intraday picks for the day
28 Sep 2011,Pick Tata Motors around Rs 140-150 for long term: PN Vijay
27 Sep 2011,Singur judgement likely on Wednesday
26 Sep 2011,"Short Tata Motors, says Vishal Kshatriya"
26 Sep 2011,Super Six stocks you can bet on September 26
23 Sep 2011,"India Inc balks at new land bill, calls for balance"
20 Sep 2011,"Buy Tata Motors, target of Rs 166.50: Joshi"
20 Sep 2011,"Bull's Eye: Buy Tata Motors, Maruti; short Punj Lloyd"
20 Sep 2011,PN Vijay positive on Tata Motors
19 Sep 2011,Tata's Jaguar Land Rover picks UK for new plant
19 Sep 2011,Tata Motors can go upto Rs 180: LKP
19 Sep 2011,Tata Motors can touch Rs 175-176: Thukral
18 Sep 2011,Automaker JLR to open plant in England
16 Sep 2011,Mahindra and Mahindra can test Rs 880: Mohindar
16 Sep 2011,Calcutta HC concludes hearing of challenge to Singur Act
16 Sep 2011,Tata Motors has resistance at Rs 165-170: Kulkarni
16 Sep 2011,Buy Tata Motors 150 call: VK Sharma
15 Sep 2011,Tata Motors opposes Cal HC's initiative on compensation
15 Sep 2011,Are concerns on Tata Motors overdone?
15 Sep 2011,Pick Tata Motors around Rs 144-145: PN Vijay
15 Sep 2011,Tata Motors can touch Rs 157-158: LKP
15 Sep 2011,"Pick Maruti Suzuki, Tata Motors: Baliga"
14 Sep 2011,Tata Motors has support at Rs 138-139: Sanjay Vaid
14 Sep 2011,Hold Tata Motors: Puneet Kinra
14 Sep 2011,Tata Motors looks weak: Anil Manghnani
13 Sep 2011,Agrawal`s view on Tata Motors
12 Sep 2011,WB govt violated lease agreement for Singur: Tata Motors
12 Sep 2011,"Positive on Tata Motors, target of Rs 216: RBS"
12 Sep 2011,Forster's exit not to impact JLR turnaround: Tata Motors
09 Sep 2011,Tata Motors can seek compensation for Singur land: Govt
09 Sep 2011,Tata Motors CEO resigns after less than 2 years
08 Sep 2011,Auto industry to clock upto Rs 2.1 lakh cr turnover in FY12
08 Sep 2011,Tata Motors moved Nano plant despite all arrangements: Govt
07 Sep 2011,Hold Mahindra and Mahindra: Shardul Kulkarni
07 Sep 2011,Tata Motors cuts production to align with market demand
07 Sep 2011,"Sell Tata Motors, says Chandan Taparia"
07 Sep 2011,"Pick Tata Motors, says Ambareesh Baliga"
06 Sep 2011,SIAM may lower growth forecast for vehicle sales
06 Sep 2011,"Buy Tata Steel, target Rs 510: Agarwal"
06 Sep 2011,Tata Motors top pick in auto space: Agarwal
06 Sep 2011,"M&M, Tata Motors best picks in auto space: Irani"
06 Sep 2011,Subros to invest Rs 140cr in capacity expansion by FY13-end
06 Sep 2011,"Fiat, Tata cars not to be sold under same roof"
06 Sep 2011,Siddharth Bhamre positive on Maruti Suzuki
05 Sep 2011,"Tata Sons consolidates stake in Tata Motors, Tata Steel"
05 Sep 2011,Tata Motors launches Indigo e-CS VX
03 Sep 2011,"Passenger car sales remain slow, may miss full year target"
02 Sep 2011,PN Vijay`s view on auto space
02 Sep 2011,Manghnani positive on Idea Cellular
30 Aug 2011,Buy Tata Motors: Hemen Kapadia
30 Aug 2011,Super Six stocks you can bet on August 30
29 Aug 2011,Hero Motocorp can test Rs 2000: Anu Jain
29 Aug 2011,Buy Tata Motors; target of Rs 732: IIFL
29 Aug 2011,Sell Tata Motors around Rs 700: Hemen Kapadia
29 Aug 2011,Super Six trading ideas for the day
26 Aug 2011,Tata Motors may go upto Rs 770: Somil Mehta
26 Aug 2011,Go long on Tata Motors: Vishal Kshatriya
26 Aug 2011,"Bull's Eye: Buy SBI, Tata Motors, L&T, ACC; short Hindalco"
26 Aug 2011,Buy Tata Motors above Rs 736: Abhijit Paul
26 Aug 2011,Super Six stocks you can bet on August 26
25 Aug 2011,Add Tata Motors at lower level: Choksey
25 Aug 2011,"Avoid Tata Motors, Maruti Suzuki: Hemant Thukral"
25 Aug 2011,"Houseviews: Value calls on energy, IT and auto"
24 Aug 2011,Invest in Tata Motors: Hitesh Sheth
23 Aug 2011,Tata Motors launches Vista variant at Rs 3.88 lakh
23 Aug 2011,"Most Americans not open to buying cars from India, China"
23 Aug 2011,Bull's Eye: 12 stocks you can bet on for intraday
22 Aug 2011,Buy Tata Motors; target of Rs 1176: KRChoksey
22 Aug 2011,Prefer M&M over Tata Motors: Dhawan
22 Aug 2011,Bumpy drive for auto cos; Tatas bet on fuel efficient cars
22 Aug 2011,Super Six stocks you can bet on August 22
22 Aug 2011,Bull's Eye: 12 intraday picks for smart gains
21 Aug 2011,Ratan Tata calls on Assam CM
19 Aug 2011,Tata Motors a defensive bet: Bhat
19 Aug 2011,Goldman Sachs cuts Tata Motors target by 28%
19 Aug 2011,"Buy blue chip auto stocks, says PN Vijay"
18 Aug 2011,Buy Tata Motors; target of Rs 1230: Emkay
16 Aug 2011,Tata Motors global sales down 6% in July
16 Aug 2011,"Tata Motors, Maruti cut output; auto cos bank on new cars"
12 Aug 2011,Bhat`s view on Tata Motors
12 Aug 2011,Hold Tata Motors: Madhumita Ghosh
11 Aug 2011,Tata Motors to add 400 dealerships
11 Aug 2011,Economic uncertainty not to impact JLR sales
11 Aug 2011,Malkani bearish on Tata Motors
11 Aug 2011,Tata Motors unveils Aria 4x2 in Bangalore
11 Aug 2011,"Tata Motors Q1 consol net profit up at Rs 1,999 cr"
11 Aug 2011,"Hold Tata Motors, says Rajesh Agarwal"
11 Aug 2011,Avoid Tata Motors: Ashish Maheshwari
11 Aug 2011,Tata Motors may slip to Rs 670: Jai Bala
11 Aug 2011,"Tata Motors Q1 consol PAT seen up 13% at Rs 2,242 cr"
10 Aug 2011,Maruti Suzuki may rally upto Rs 1300: Thukral
10 Aug 2011,Buy Tata Motors on dips: Kalpesh Gohel
10 Aug 2011,"Buy TCS, says PN Vijay"
09 Aug 2011,Exit Tata Motors: Dharmesh Kant
09 Aug 2011,Sell Tata Motors: Rajesh Agarwal
09 Aug 2011,Buy Tata Motors: Devang Mehta
08 Aug 2011,Tata Motors a good buy: PN Vijay
05 Aug 2011,Hold Tata Motors: Ranak Merchant
04 Aug 2011,Road block ahead? Car owners may not get subsidised diesel
04 Aug 2011,Exit Tata Motors: Kunal Saraogi
04 Aug 2011,M&M may slip to Rs 660-665: LKP
04 Aug 2011,Tata Motors may slip 3-5%: Ashish Chaturmohta
04 Aug 2011,Invest in Tata Motors: Salil Sharma
04 Aug 2011,Tata Motors may slip to Rs 880-900: Shruti Vora
02 Aug 2011,Tata Motors to rejig dealerships to counter declining sales
02 Aug 2011,Looking at assembling Nano overseas: Tata Motors
28 Jul 2011,Petronet LNG has target of Rs 190-195: IIFL
27 Jul 2011,Hold Tata Motors: Sharmila Joshi
27 Jul 2011,Short Tata Motors: Prakash Diwan
27 Jul 2011,Bull's Eye: 12 trading bets to boost your portfolio
26 Jul 2011,Singur row: Judge recuses himself from case
25 Jul 2011,M&M may see upside from current level: ICICI Direct
25 Jul 2011,Indian automakers' margins seen under pressure
22 Jul 2011,Tata Motors opens assembly plant in South Africa
22 Jul 2011,Tatas moved to Gujarat from Singur because of law and order
22 Jul 2011,Reliance Ind may rally upto Rs 900: Datta
21 Jul 2011,Political rivalry makes Nano project at Singur suffer: TML
21 Jul 2011,RIL may take Nifty lower to 5470 level: Sharma
20 Jul 2011,Considering new production units overseas: Tata Motors
20 Jul 2011,Tata Motors cites verdict upholding Singur land acquisition
20 Jul 2011,Kotak Mahindra has target of Rs 535-540: Monal Desai
19 Jul 2011,Govt counsel threatened to withdraw Singur case: Tata
19 Jul 2011,Sell Tata Motors: Shardul Kulkarni 
19 Jul 2011,"Buy Tata Motors, says Ambit Capital"
18 Jul 2011,Mulling assembly of more Land Rover products in India: Tata
18 Jul 2011,"High interest rates, fuel cost to impact demand: Ratan Tata"
18 Jul 2011,Hold Tata Motors: Rajesh Agarwal
18 Jul 2011,Tata Motors has strong support at Rs 980: Thukral
15 Jul 2011,Tata Motors has support at Rs 995-1000: Datta
14 Jul 2011,Petition challenging Singur Act to be heard from July 15
11 Jul 2011,8 Indian cos among world's 500 largest corps: Fortune
11 Jul 2011,"India car sales slowest in 2 yrs, more speed bumps seen"
11 Jul 2011,Tata Motors' leaning toward Indonesia for new Nano plant
11 Jul 2011,Auto industry lowers 2011-12 growth forecast to 11-13%
11 Jul 2011,Tata Motors Jun qtr PAT seen down at Rs 2002cr: PLilladher
11 Jul 2011,Tata Motors accelerates CEBBCO's bottom-line
11 Jul 2011,June car sales slowest in more than 2 years
10 Jul 2011,SC rejects Tata Motors plea against non-agri cess
09 Jul 2011,Tata Motors Jun qtr PAT seen up 11.9% at Rs 2226cr: Angel
08 Jul 2011,Tata to start work on S.Africa assembly unit
08 Jul 2011,Tata Motors Jun qtr PAT seen up 17% at Rs 2325cr: KRChoksey
08 Jul 2011,Invest in Tata Motors: Rajesh Satpute
07 Jul 2011,"Land Rover to launch variants of Discovery 4, Range Rover"
07 Jul 2011,Stay invested in Tata Motors for long term: Phani Sekhar
06 Jul 2011,"Tata Motors, Bajaj Auto best bet in auto space: Bhat"
05 Jul 2011,Invest in Tata Motors: HDFC Securities
04 Jul 2011,Tata Motors files amendment to original petition
04 Jul 2011,Passenger car sales to moderate to 8-10% in FY12: Sharekhan
03 Jul 2011,"Rivals eat into Tata Motors, Maruti's sales in June"
01 Jul 2011,"Automakers skid in June, M&M, Bajaj buck trend"
01 Jul 2011,Car sales continue to slow down in June; bikes grow
01 Jul 2011,Tata group market wealth crosses $100-bn mark
01 Jul 2011,Exit Tata Motors: Aditya Agarwal
01 Jul 2011,Tata Motors June sales fall 1% as car sales slide
29 Jun 2011,"WB govt's law unconstitutional, says Tata Motors counsel"
29 Jun 2011,"Tatas saved, Singur land not to be returned to farmers: SC"
29 Jun 2011,Nearly 50 Indian cos keen on investing in UK this year
29 Jun 2011,Relief for Tatas in Singur land dispute
28 Jun 2011,WB govt identifies land for return to farmers in Singur
28 Jun 2011,Tata Motors move SC on Singur land issue
27 Jun 2011,Tata Motors to challenge Singur land distribution in SC
27 Jun 2011,Tata Motors best pick in auto space: Irani
27 Jun 2011,Short Tata Motors; target of Rs 955: Ashish Tater
27 Jun 2011,Bull's Eye: 11 stocks experts bet on for quick buck
26 Jun 2011,"After Mamata, its Maoists: Warn Tatas to leave Singur case"
24 Jun 2011,Singur land row: Tatas pray for status quo on future work
24 Jun 2011,Avoid financial service space: Ambit Capital
23 Jun 2011,Villagers loot materials from Tata factory site
23 Jun 2011,Calcutta HC adjourns Singur bill hearing till tomorrow
23 Jun 2011,Buy Tata Motors: Somil Mehta
23 Jun 2011,HC to hear Tatas' plea against Singur bill today
22 Jun 2011,Singur Act subjecting Tata Motors to hostile discrimination
22 Jun 2011,'Tatas to lose support by entering legal battle on Singur'
22 Jun 2011,Singur Land Bill based on false premise: Kolkata HC Lawyer
22 Jun 2011,Mamata adamant as Tatas say land constitutional right
22 Jun 2011,Avoid Tata Motors: Angel Broking
22 Jun 2011,HC directs Tata Motors to serve notice on Bengal govt
22 Jun 2011,Tatas moves HC against Mamata's Singur Bill
22 Jun 2011,Tata Motors looks attractive: Manghnani
22 Jun 2011,Tata Motors to challenge bill scrapping Singur deal
21 Jun 2011,Tata Motors may slip to Rs 700: Sushil Kedia
20 Jun 2011,Singur Bill receives Governor's assent
20 Jun 2011,Buy Tata Motors at current level: PN Vijay
20 Jun 2011,Edelweiss says car sales growth could slow to 10% in FY12
16 Jun 2011,"If Tata Motors doesn't invest in WB, there are others: Cong"
16 Jun 2011,Invest in Tata Motors: Salil Sharma
16 Jun 2011,"Setco to spend Rs 150 crore in 4 years, plans Africa plant"
15 Jun 2011,Natarajan`s view on Tata Motors
15 Jun 2011,Tata Motors may slip to Rs 800-850 levels: Sekhar
14 Jun 2011,Tata Motors denies WB govt's charges of not generating jobs
14 Jun 2011,Buy Tata Motors; target of Rs 1360: KRChoksey
14 Jun 2011,Tata Motors vendors await compensation post Singur Bill
14 Jun 2011,Bengal govt must award appropriate compensation: Sona Koyo
14 Jun 2011,Tata Motors may slip to Rs 970: Datta
14 Jun 2011,Tata Motors may slip to Rs 700: Sushil Kedia
14 Jun 2011,Partnership with Fiat needs to be critically examined: Tata
13 Jun 2011,"Cut import duties on automobiles, components: Ratan Tata"
13 Jun 2011,Invest in Tata Motors: Kalpesh Goyal
11 Jun 2011,Auto stocks to remain subdued near-term; RBI policy eyed
10 Jun 2011,"Tata Motors bags order for 1,111 trucks from SVLL"
10 Jun 2011,Badkar upbeat on Tata Motors at current level
09 Jun 2011,"Mamata reclaims 400 acre Singur land, offers rest to Tata"
09 Jun 2011,Raamdeo Agrawal view on auto stocks
09 Jun 2011,"May car sales growth slowest in 2-yrs, demand to moderate"
08 Jun 2011,BMW India sees competition from Jaguar Land Rover
08 Jun 2011,Tata Motors bullish on 'Prima' range of trucks
08 Jun 2011,"Tata Motors, NEDO develop dual-fuel based power plant"
07 Jun 2011,Rajgarhia`s view on Tata Motors
06 Jun 2011,Buy Tata Motors on 10-20% correction: Sampriti Capital
03 Jun 2011,Sell Tata Motors: Mohindar
03 Jun 2011,Sell Tata Motors: Somil Mehta
03 Jun 2011,"Short Tata Motors, says Rakesh Gandhi"
02 Jun 2011,Accumulate Tata Motors; target of Rs 1315: P Lilladher
02 Jun 2011,"Nomura bearish on truck/bus sales, 'neutral' on Tata Motors"
02 Jun 2011,Buy Tata Motors; target of Rs 1456: Angel Broking
02 Jun 2011,Tata Motors will remain rangebound: Standard Chartered
01 Jun 2011,PN Vijay`s view on Bajaj Auto
01 Jun 2011,Tata Motors may slip to Rs 1000: Mohindar
01 Jun 2011,Buy Tata Motors; target of Rs 1360: KRChoksey
01 Jun 2011,May auto sales: Check out how the key companies have fared
01 Jun 2011,Tata Motors total May sales rise 10%; car sales decline
31 May 2011,Short Tata Motors on every rise: Bhamre
30 May 2011,Buy Mahindra & Mahindra at lower levels: Baliga
30 May 2011,"Short Maruti Suzuki, Tata Motors: Mohindar"
30 May 2011,"PN Vijay view on DLF, Tata Motors"
30 May 2011,"Avoid Tata Motors, says Rajesh Jain"
29 May 2011,Tata Motors to launch new Nano variants in 2011-12
29 May 2011,Tata Motors launches Nano in Sri Lanka
27 May 2011,Buy Tata Motors on decline: Mehta
27 May 2011,Accumulate Tata Motors: Choksey
27 May 2011,Tata Motors has support at Rs 1065-1060: Harchekar
27 May 2011,Jaguar Land Rover to source components from India - CEO
27 May 2011,CLSA lowers Tata Motors to outperform; cuts price target
27 May 2011,Add Tata Motors in portfolio: Ambit Capital
26 May 2011,Tata Motors plans up annual capex for India ops
26 May 2011,Tata Motors declares dividend at Rs 20 per share
26 May 2011,Tata Motors approves share split  
26 May 2011,Tata Motors sees demand for CVs remaining 'healthy' ahead
26 May 2011,Radhika Gupta bullish on Tata Motors
26 May 2011,Buy Maruti Suzuki at Rs 1150 level: LKP
26 May 2011,Tata Motors FY11 PAT at Rs 9274 cr
26 May 2011,Tata Motors has resistance at Rs 1165: Chaturmuhta
26 May 2011,"Morgan Stanley cuts Tata Motors target price to Rs 1,324"
26 May 2011,Exit Tata Motors at around Rs 1250: SP Tulsian
26 May 2011,Tata Motors Q4 cons PAT seen up 9.5% at Rs 2670 cr
26 May 2011,"Short Tata Motors, says Prakash Diwan"
26 May 2011,"Bull's Eye: What's hot on the charts, and what's not"
25 May 2011,Tata Steel can test Rs 525-530: Kulkarni
25 May 2011,Short Tata Motors: Prakash Diwan
24 May 2011,"Short Tata Motors, says Prakash Diwan"
24 May 2011,"Bull's Eye: What's hot on the charts, and what's not"
20 May 2011,"Tatas can invest in WB, but on people's terms: Mamata"
20 May 2011,"Exit Ashok Leyland, says Rajesh Jain"
19 May 2011,Malkani neutral on auto space
18 May 2011,"TCS, HDFC named India's best managed companies"
14 May 2011,Tata Motors says April global sales up 12%
13 May 2011,Tata Motors Group global wholesales grow 12% in April
12 May 2011,"Below Rs 695, M&M can slip to Rs 680: Salil Sharma "
11 May 2011,Buy Maruti Suzuki at lower levels: Diwan
10 May 2011,Short Cairn India at current level: Bala
10 May 2011,Tata Motors to raise Pantnagar output to 3.5 lakh units
10 May 2011,Jaguar Land Rover launches $1.67 bn senior notes offering
09 May 2011,Tata Motors has support at Rs 1162: Anu Jain
06 May 2011,Tata Motors fundamental looks good: Sajiv Dhawan
06 May 2011,Tata Motors may test Rs 1220: Kulkarni
04 May 2011,"Auto stocks fall amid DEPB scheme uncertainty, rate hike"
03 May 2011,Tata Motors has support at Rs 1150-1130: Kulkarni
03 May 2011,"Bhamre negative on DLF, Tata Motors"
02 May 2011,"Tata Motors April sales up 13% on year to 64,383 units"
26 Apr 2011,"Honda, Toyota not big players in Indian auto market: Expert"
21 Apr 2011,M&M a top bet in auto space: Motilal Oswal
19 Apr 2011,Tata Motors tiesup with SBI for channel financing
19 Apr 2011,Buy Tata Motors (DVR): Emkay
15 Apr 2011,Tata Motors Mar qtr PAT seen up at Rs 2622.4 cr: PLilladher
13 Apr 2011,Tata Motors Mar qtr PAT seen up at Rs 2669.9 cr: MOST
13 Apr 2011,"Hold Tata Motors, says Rakesh Gandhi"
13 Apr 2011,Tata Motors Mar qtr PAT seen up at Rs 1920cr: Angel Broking
12 Apr 2011,Tata Motors Mar qtr PAT seen up at Rs 2993.6 cr: Emkay
11 Apr 2011,Buy Tata Motors on dips: Dhawan
11 Apr 2011,"Hero Honda, Bajaj Auto top picks in auto sector: Bala"
11 Apr 2011,Salil Sharma view on auto space
08 Apr 2011,Ratan Tata: The man behind the brand
08 Apr 2011,"Car sales seen slowing in 2011, costs to weigh"
07 Apr 2011,"Technology, automobiles will lead rally: ICICI Sec"
05 Apr 2011,Tata Motors Mar qtr PAT seen up at Rs 3017 cr: KRChoksey
04 Apr 2011,Prefer Bajaj Auto to Hero Honda: Irani
04 Apr 2011,"Tata Motors, M&M near to its supply zone: Manghnani"
30 Mar 2011,Pick Tata Motors on dip: Deven Choksey
28 Mar 2011,Irani positive on auto sector
28 Mar 2011,Prefer Tata Motors to TVS Motor: Thacker
25 Mar 2011,FDI in retail to create opportunity for consumers: Tata
25 Mar 2011,Tata Motors first Indian co to make 1 lakh commercial vehicles
23 Mar 2011,Tata Motors looks attractive: Jigar Shah
23 Mar 2011,Tata Motors may trade in Rs 1120-1165 range: Gupta
22 Mar 2011,"Tata Motors, Bajaj Auto top picks in auto sector: Gupta"
21 Mar 2011,"Below Rs 1100, Tata Motors may slip to Rs 1000: Manghnani"
21 Mar 2011,Auto stocks see buying at lower level: TS Harihar
18 Mar 2011,"Gupta positive on Tata Motors, Bajaj Auto"
18 Mar 2011,"IT, auto stocks in corrective mode: Thacker"
18 Mar 2011,Tata Motors to raise passenger vehicle prices from April 1
17 Mar 2011,Tata Motors may slip to Rs 1000: Jatinder Sharma
16 Mar 2011,Buy Tata Motors; target of Rs 1520: Emkay
15 Mar 2011,Tata Motors sells 14% more vehicles in Feb globally
14 Mar 2011,"Buy ICICI Bk, HDFC Bk call options ahead of RBI meet:Dhawan"
14 Mar 2011,Buy Tata Motors; target of Rs 1592: KRChoksey
11 Mar 2011,Reliance Capital can test Rs 480-460: Manghnani
09 Mar 2011,"Buy M&M, Tata Motors on every dip: Morgan Stanley"
08 Mar 2011,Deutsche Equities positive on Tata Motors
08 Mar 2011,Hemang Jani positive on IT space
07 Mar 2011,Hold Tata Motors: SP Tulsian
07 Mar 2011,"Antique Stock Broking bullish on Bajaj Auto, Tata Motors"
07 Mar 2011,Sell Mahindra and Mahindra: Manghnani
06 Mar 2011,Tata Motors Nano could enter Europe in 2-3 yrs: CEO
04 Mar 2011,Mehta positive on Mahindra & Mahindra
04 Mar 2011,Tata Motors has resistance at Rs 1200-1210: Manghnani
03 Mar 2011,Malkhani`s view on auto sector
03 Mar 2011,"Tata Motors has strong support at Rs 1050, says Kapadia"
01 Mar 2011,February emerged as high-speed track for auto companies
01 Mar 2011,"Tata Motors, Bajaj Auto best picks: Choksey"
01 Mar 2011,India auto sales rise in February
28 Feb 2011,Union Budget 2011-2012: Positive for auto sector
25 Feb 2011,Hero Honda looks attractive: Mehta
25 Feb 2011,Tata Motors says no plans to list Jaguar Land Rover
22 Feb 2011,"Buy Tata Motors, Bajaj Auto, says Radhika Gupta"
21 Feb 2011,Tata Motors downside limit seems at Rs 1120-1100: Thacker
21 Feb 2011,See downside in Tata Motors: Bothra
21 Feb 2011,Buy Tata Motors; target of Rs 1470: Anagram Research
19 Feb 2011,Buy Tata Motors; target of Rs 1543: Anand Rathi Securities
19 Feb 2011,Buy Tata Motors; target of Rs 1590: KRChoksey
17 Feb 2011,"M&M, Ashok Leyland look weak: Anu Jain"
16 Feb 2011,Accumulate Tata Motors; target of Rs 1463: P Lilladher
15 Feb 2011,Tata Motors has resistance at Rs 1240-1250: Dutta
15 Feb 2011,Tata Motors may test Rs 1270: Kedia
14 Feb 2011,Tata Motors looks under-priced right now: Dilip Bhat
14 Feb 2011,Book profits in Tata Motors at Rs 1240: Thacker
14 Feb 2011,Tata Motors can test Rs 1300: LKP
11 Feb 2011,Jain`s view on Tata Motors
11 Feb 2011,"Tata Motors Q3 net profit up 273% at Rs 2,424 cr"
11 Feb 2011,Do not sell Tata Motors: Sharmila Joshi
11 Feb 2011,Tata Motors Q3 PAT seen up 3 times at Rs 2089 cr
10 Feb 2011,"DLF, Tata Motors may decline 8-10%: Mohindar"
08 Feb 2011,Ashok Leyland has support at Rs 42-45: Mohindar
04 Feb 2011,Buy Tata Motors; target of Rs 1543: Anand Rathi Securities
04 Feb 2011,Tata Motors may slip to Rs 1020: Manghnani
03 Feb 2011,Sell Tata Motors; target of Rs 1025: Aditya Birla Money
01 Feb 2011,Growth slows for India carmakers
01 Feb 2011,January auto sales in top gear
31 Jan 2011,"Below Rs 1100, Tata Motors may slip to Rs 1020: Thukral"
28 Jan 2011,"Hold Tata Motors, Maruti Suzuki: Mehta"
27 Jan 2011,Tata Motors may slip to Rs 1100-1080: Thacker
25 Jan 2011,Tata Motors launches Tata Venture in Maharashtra
24 Jan 2011,"See lower levels in Tata Motors, Hero Honda: Baliga"
18 Jan 2011,Sharp rise in steel prices impacting margins: Nelcast
17 Jan 2011,Buy Tata Motors at Rs 975-1000: Baliga
15 Jan 2011,Innovation key to moulding India's future: V Govindarajan
14 Jan 2011,Tata Motors may slip below Rs 1165-1150: Thacker
13 Jan 2011,Q3 earnings: Auto sector preview and expert picks
13 Jan 2011,Buy Tata Motors: Fortune Equity
12 Jan 2011,Tata Motors may move up 5-10%: Maheshwari
11 Jan 2011,Q3 earnings: How will different sectors fare?
11 Jan 2011,Tata Motors qtr PAT seen up 195.3% at Rs 1920cr: Angel
08 Jan 2011,Tata Motors Dec qtr PAT seen up at Rs 2314cr: PLilladher
07 Jan 2011,Tata Motors looks attractive: Choksey
07 Jan 2011,Tata Motors Dec qtr PAT seen up 221% at Rs 2087cr:KRChoksey
07 Jan 2011,Tata Motors has strong support at Rs 1150-1200: Bothra
07 Jan 2011,Hold Tata Motors: Radhika Gupta
06 Jan 2011,Tata Motors may go upto Rs 1440-1450: Bhambwani
06 Jan 2011,Ambareesh Baliga negative on Tata Motors
04 Jan 2011,December car sales signal continued growth
03 Jan 2011,"Bajaj Auto, Tata Motors look strong: Bhambwani"
03 Jan 2011,"New models, discounts drive Dec auto sales up"
03 Jan 2011,Buy Tata Motors on 5% dip: Jajoo
03 Jan 2011,Tata Motors extends open sales of Nano across India
03 Jan 2011,Buy Tata Motors on dips: Thacker
30 Dec 2010,Tata Motors may go upto Rs 1420-1440: Bhambwani
30 Dec 2010,Expect atleast Rs 200cr from Chakan land sale: Autoline
29 Dec 2010,Hold Tata Motors: Kunal Bothra
29 Dec 2010,Buy Tata Motors on lower levels: Choksey
27 Dec 2010,"Mahindra and Mahindra, Tata Motors safe player: Udasi"
27 Dec 2010,Enter Tata Motors with stoploss Rs 1200: Bhambwani
24 Dec 2010,Prefer Tata Motors in auto space: Mohindar
22 Dec 2010,Tata Motors an outperformer amongst auto space: Thacker
16 Dec 2010,GB Auto says talks with Tata Motors ended
16 Dec 2010,Tata Motors to raise vehicle prices in January
16 Dec 2010,"Prefer Tata Motors, says Mohindar"
16 Dec 2010,Accumulate Tata Motors; target of Rs 1458: Angel Broking
16 Dec 2010,Tata Motors to fast-track Nano car loans
16 Dec 2010,Tata Motors Nov global sales up 6%
15 Dec 2010,"Toyota gets 12,000 pre sale Etios orders in India"
10 Dec 2010,Buy Tata Motors; target of Rs 1510: KRChoksey
09 Dec 2010,"Hold Tata Motors, says Gul Tekchandani"
09 Dec 2010,Buy Tata Motors at lower levels: Choksey
09 Dec 2010,Keep Rs 1260-1250 stoploss in Tata Motors: Thacker
08 Dec 2010,"Malkani bullish on Tata Motors, TCS, L&T"
08 Dec 2010,"Car sales up nearly 21% in Nov, growth to slow"
08 Dec 2010,Tata Motors support at Rs 1290: Mohindar
08 Dec 2010,Short Tata Motors at around Rs 1360: Amit Gupta
07 Dec 2010,Hold Tata Motors: Kapadia
07 Dec 2010,Hold Tata Motors: Radhika Gupta
07 Dec 2010,Tata Motors looks cheap on valuations: Vibhav Kapoor
06 Dec 2010,Buy Tata Motors: Seth
06 Dec 2010,Tata Motors may move ahead further: Thacker
06 Dec 2010,Buy Tata Motors; target of Rs 1543: Anand Rathi Securities
05 Dec 2010,Buyers put brakes on world's cheapest car 'Nano'
02 Dec 2010,Bearish on Hero Honda: Gupta
02 Dec 2010,Dish TV may test Rs 82: Bhambwani
02 Dec 2010,Accumulate Tata Motors: Devang Mehta
01 Dec 2010,Sharekhan positive on Tata Motors
01 Dec 2010,Stay invested in auto space: Thacker
01 Dec 2010,Falling Indica sales a concern for Tata Motors: Angel
01 Dec 2010,Auto sales in November decelerate
01 Dec 2010,"Antique Stock Broking bullish on Tata Motors, Bharti Airtel"
30 Nov 2010,Hero Honda has target at Rs 2100: Manghnani
