text,label
HDIL can touch Rs 100: Sukhani,__label__1
SBI likely to outperform: Sukhani,__label__1
"Sterlite Industries looks good, says Sukhani",__label__1
"Fitch affirms Tata Motors, Jaguar Land Rover ratings",__label__1
Tata Motors has to race ahead of M&M: Ratan Tata,__label__1
Ratan Tata seeks shareholders' support for Cyrus Mistry,__label__1
Buy Tata Motors around Rs 220- 222: SP Tulsian,__label__1
Hold Tata Motors: Rajesh Agarwal,__label__1
Analysts expect bumpy ride for Tata Motors in near-term,__label__1
"Sell Tata Motors, says Gautam Chhaochharia",__label__1
Credit Suisse cuts Tata Motors to 'underperform',__label__1
Tata Motors may slip to Rs 225: Manghnani,__label__1
Credit Suisse cuts Tata Motors to 'underperform',__label__1
"Buy Tata Motors, says Ajay Shethia",__label__2
Renewed buying may occur in Tata Motors: SP Tulsian,__label__2
"Tata Motors Q1: Domestic slowdown hurts, JLR boosts growth",__label__2
Buy on Tata Motors; see volume growth of 17%: Centrum,__label__2
"Tata Motors Q1 net up 12% to Rs 2245 cr, stock down 1%",__label__2
Tata Motors may add 10%: Atul Badkar,__label__2
Tata Motors may slip to Rs 220-222: Baliga,__label__2
What to expect from Tata Motors in Q1,__label__2
Tata Motors Q1 OPM likely to rise 23 bps YoY to 12.83%,__label__2
Sukhani's view on Tata Motors,__label__2
Tata Motors may rally to Rs 255- 260: Sukhani,__label__2
6 stock ideas to liven up your trade,__label__2
Tata Motors has target around Rs 245-250: Mohindar,__label__2
Suresh Mahadevan negative on Tata Motors,__label__2
Buy Tata Motors at current levels: Agarwal,__label__1
"Short ITC, says Sukhani",__label__1
Manghnani's view on Tata Motors,__label__1
Super Six short term picks for August 03,__label__1
Tata Motors may slip to Rs 215- 217: Datta,__label__1
"Tata Motors Q1 results on August 09, 2012",__label__2
"Buy Mastek, Yes Bank, Jet Airways: Agarwal",__label__2
"Buy Tata Motors, says PN Vijay",__label__2
"Below Rs 207, Tata Motors may test Rs 180-185: Manghnani",__label__2
"Bull's Eye: Buy Tata Motors, Wockhardt, ACC, Bata",__label__2
Tata Motors has target of Rs 190: Sukhani,__label__1
Buy Tata Motors around Rs 195-200: Baliga,__label__1
UK looks to foreign investment ahead of Olympics,__label__1
"Tata Motors can touch Rs 190, says Sukhani",__label__1
"DLF, Indiabulls Real may see further downside: Sukhani",__label__1
Mcleod Russel has target of Rs 330-350: Sukhani,__label__2
"Tata Motors AGM on August 10, 2012",__label__1
Tata Motors has support at Rs 205: Kulkarni,__label__1
"Bajaj Auto Q1: See EBITDA at 19.1%, says Centrum Broking",__label__1
Tata Motors a top pick in auto space: PN Vijay,__label__2
Tata Motors can touch Rs 260-265: Vishal Jajoo,__label__2
"Buy Aban, Balrampur Chini, Wockhardt: Joshi",__label__2
"Avoid Praj Industries, says Sukhani",__label__2
"Bull's Eye: Buy Axis Bank, Orchid, Aban; short Tata Motors",__label__2
Tata Motors hit by JLR disappointment,__label__2
Tata Motors' global sales up 6% in June,__label__2
Jaguar Land Rover eyes Brazil expansion: FT,__label__2
Check out: Super Six stocks for July 16,__label__2
Nano's potential is enormous in developing world: Tata,__label__1
JLR to launch a number of sports cars in next 2 yrs: Tata,__label__1
Auto`s Q1FY13 margins to remain under pressure: MOSt,__label__2
Dolat Capital Q1 earnings estimates for auto sector,__label__2
15 stocks to buy this earning season: Emkay,__label__2
"Brace for 'weak' Indian Q1 earnings, says BofA-ML",__label__2
Angel Broking Q1 earnings estimates for auto sector,__label__1
Auto Q1 sales growth seen at 24% YoY: Emkay,__label__1
Short Tata Motors with targets below Rs 200: Kedia,__label__2
Super Six short term picks for July 6,__label__2
Buy Tata Motors around Rs 220-225: Mehraboon Irani,__label__2
Anand Tandon`s view on Tata Motors,__label__1
"Sell Tata Motors, says Mohindar",__label__1
"Hold Tata Motors, says Sudarshan Sukhani",__label__1
Tata Motors may slip to Rs 220-225: Baliga,__label__1
Accumulate Tata Motors around Rs 220- 240: Amisha Vora,__label__2
"Buy Tata Motors on decline, says Sukhani",__label__2
Block closure for three days from tomorrow at Tata Motors,__label__2
Buy Tata Motors; target of Rs 279: Firstcall Research,__label__2
Tata Motors welcomes Calcutta HC verdict on Singur land,__label__1
Tata Motors looks good in auto space: Sharma,__label__1
India cos' interest cost to soar for FCCB repayment: S&P,__label__1
Tata Motors has target of Rs 260-265: Sukhani,__label__1
Auto companies stop production as demand slump continues,__label__2
Prefer Tata Motors to Tata Steel: SMC Global,__label__2
"Buy Axis Bank, SBI, Infosys: Sukhani",__label__2
"Ratan Tata buys 4,25,000 shares in Tata Motors for Rs 9.9cr",__label__2
Book profit in Tata Motors around Rs 243- 244: Murlidharan,__label__2
Tata Motors has support at Rs 220-215: Rakesh Gandhi,__label__2
"Kumar bullish on Bajaj Auto, Tata Motors, M&M",__label__2
JLR drive Tata Motors May sales; Ratan Tata buys 4.25L shrs,__label__2
Tata Motors global sales up 12% in May,__label__2
"Sukhani's view on Tata Motors, Infosys, SBI",__label__2
Tata Motors global vehicle sales up 12% in May,__label__2
"Sell Tata Motors, says Sukhani",__label__2
Tata Motors has strong support around Rs 190: Sukhani,__label__2
"Tata Motors looks good for investment, says Amisha Vora",__label__2
Bullish on Tata Motors: Kotak Institutional Equities,__label__2
"Buy Tata Motors, says Hitesh Goel",__label__2
Jitendra Panda's view on auto stocks,__label__2
Invest in Tata Motors with long term: Sukhani,__label__2
"Tata Motors fixes book closure for Dividend from July 20 to Aug 10, 2012",__label__2
Super Six short term picks for June 13,__label__2
Tata Motors may test Rs 320: PN Vijay,__label__1
"Bull's Eye: Buy Suzlon, ITC, BPCL, Tata Motors",__label__1
Keep stoploss at Rs 251 in Tata Motors: Manghnani,__label__2
Super Six stocks you can bet on June 08,__label__1
Buy Tata Motors; target of Rs 300: FinQuest Securities,__label__2
"Tata Motors may slip further, says Sukhani",__label__2
Avoid Tata Motors: Sukhani,__label__2
Expect rally in Tata Motors; may move to Rs 255: Kulkarni,__label__2
"Bull's Eye: Buy Wockhardt, McLeod Russel, BHEL",__label__2
"Bull's Eye: Buy RCF, HDIL, BPCL, Tata Motors",__label__1
Tata Motors may see deep correction: Sukhani,__label__1
Short Tata Motors: Kunal Bothra,__label__1
"Bull's Eye: Short SAIL, IDBI Bank; buy Tata Motors",__label__1
Super Six short term picks for June 04,__label__1
"LCVs, Nano push Tata Motors May sales up 4%",__label__2
Pick Tata Motors on dips: PN Vijay,__label__2
Super Six stocks you can bet on June 01,__label__2
"Hold short positions in Tata Motors, Manoj Murlidharan ",__label__1
"Sukhani's view on Reliance, Tata Motors",__label__1
Accumulate Tata Motors; target of Rs 296: PLilladher,__label__1
"Bull's Eye: Sell BGR Energy, Aban Offshore",__label__1
Tata Motors has target of Rs 225: Sukhani,__label__1
Sukhani`s view on Tata Motors,__label__1
"Buy Tata Motors around Rs 235-240, says Irani",__label__1
Tata Motors can slip to Rs 200-180: Alpesh Furiya,__label__1
Tata Motors Q4 Cons sales up 44% at Rs 50908 Cr,__label__1
Buy Tata Motors above Rs 250: Sukhani,__label__1
"Tata Motors looks attractive, target at Rs 309: IIFL",__label__1
"Tata Motors sinks on weak JLR margin, analysts say buy",__label__1
UBS cuts Tata Motors target price after earnings,__label__1
Ajay Bodke's view on Tata Motors,__label__1
Tata Motors Q4 PAT up 136% at Rs 6234 cr,__label__1
"Tata Motors Q4 net doubles on growth at JLR, tax credit",__label__2
Tata Motors says China to be No. 2 market for JLR,__label__2
"Bandyopadhyay`s view on Tata Motors, Future Capital",__label__2
PN Vijay`s view on Tata Motors,__label__2
Hold Tata Motors; Exit ONGC: Sukhani,__label__2
Expect Tata Motors Q4 PAT at Rs 4200 cr: StanChart,__label__2
Tata Motors looks fairly valued: Sanjeev Prasad,__label__2
Tata Motors Q4 PAT seen up 70% at Rs 4200 cr,__label__2
What to expect from Tata Motors' Q4 earnings,__label__2
"Tata Motors a good bet, says SP Tulsian",__label__2
"Tata Motors, SBI may slip: Baliga",__label__2
Tata Motors signs distribution agreement in Myanmar,__label__2
"Tata Motors may slip to Rs 230- 240, says Baliga",__label__2
Short Tata Motors with a target of Rs 250: Jain,__label__1
"Buy Tata Motors, SBI: Sukhani",__label__2
Tata Motors has strong support around Rs 240: Bala,__label__2
Buy Tata Motors on dips: Shrikant Shetty,__label__1
Tata Motors may fall further: Devangshu Datta,__label__1
"Tata Motors likely to test Rs 260, says SP Tulsian",__label__1
Tata Motors may slip to Rs 245: Kulkarni,__label__1
Tata Motors will be an outperformer Sukhani,__label__1
"Book profit in Tata Motors, says Rajen Shah",__label__1
Tata Motors can easily go upto Rs 317-320: SBI Capital,__label__2
Super Six intraday picks for May 14,__label__2
"Jaguar Land Rover to create 300 jobs, raise sourcing in UK",__label__1
Tata Motors has target of Rs 335: Mohindar,__label__1
Manas Jaiswal's view on Tata Motors,__label__1
Tata Motors may touch Rs 335: Gaurang Shah,__label__2
Fiat targets 20 showrooms in India by end-2012,__label__2
"Buy Tata Motors on dips, says Sukhani",__label__1
"Sell M&M, Tata Motors on any rise: Way2Wealth",__label__1
Avoid Tata Motors: Mohindar,__label__1
PN Vijay bullish on Tata Motors,__label__1
Buy Tata Motors on declines: Manghnani,__label__1
Buy Tata Motors on decline: Sukhani,__label__1
Rikesh Parikh view on auto stocks,__label__1
"Buy Tata Motors, says Sukhani",__label__1
"Tata Motors, Fiat to realign Indian joint venture",__label__1
"Maruti sales rise 3%, Tata Motors sees 7% fall in April",__label__1
Tata Motors looking to raise Rs 300 cr in bonds,__label__2
Wipro a top pick in IT space: Bhamre,__label__2
Accumulate Tata Motors; target Rs 368: Emkay,__label__2
"Go long on Tata Motors, short Maruti Suzuki: Singal",__label__1
"Stay invested in Tata Motors, Maruti Suzuki: Salil Sharma",__label__1
Maruti revenue seen rising first time in three quarters,__label__1
"Keep Tata Motors in portfolio, says Vishal Jajoo",__label__2
Go long in Tata Power: Sukhani,__label__2
"Hold Tata Motors, says Sudarshan Sukhani",__label__2
"Buy Tata Motors, says Sudarshan Sukhani",__label__2
CLSA ups Tata Motors to 'buy' as JLR volumes surprise,__label__2
Rebound in car sales to boost auto cos revenue up 30% in Q4,__label__2
Tata Motors may rally to Rs 320- 325: Sukhani,__label__2
Tata Motors global vehicle sales up 26% in March,__label__2
"Ditching JVs, carmakers drive alone in India",__label__2
"Godrej Properties, Tata Motors top picks: PN Vijay",__label__2
Super Six intraday picks for April 11,__label__1
Go long in Tata Motors; short Tata Power: Sukhani,__label__2
Auto cos all set to report robust Q4FY12 earnings:KRChoksey,__label__2
"Avoid selling Tata Motors, says Sukhani",__label__1
Buy Tata Motors; target of Rs 343: Motilal Oswal,__label__1
"Short Tata Motors, says Siddharth Bhamre",__label__2
"IT space a market outperformer, says Prakash Diwan",__label__2
Auto cos likely to post 29% sales growth in Q4: Emkay,__label__2
"M&M, Tata Motors rise 1% on strong sales in March",__label__2
Tata Motors has support at Rs 265: Amit Gupta,__label__1
Buy Tata Motors on dips: Sukhani,__label__1
Tata Motors may come down to Rs 200-140: Kedia,__label__1
"JLR to invest over Rs 2,800 cr in China JV",__label__1
Jaguar Land Rover finalises JV with China's Chery Auto,__label__2
Tata Motors down on luxury car discount:Reports,__label__2
"Buy Tata Motors 270 Put, says VK Sharma",__label__2
"Buy Tata Motors on decline, says Sukhani",__label__2
Budget 2012: Tata Motors to increase prices after budget excise hike,__label__1
Tata Motors global vehicle sales up 24% in February,__label__1
6 trading stocks for short term gain,__label__1
Tata Motors targets 50% share in luxury buses by 2015,__label__2
6 trading stocks for short term gain,__label__2
"Bull's Eye: Buy Dena Bank, Andhra Bank, HDIL, Britannia",__label__2
Super Six intraday picks for the March 7,__label__1
"After Nano, Tata eyes 100 kmpl with Megapixel",__label__1
India showing highest speed of growth: JLR's Ralf Speth,__label__1
"Nano to have more power, variants: Ratan Tata",__label__1
6 stock ideas to liven up your trade,__label__1
India carmakers post steady sales growth in Feb,__label__1
"Diesel demand powers Maruti Suzuki, mini car sales slip",__label__1
Go long on Tata Motors (DVR): TS Harihar,__label__1
Tata and Mistry to address industrialists this Saturday,__label__2
Tata Motors' R&D Focus,__label__2
"Go long in Tata Motors, Tata Motors (DVR) on dip: Sukhani",__label__2
Buy Tata Motors on correction: Sudarshan Sukhani,__label__2
Buy Tata Motors; target of Rs 295: FIFL,__label__2
Raymond snaps up auto component maker Trinity for Rs 54 cr,__label__1
Raymond's auto component arm buys Trinity India,__label__1
"BSE launches Greenex, India's first energy efficient index",__label__2
Buy Tata Motors below Rs 265; target Rs 285: IIFL,__label__2
"Bull's Eye: Buy Tata Motors, Suzlon, DLF, IVRCL",__label__2
"Buy Tata Motors, says Anil Manghnani",__label__2
Tata Motors to double JLR investments,__label__2
Tata Motors to launch 230 Nano showrooms in 12 months,__label__2
"Tata Motors a trading bet, says Sukhani",__label__2
"Buy Reliance Industries, Tata Motors: Jitendra Panda",__label__1
"Buy Tata Motors around Rs 250, says PN Vijay",__label__1
RIL has strong support at Rs 800-805: Panda,__label__1
"Bull's Eye: Buy Phillips Carbon, BHEL, Tata Motors, Unitech",__label__1
"Book some profits in Tata Motors, says Baliga",__label__1
Tata Motors global vehicle sales up 21% in Jan,__label__2
Book profits in Tata Motors: Shardul Kulkarni,__label__2
"Tata Motors Dec '11 sales at Rs 13,337.90 crore",__label__2
"IIFL bullish on Tata Motors, Maruti Suzuki",__label__2
"Tata Motors jumps on strong Q3, analysts raise estimates",__label__2
Hold Tata Motors: Abhijit Chakraborty,__label__2
United Phosphorus has potential to touch Rs 260: Shah,__label__2
"Tata Motors may test Rs 300, says Sukhani",__label__2
Varun Goel positive on auto space,__label__2
JLR margins too high to be sustainable: StanChart Sec,__label__2
Tata Motors Q3 net jumps on strong JLR sales,__label__2
Book partial profits in Tata Motors: Sukhani,__label__2
Tata Motors may slip to Rs 239-240: Bhamre,__label__2
What to expect from Tata Motors Q3 results?,__label__2
"Tata Motors may move 10- 15% up, says Dilip Bhat",__label__1
Houseviews: Brokerages call on four stocks!,__label__2
"Buy M&M, short Tata Motors: Abhijit Paul",__label__2
"DLF, HDIL best bets in realty space, says Abhijit Paul",__label__2
"Buy Tata Motors on dips, says Sukhani",__label__2
"Tata Motors Jan sales up 16% to 87,465 units",__label__2
Buy Tata Motors: Sudarshan Sukhani,__label__2
Buy Tata Motors on dips: Sukhani,__label__1
Tata Motors can test Rs 265: Jai Bala,__label__2
Buying opportunity seen in Union Bank of India: Sukhani,__label__2
Book profits in Tata Motors: Kulkarni,__label__2
Sell Tata Motors in Rs 221-231 range: Manghnani,__label__2
Buy Tata Motors; target of Rs 263: FinQuest Securities,__label__2
Maruti Suzuki can test Rs 1150: Harchekar,__label__2
Buy Tata Motors; target of Rs 253: LKP,__label__2
Hold Tata Motors: Devang Mehta,__label__2
Bull's Eye: 12 stocks likely to see lot of action today  ,__label__2
L&T can move to Rs 2150: Devangshu Dutta,__label__2
Tata Motors' Dec global wholesales up 33% at 99853 vehicles,__label__1
"Bull's Eye: Buy BPCL, HCL Tech, VIP; sell L&T",__label__2
Super Six short term picks for today,__label__2
"Bull's Eye: Short Infosys, ICICI Bank; buy Sun Pharma",__label__1
Buy Tata Motors DVR: Way2Wealth,__label__2
"Bull's Eye: Pick Tata Motors, Yes Bank; short Ranbaxy",__label__2
6 stock ideas to liven up your trade,__label__2
Automobiles sector results preview for Q3FY12: Emkay,__label__2
"TCS a top pick in IT space, says Radhika Gupta",__label__1
"Tata Motors, Hero Motocorp top picks in auto space: Irani",__label__1
"Opportunity missed, not lost; Nano will be back: Ratan Tata",__label__1
"Buy Tata Motors on dips, says Agarwal",__label__1
"Hero Motocorp, Bajaj Auto may see more downside: Baliga",__label__1
United Spirits has resistance around Rs 575- 580: Datta,__label__1
"Bajaj Auto, Hero Motocorp good bets in auto space: Sudip",__label__1
Book profits in Tata Motors around Rs 208- 210: SP Tulsian,__label__1
"Short Ambuja Cements, ACC: Sukhani",__label__1
Dipan Mehta`s view on Tata Motors,__label__1
Buy Tata Motors on dips: Sukhani,__label__1
Buy Tata Motors Jan 200 Call around Rs 6.30: VK Sharma,__label__1
"Short M&M on every rally, says Manghnani",__label__1
IT space may outperform: Devangshu Dutta,__label__2
"Buy Tata Motors for long term, says Sukhani",__label__2
Fiat India launches updated versions of Linea and Punto,__label__2
Buy Tata Motors at current levels: Prayesh Jain,__label__2
"Prefer Tata Motors, M&M over Bajaj Auto: PN Vijay",__label__2
M&M a top pick in auto space: Hitesh Goel,__label__2
Super Six stocks you can bet on Jan 03,__label__2
Buy Nifty future in 4625-4630 range: ICICIdirect.com,__label__2
Tata Motors sales up 22% in December 2011,__label__2
"Buy Tata Motors, State Bank of India: Sukhani",__label__2
"Hemen Kapadia`s view on Tata Motors, Jindal Steel",__label__1
KR Choksey showcases equity portfolio for 2012,__label__1
"Hold Tata Motors, says Vishal Jajoo",__label__1
ITC may touch Rs 212: Murlidharan,__label__2
"Plunging sales, strikes: 2011 a year to forget for auto cos",__label__2
"Tata Motors to remain outperformer, says Sukhani",__label__2
Accumulate Tata Motors; support around Rs 150-160: Mohindar,__label__2
Buy Unichem Labs around Rs 125- 130: Sukhani,__label__2
Bus sales run on tepid growth for Apr-Nov ,__label__2
"Tata Motors, M&M top picks in auto space, says Rajen Shah",__label__2
Tata Motors to raise truck output,__label__2
"Tata Motors may slip to Rs 160- 168, says Pradhan",__label__2
"Below Rs 165, Tata Motors may see further decline: Bothra",__label__1
"Buy Orchid Chemicals, Tata Motors: Murlidharan",__label__1
Buy Lupin on every dips: Sukhani,__label__1
"Below Rs 72, RCom can test Rs 67: Kulkarni",__label__1
"Bull's Eye: Short Kingfisher, ICICI Bank; buys Welspun Corp",__label__1
IOC tops Fortune India 500 list; RIL at second spot,__label__2
Short Tata Motors below Rs 175: Bothra,__label__2
"Bull's Eye: Sell Alstom Projects, LIC Housing; buys Raymond",__label__1
Tulsian`s view on Ashok Leyland,__label__1
Exit Tata Motors around Rs 205: Joshi,__label__1
Expect Rs 100-150cr from Tata Motors in FY13: Autoline Inds,__label__1
Maruti Suzuki India may move upto Rs 1040: Gupta,__label__1
Tata Motors may rally upto Rs 216: Jain,__label__1
Anu Jain`s view on Reliance,__label__1
"Add Infosys, TCS in your portfolio: Mohindar",__label__1
"Tata Motors Nov sales up 41%; Nano, Indica sales jump",__label__2
Interest rate peaking next trigger for auto sector: Expert,__label__2
Hold Tata Motors: Kunal Saraogi,__label__2
Buy Tata Motors 190 call: VK Sharma,__label__1
"Buy Cipla, Tata Motors, PFC, JP Associates: Indianivesh",__label__2
Tata Motors can achieve Rs 188: Salil Sharma,__label__1
"Prefer Tata Motors, Bajaj Auto: Emkay Global",__label__1
Bull's Eye: 12 trading ideas for the day,__label__1
"Buy Tata Motors (DVR), says Sukhani",__label__1
"Bull's Eye: Short Bajaj Auto, JSW Steel; buys Tata Motors",__label__1
Tata Motors a good stock: Sudarshan Sukhani ,__label__2
Tata Motors can touch Rs 177-178: IIFL,__label__2
"Tata Motors launches more fuel efficient, powerful Nano",__label__1
Super Six: Top chart picks for Friday,__label__1
6 stocks likely to see lot of action today,__label__1
"Tata Motors Sep '11 sales at Rs 12,953.80 crore",__label__2
Bull's Eye: Trading ideas for the day,__label__1
Tata Motors Q2 net sales up 27% at Rs 35940 cr,__label__1
Tata Motors can touch Rs 188-190: Jatinder Sharma,__label__1
"Brokerage calls on Tata Motors, JP Associates, BHEL and Jet",__label__1
"Tata Motors Q2 cons net down 15.32% at Rs 1,880 cr",__label__2
Tata Motors Q2 consolidated PAT seen down 8% at Rs 2046 cr,__label__2
Tata Motors may go upto Rs 200-202: Kalpesh Gohel,__label__2
October car sales suffer biggest fall in a decade,__label__2
Tata Motors may slip to Rs 175: Manghnani,__label__2
"Buy Jain Irrigation, United Spirits: Angle Broking",__label__2
Tata motors may slip to Rs 181: Sukhani,__label__2
Tata Motors has target of Rs 174: Bhamre,__label__2
Local operations to JLR's Evoque a possibility: Tata Motors,__label__2
Super Six intraday picks to make smart gains,__label__2
Buy Tata Motors on dips: Chandan Tapadia,__label__1
Tata Motors can test Rs 210-215: Thunuguntla,__label__1
Bull's Eye: stocks you can bet on Nov 1,__label__1
Buy Tata Motors on dips: Sukhani,__label__1
Buy Hindalco on dips: Paul,__label__1
"Buy RIL, Ultratech, Tata Motors: Salil Sharma",__label__1
Bull's Eye: 12 stocks that should do well today,__label__1
Buy M&M on declines: Amit Gupta,__label__1
Super Six: Top chart picks for today,__label__1
Enter Tata Motors closer to Rs 198-199: Sharma,__label__2
Bull's Eye: 12 intraday picks to liven up your trade,__label__2
"Bull's Eye: Buy Redington, GAIL; Short Delta Corp",__label__2
"Buy Tata Motors , says Rajesh Agarwal",__label__2
Tata Motors can move down to Rs 174: Anu Jain,__label__2
"Avoid Sesa Goa, says Shruti Vora",__label__2
Stay away from Reliance Industries,__label__2
Mohindar bullish on M&M,__label__2
"Emkay Global positive on Hero Motocorp, Bajaj Auto",__label__2
Buy Tata Motors around Rs 172: Paul,__label__1
Buy Tata Motors on decline: PN Vijay,__label__2
Agrawal`s view on Tata Motors,__label__2
Book some profits in Tata Motors: Thunuguntla,__label__2
Tata Motors may go upto Rs 185-192: Aditya Agarwal,__label__2
Buy Bharti Airtel between Rs 350-330: Manghnani,__label__2
Maruti Suzuki may slip to Rs 980: Way2Wealth,__label__1
"Short Tata Motors, says Manas Jaiswal",__label__1
Super Six: Buy or sell call for Oct 14,__label__1
Tata Motors Sept qtr PAT seen up at Rs 2325 cr: KRChoksey,__label__2
"Hold Tata Motors, says Kunal Saraogi",__label__2
"M&M, Tata Motors top picks: Religare",__label__2
Hero MotoCorp a good trading bet: Murlidhar,__label__1
Customer demand high; margins to stay steady at 17%: CEBBCO,__label__1
Tata Motors Sep qtr PAT seen at Rs 1973cr: Angel Broking,__label__2
ONGC can move to Rs 315: Sushil Kedia,__label__2
Tata Motors can test Rs 190: Sushil Kedia,__label__2
"Auto cos' Q2 margins may slip on high costs, discounts",__label__1
"Prefer two-wheelers stocks, says Rajan Malik",__label__1
Enter Tata Motors for short term: Aditya Agarwal,__label__1
Tata Motors can move to Rs 180-185: LKP,__label__1
"Buy RIL, Infosys, Tata Motors: Indianivesh Securities",__label__1
Short Tata Motors at Rs 164: IIFL,__label__2
"Tata Motors launches Manza, Prima range in South Africa",__label__2
Tata Motors advances 6.5%,__label__2
Sudip Bandyopadhyay view on auto sector,__label__1
Tata Motors has support at Rs 140: Abhijit Paul,__label__1
"Harman in talks with Tata Motors, eyes India growth",__label__1
"New launches, festive zeal boost most auto sales in Sept",__label__1
Killer price key to likely success of Mahindra XUV500 SUV,__label__1
"Buy Tata Motors, says Rakesh Gandhi",__label__1
Super Six trading ideas for the day,__label__1
Mavani positive on Tata Motors,__label__1
M&M has target around Rs 880: Mohindar,__label__1
Court upholds law to return Tata Motors land to farmers,__label__2
Ashok Leyland to launch LCV 'Dost' nationwide in six months,__label__2
"Buy Tata Motors, says Sanjay Vaid",__label__2
"Victory for Mamata, Singur verdict against Tatas",__label__2
Bull's Eye: 12 intraday picks for the day,__label__2
Pick Tata Motors around Rs 140-150 for long term: PN Vijay,__label__2
Singur judgement likely on Wednesday,__label__2
"Short Tata Motors, says Vishal Kshatriya",__label__2
Super Six stocks you can bet on September 26,__label__2
"India Inc balks at new land bill, calls for balance",__label__1
"Buy Tata Motors, target of Rs 166.50: Joshi",__label__1
"Bull's Eye: Buy Tata Motors, Maruti; short Punj Lloyd",__label__1
PN Vijay positive on Tata Motors,__label__1
Tata's Jaguar Land Rover picks UK for new plant,__label__1
Tata Motors can go upto Rs 180: LKP,__label__1
Tata Motors can touch Rs 175-176: Thukral,__label__1
Mahindra and Mahindra can test Rs 880: Mohindar,__label__2
Calcutta HC concludes hearing of challenge to Singur Act,__label__2
Tata Motors has resistance at Rs 165-170: Kulkarni,__label__2
Buy Tata Motors 150 call: VK Sharma,__label__2
Tata Motors opposes Cal HC's initiative on compensation,__label__2
Are concerns on Tata Motors overdone?,__label__2
Pick Tata Motors around Rs 144-145: PN Vijay,__label__2
Tata Motors can touch Rs 157-158: LKP,__label__2
"Pick Maruti Suzuki, Tata Motors: Baliga",__label__2
Tata Motors has support at Rs 138-139: Sanjay Vaid,__label__2
Hold Tata Motors: Puneet Kinra,__label__2
Tata Motors looks weak: Anil Manghnani,__label__2
Agrawal`s view on Tata Motors,__label__2
WB govt violated lease agreement for Singur: Tata Motors,__label__1
"Positive on Tata Motors, target of Rs 216: RBS",__label__1
Forster's exit not to impact JLR turnaround: Tata Motors,__label__1
Tata Motors can seek compensation for Singur land: Govt,__label__2
Tata Motors CEO resigns after less than 2 years,__label__2
Auto industry to clock upto Rs 2.1 lakh cr turnover in FY12,__label__2
Tata Motors moved Nano plant despite all arrangements: Govt,__label__2
Hold Mahindra and Mahindra: Shardul Kulkarni,__label__2
Tata Motors cuts production to align with market demand,__label__2
"Sell Tata Motors, says Chandan Taparia",__label__2
"Pick Tata Motors, says Ambareesh Baliga",__label__2
SIAM may lower growth forecast for vehicle sales,__label__1
"Buy Tata Steel, target Rs 510: Agarwal",__label__1
Tata Motors top pick in auto space: Agarwal,__label__1
"M&M, Tata Motors best picks in auto space: Irani",__label__1
Subros to invest Rs 140cr in capacity expansion by FY13-end,__label__1
"Fiat, Tata cars not to be sold under same roof",__label__1
Siddharth Bhamre positive on Maruti Suzuki,__label__1
"Tata Sons consolidates stake in Tata Motors, Tata Steel",__label__1
Tata Motors launches Indigo e-CS VX,__label__1
PN Vijay`s view on auto space,__label__2
Manghnani positive on Idea Cellular,__label__2
Buy Tata Motors: Hemen Kapadia,__label__2
Super Six stocks you can bet on August 30,__label__2
Hero Motocorp can test Rs 2000: Anu Jain,__label__2
Buy Tata Motors; target of Rs 732: IIFL,__label__2
Sell Tata Motors around Rs 700: Hemen Kapadia,__label__2
Super Six trading ideas for the day,__label__2
Tata Motors may go upto Rs 770: Somil Mehta,__label__2
Go long on Tata Motors: Vishal Kshatriya,__label__2
"Bull's Eye: Buy SBI, Tata Motors, L&T, ACC; short Hindalco",__label__2
Buy Tata Motors above Rs 736: Abhijit Paul,__label__2
Super Six stocks you can bet on August 26,__label__2
Add Tata Motors at lower level: Choksey,__label__2
"Avoid Tata Motors, Maruti Suzuki: Hemant Thukral",__label__2
"Houseviews: Value calls on energy, IT and auto",__label__2
Invest in Tata Motors: Hitesh Sheth,__label__1
Tata Motors launches Vista variant at Rs 3.88 lakh,__label__1
"Most Americans not open to buying cars from India, China",__label__1
Bull's Eye: 12 stocks you can bet on for intraday,__label__1
Buy Tata Motors; target of Rs 1176: KRChoksey,__label__2
Prefer M&M over Tata Motors: Dhawan,__label__2
Bumpy drive for auto cos; Tatas bet on fuel efficient cars,__label__2
Super Six stocks you can bet on August 22,__label__2
Bull's Eye: 12 intraday picks for smart gains,__label__2
Tata Motors a defensive bet: Bhat,__label__1
Goldman Sachs cuts Tata Motors target by 28%,__label__1
"Buy blue chip auto stocks, says PN Vijay",__label__1
Buy Tata Motors; target of Rs 1230: Emkay,__label__2
Tata Motors global sales down 6% in July,__label__2
"Tata Motors, Maruti cut output; auto cos bank on new cars",__label__2
Bhat`s view on Tata Motors,__label__2
Hold Tata Motors: Madhumita Ghosh,__label__2
Tata Motors to add 400 dealerships,__label__1
Economic uncertainty not to impact JLR sales,__label__1
Malkani bearish on Tata Motors,__label__1
Tata Motors unveils Aria 4x2 in Bangalore,__label__1
"Tata Motors Q1 consol net profit up at Rs 1,999 cr",__label__1
"Hold Tata Motors, says Rajesh Agarwal",__label__1
Avoid Tata Motors: Ashish Maheshwari,__label__1
Tata Motors may slip to Rs 670: Jai Bala,__label__1
"Tata Motors Q1 consol PAT seen up 13% at Rs 2,242 cr",__label__1
Maruti Suzuki may rally upto Rs 1300: Thukral,__label__2
