text,label
"Attrition up, Infy worried about talent crunch",__label__2
Infosys revises its annual guidance upwards,__label__2
"Hold Infosys Technologies, says Irani",__label__2
New deals at 3-4% higher prices: Infy,__label__2
Infy should work to combat Re appreciation: Angel Broking,__label__2
OPM up despite Re touching 9-yr high in Q2: Infy,__label__2
Avg increase in deal sizes for BPOs to $50-75 m: Infy,__label__2
To battle Re with higher value services: Infy,__label__2
Infosys may not underperform: Nilesh Shah,__label__2
Infosys Tech Q2 revenues grew sequentially by 8.8%,__label__2
Infosys Tech: Q2 revenues grew sequentially by 10.1%,__label__2
Revenue guidance at 34.5-35% for FY08: Infy,__label__2
Infosys Q2 net profit up 1.9% at Rs 1100 cr,__label__2
Sell IT stocks on rally,__label__2
Infosys to report revenue growth of 10.1%: Motilal Oswal ,__label__2
Infosys results to surprise positively,__label__2
Infosys FY08 EPS seen at Rs 82: Karvy,__label__2
Infosys has target of Rs 2300,__label__2
Buy Infosys Technologies; target Rs 2250: Edelweiss Sec,__label__2
Analysts expect 8.4% on topline for Infosys Q2 results,__label__2
Infosys has target of Rs 2240-2250: Gaba,__label__2
Infosys Q2 net profit seen at Rs 1073.9 crore,__label__2
Advance tax by IT firms increases by 110 % to Rs 507 cr,__label__2
Infosys Q2 PAT seen up 2.4% at Rs 1104 cr,__label__1
Limited downside in IT stocks: Ashish Kapoor,__label__1
"Buy Infosys Technologies, says Sinha",__label__1
Glenmark wins Emerging Company of The Year 2007,__label__1
Indian BPOs to set shop in Philippines ?,__label__2
Stay invested in Infosys: Gaba,__label__2
"Exit Infosys Technologies, says Tulsian",__label__2
IT's problems are not yet over,__label__1
IT chiefs say Indian tech cos not hit by subprime,__label__1
Tata Steel can move up further: Bose,__label__2
Re rally will not hurt IT cos: Nandan Nilekani,__label__1
Oracle Partners enabled to implement Oracle Database 11g,__label__1
IT stocks can provide 20% return: R Ravi,__label__1
Gartner: IT service providers increasing pace of gwth,__label__1
Infosys looks better: Bose,__label__1
$ 492bn investment needed for infrastructure in India,__label__1
Vibrant India takes over New York,__label__2
"Surging Rupee to hit IT, Pharma, Gems & Jewellery",__label__2
Globalizing India: The Rise of Indiaï¿½s CFOï¿½s,__label__2
Railways gives an Infy kind of guidance this year,__label__2
Brand India out to charm US ,__label__2
New York to host India @ 60 festival from 23 Sept,__label__2
Is US economy slowdown affecting Indian IT Cos?,__label__2
"Infosys, Tech Mahindra likely to bag contract from BT: Srcs",__label__2
"Avoid IT stocks, says Bose",__label__1
P-Sec maintains buy on Infosys Tech,__label__1
Indian software salaries rise 19%,__label__2
Rolta has target of Rs 573,__label__2
CII delegation to participate in WEFï¿½s Dalian summit,__label__1
Infosys Tech looks interesting,__label__1
Expect good value in IT stocks after 2-week,__label__1
Enam neutral on Infosys Technologies,__label__1
Oracle University certifies over 42000 Oracle Professionals,__label__2
Infosys plans hiking billing rates on rising Re,__label__2
"TCS outranks Infy, Wipro as best employer: Dataquest",__label__1
Stronger Re has its own advantages: Murthy,__label__1
QAI launches Edista Suite of Education Ventures,__label__1
Infosys expands into Latin America to meet client needs,__label__1
"BPO (Third-Party) exports grow 47% to $4.6bn (Rs 20,890cr)",__label__2
IJI organizes workshop on Origami,__label__2
Infosys positioned in Leaders Quadrant ,__label__2
Private equity becoming preferred career option,__label__2
TCS interested in Prudential's BPO centres: Srcs,__label__2
Captive BPO selling picking up steam?,__label__2
Infosys can touch Rs 2200-2400: Baliga,__label__1
Infosys has support at Rs 1850,__label__2
Infosys has resistance at Rs 2040-2050: Bose,__label__2
"Buy Mindtree Consulting, says Bose",__label__2
Infosys won't outperform the market,__label__1
"Infy's SEZ gets nod, RIL to acquire land in 1 yr",__label__1
Infosys can touch Rs 2050,__label__1
Dell commences manufacturing in India,__label__2
Haier features in Asiaï¿½s most admired cos:BusinessWeek.com,__label__2
"Infosys, TCS may go down further",__label__2
Xansa acquisition by Steria: India Focal Point,__label__2
Sebi looking to revive options market,__label__2
NDTV announces NDTV Profit Business Leadership Awards,__label__1
Infy acquires Philips' captive BPO arm,__label__1
Outlook on Infosys revised to positive from stable,__label__1
Mahindra Gesco's operational approval only for IT SEZ ,__label__1
NASSCOM announces Top 20 IT-ITES Employers for FY 06-07,__label__1
"DLF ahead of ICICI Bank, Infosys in mkt cap",__label__1
TCS a better bet: JP Sinha,__label__1
TCS has target of Rs 1200,__label__1
"Top 20 Indian infotech firms make $28bn in 06-07,up 42%",__label__1
Is India losing its IT edge?,__label__2
Buy Infosys Tech on correction: Dhawan,__label__2
Buy Infosys Technologies; target Rs 2220: Angel Broking,__label__2
Weï¿½re seeing 4% increase in new contracts: S Gopalakrishnan,__label__2
Buy Infosys Technologies: P-Sec,__label__2
Infosys has resistance at Rs 2050: Bose,__label__2
No risk in adding Infosys even at current level,__label__2
Infy declares Q1 nos; IT stocks feel the heat,__label__2
"Infosys consolidated net sales up at Rs 3,773 cr",__label__2
Buy Infosys Technologies: Hota,__label__2
Infosys sees 17%-18% growth in rupee terms,__label__2
Infosys can test Rs 2075: Mohindar,__label__2
"Devil is in the rupee, says Infosys",__label__2
"Re rise, skilled HR; concerns for Indian BPO biz: Infy",__label__2
"Infosys to add 26,000 employees in FY08",__label__2
Infy sees revenues at $4 bn going ahead,__label__2
Infosys Q1 revenues grew by 25.1% YoY,__label__2
EPS for FY08 to be in a narrow range: S Gopalakrishnan,__label__2
Revenue impacted by Rs 287 cr due to Re rise: Infosys,__label__2
Infosys Technologies Q1 revenues grew sequentially by 7.5% ,__label__2
IT to underperform in short-term: JP Sinha,__label__2
Infy FY08 EPS could inch towards Rs 80: Nilesh Shah,__label__2
Infy Q1FY08: What do experts think of the nos?,__label__2
Infosys FY08 EPS guidance at Rs 78.20-79,__label__2
Infosys Q1 net at Rs 1079cr; FY08 EPS seen at Rs 78.20-79,__label__2
Infosys: Is the worst over?,__label__2
Infosys Technologies results wonï¿½t disappoint,__label__2
Infosys Q1 FY08 net profit seen down at Rs 974.48 cr,__label__2
Will Infosys' Q1FY08 results be on track?,__label__2
"Infosys has support at Rs 1900, says Gujral",__label__2
Infosys Q1FY08 net seen down 4.46% to Rs 974.48cr,__label__1
Infosys Apr-Jun qtr PAT seen at Rs 978.2 cr: M Oswal,__label__1
Infosys Q1 PAT seen at Rs 1001.7 cr: P-Sec,__label__1
Infosys Q1 net profit seen at Rs 929.9 cr: Sharekhan,__label__1
"Stay invested in Infosys, says Anu Jain",__label__1
Joshi positive on IT stocks,__label__1
Sun Microsystems opens Sun Learning Centre in Chennai,__label__2
Buy Infosys; target of Rs 2750: Karvy Stock Broking,__label__1
Buy Infosys Technologies: P-Sec,__label__1
"RIL's world's 182nd corp giant, says FT survey ",__label__1
Stay invested in Infosys Technologies,__label__2
Stay invested in Infosys: Mohindar,__label__2
Infosys-Capgemini tieup: How good is the fit?,__label__2
TV Mohandas Pai & Prof. J Ramachandran join Tejas Networks,__label__1
WB Govt hopes to draw Rs 50K cr investment in next 5-6 yrs,__label__2
CII flags off initiative to nurture Indian multinationals,__label__2
"Hold Infosys, says Irani",__label__2
Accumulate Infosys at Rs 1600-1700: VAsudeo,__label__2
Buy Rolta India on decline,__label__2
Current quarter going to be bad for technology stocks,__label__2
"Tata Motors, Infosys look weak, says Sukhani",__label__2
More underperformance left in Infosys,__label__2
Keep stop loss at Rs 1900 in Infosys ,__label__2
TCS has support at Rs 1100-1120,__label__2
Buy Infosys if slips to Rs 1925-1950,__label__2
F&O strategies for the day,__label__2
Sebiï¿½s new ESOP rule is good news for India Inc,__label__1
F&O strategies for the day,__label__1
Buy IT stocks: Baliga,__label__1
Indian cos looking abroad for outsourcing,__label__1
TCS has support at Rs 1200,__label__1
Infosys has support at Rs 1900,__label__2
Lot of steam left in IT stocks: Kalpesh Parekh,__label__1
Misuse of H1B visa charges baseless: IT cos,__label__1
US senators seek personnel details from Indian IT firms,__label__1
F&O strategies for the day,__label__2
Keep Infosys in portfolio,__label__1
Infosys BPO awarded eSCM Level 4 by Carnegie Mellon,__label__2
Play technology stock with currency,__label__2
Taxing ESOPs: Are there still loopholes?,__label__2
"Above Rs 323, 3i Infotech can add another Rs 90-100",__label__2
Buy midcap IT stocks on every decline,__label__1
Infosys may test Rs 1912,__label__2
F&O strategies for the day,__label__2
Accumulate Infosys; target of Rs 2581: Networth,__label__2
Buy Infosys Technologies: Man Financial,__label__2
Buy Infosys Technologies: P-Sec,__label__2
Satyam Computer looks weak,__label__2
Analysts predict high price targets for Infy and TCS,__label__2
Buy Infosys; target of Rs 2750: Karvy,__label__2
Buy Infosys; target of Rs 2400: Angel Broking,__label__2
Buy Infosys; target of Rs 2527: PL,__label__2
Satyam can test Rs 525-530,__label__2
Buy TCS on dips: Bhambwani,__label__2
"Enter in TCS, says Joshi",__label__2
Buy Infosys; target of Rs 2530: Motilal Oswal,__label__2
Buy Infosys; target of Rs 2700: Khandwala,__label__2
Infosys Q4 net up 16.4% to Rs 1144 cr,__label__1
Book profint in Infosys at Rs 2115-2240,__label__1
Stay invested in Infosys for long term,__label__1
Infy FY08 EPS guidance up 22% at Rs 81,__label__1
Infosys has resistance at Rs 2150,__label__1
"Infy top brass switch roles, stay put on growth story",__label__1
Hold Infosys for long term,__label__1
Satyam Computer can touch Rs 520,__label__1
Infy bullish on outsourcing margins at 23-24% ,__label__1
Prez! Me? Let's talk Infosys: Murthy,__label__1
Infy BPO to see FY08 revenue at USD 215 mn,__label__1
Infosys fiscal 2007 revenues of $ 3.1bn; YoY growth of 44%,__label__1
Will maintain margins inspite of Re appreciation: Infy,__label__1
Infosys revenues to grow 22.6%- 24.6%,__label__1
Guidance not conservative: Narayana Murthy,__label__1
Low EPS guidance due to ESOP allotment: Nilekani,__label__1
"Infy guidance positive for mkt, tech sector: Credit Suisse",__label__1
Infy results are mixed bag: Man Financial,__label__1
Infy results on expected lines: Ambit Capital,__label__1
Infosys Q4 net jumps 16.4% to Rs 1144cr,__label__1
"No surprise likely from Infy nos, guidance: Brics",__label__1
Expect Infy EPS guidance for FY08 at 22-25% : UBS,__label__1
Infy guidance to be lower due to rupee appreciation,__label__1
Geometric Software has support at Rs 106,__label__1
Wipro has support at Rs 540,__label__1
F&O strategies for the day,__label__1
Infosys rangebound between Rs 1900-2050,__label__2
Buy Infosys Technologies: Motilal Oswal,__label__2
Infosys Q4 net seen up 5.7% to Rs 1039cr,__label__2
Sell IT stocks on the rise,__label__2
Infosys likely to report net profit of Rs 10.6bn: Edelweiss,__label__1
Buy Infosys Technologies: P-Sec,__label__1
US H1B visa cap: IT cos hit hardest,__label__1
Stay away from Tech pack,__label__1
Infosys likely to post net profit of Rs 1064cr: Man Fin,__label__1
F&O strategies for the day,__label__1
Infosys has one-year target of Rs 2400-2500,__label__1
Keep stop loss of Rs 1900 in Infosys,__label__1
Infy may guide 23-25% growth on rupee basis: JP Morgan,__label__1
Infosys may slip to Rs 1850,__label__1
IT sector has potential to outperform sensex,__label__2
Re appreciation could hit IT sector EBITDA by 40-60bps,__label__2
Infy's FY08 EPS guidance to be in early 20s: DSPML,__label__2
Infosys Technologies has support at Rs 1970,__label__1
"Below Rs 1970, Infosys Technologies can go down to Rs 1830",__label__2
Satyam a good bet,__label__2
Guidance below 35% from Infy to be negative: JPMorgan,__label__2
"Buy Unitech, says Gujral",__label__2
F&O strategies for the day,__label__2
Book profit in Reliance Industries,__label__2
Infosys has strong support at Rs 1975,__label__2
HSBC Global Research overweighted on Infosys,__label__2
Infosys has resistance at Rs 2250,__label__1
Invest in Kotak Mahindra Bank,__label__1
"Invest in Infosys, Wipro, TCS",__label__1
Cognizant rings Nasdaq opening bell from Chennai,__label__1
Accumulate Infosys; target of Rs 2581: Networth,__label__2
Investors should focus on midcap tech ,__label__2
Buy Infosys; target of Rs 2795: P-Sec,__label__2
Gujral bullish on HCL Technologies,__label__2
Remain invested in Infosys,__label__1
Stay invested in Infosys,__label__1
Buy Infosys Tech: ABN AMRO,__label__2
Infosys can add Rs 400-500,__label__1
Buy Satyam Computer Services,__label__1
Buy midcap IT stock on any decline,__label__1
Stay invested in Satyam,__label__2
Accumulate Infosys Technologies: Khandwala Sec,__label__1
F&O strategies for the day,__label__1
Buy Infosys; target of Rs 2650: Angel Broking,__label__1
Edelweiss maintains buy on Infosys Technologies,__label__1
Sharekhan bullish on Infosys; target of Rs 2430,__label__1
"Buy Infosys, target of Rs 2795: P-Sec ",__label__1
Infosys' US concall,__label__1
Hold Infosys with 12-24 mths perspective,__label__1
Infosys has resistance at Rs 2401,__label__1
Infosys' Press Conference,__label__1
Stay with topline IT companies,__label__1
Satyam Computers may test Rs 515: Gujral,__label__1
Key takeaways from Infosys' Concall,__label__1
Infosys topline slightly disappointing: Pranav Securities,__label__1
Invest in Infosys at current levels,__label__1
Buy Infosys Technologies at Rs 2140,__label__1
Infy EBIDTA margin surprising: Harit Shah,__label__1
Infosys numbers in line with market expectations,__label__1
Stay invested in Infosys,__label__1
Infy delivered impressive performance: Angel Stock Broking,__label__1
"BPO business grown at 20%, QoQ: Infosys",__label__1
Buy Infy with target price of Rs 2340: Citigroup,__label__1
Infosys can add another Rs 100-150,__label__1
Infosys results were not surprising: P N Vijay,__label__1
"Fact Sheet-Consolidated Financial data, Q3 2006-07",__label__1
Attrition not a cause for worry: Infy,__label__1
"Infosys announces results for the Qtr ended Dec 31,2006",__label__1
Infosys Technologies can touch Rs 2750,__label__1
Re appreciation here to stay: Infosys,__label__1
Infosys: Re played party pooper,__label__1
"Infosys announces results for the Qtr ended Dec 31,2006",__label__1
Pursuing 6-7 $100 mn deals: Infosys,__label__1
To grow 43% in dollar terms annually: Nilekani,__label__1
Upgrades on Infy might be put on hold: Man Financial ,__label__1
"Infy can reach Rs 2,750 by Dec: Edelweiss",__label__1
Not much upside for Infy from current levels: Ambit Cptl,__label__1
Expect correction in Infy: Dipan Mehta,__label__1
Infosys sees Q4 revenues at Rs 3789-3798 cr,__label__1
Infosys Q3 net rises 6% at Rs 983cr,__label__1
Infosys Q3 net seen up 6% at Rs 983cr,__label__1
How will Infosys fare today ? ,__label__2
Infosys Technologies has support at Rs 2150,__label__2
Volume growth of over 10% for Infosys: Analysts,__label__2
Strong pricing improvement for Infosys expected: Karvy,__label__2
Infy to show 40% YoY growth: SSKI,__label__2
Infosys tops goal attainment Index,__label__2
F&O strategies for the day,__label__2
Sukhani upbeat on the IT stocks,__label__2
Jaiswal bullish on midcap IT stocks,__label__2
Infosys BPO & HVS offer outsourcing solution,__label__2
Buy Infosys Technologies: Karvy,__label__2
Infosys Technologies can head to Rs 2450,__label__1
"Infosys, Satyam, TCS should perform in line",__label__1
"Networth sees Infosysï¿½ Q3 net at Rs 945.8cr, up 5%",__label__1
Invest in bank stocks,__label__1
Narayana Murthy receives TiE Entrepreneurship Award,__label__2
Stay invested in Satyam Computer,__label__2
Human capital in short supply: Nilekani,__label__2
Shortage of human capital a concern for India: Nilekani,__label__2
Infosys plans to strengthen Finacle platform ,__label__2
Infosys & Wipro anchor customers at the Mahindra World City,__label__2
Infosys to enter Nasdaq 100 today,__label__2
IBM & Infosys set benchmark for core banking transaction,__label__1
Infosys unveils new HR practices,__label__1
Stay invested in Infosys Technologies: Pujara,__label__1
Hold Infosys Technologies: Gaba,__label__1
"ACC, Grasim looks good",__label__1
F&O strategies for the day,__label__2
Infosys makes it to Nasdaq,__label__2
Infosys & IBM set benchmark for core banking transaction,__label__2
Infosys added to NASDAQ-100 Index,__label__2
Hold Mphasis BFL: Vasudeo,__label__2
Satyam can inch upto Rs 550 in medium term,__label__2
"Buy Ranbaxy, Satyam, Bharti",__label__2
"Look at Infosys, Bajaj, BHEL, RIL & HLL: Gaba",__label__1
Buy Infosys Technologies on correction,__label__1
Buy Infosys Technologies,__label__1
Infy to provide s/w solutions for Bharti-Walmart,__label__1
Finacle from Infosys emerges as a leader in retail banking,__label__1
"Buy Infosys, Satyam",__label__1
Buy TCS at current levels,__label__2
"Above Rs 250, HLL can touch Rs 285-290",__label__2
Wipro can go upto Rs 600-610,__label__2
"Satyam, TCS, Infosys can add 25-30%",__label__1
Hold ICICI Bank,__label__2
TCS has target of Rs 1200,__label__2
Cherry picking Indian ADRs,__label__2
"Infosys prices $1,605,000,000 offering from India",__label__2
Promoters' holding to come down by 2%: Infosys,__label__2
Demand to tender Infy shares has been strong: ENAM,__label__2
Buy ACC between Rs 1020-1054,__label__1
HCL Tech has resistance at Rs 660-670,__label__1
Not too much room in IT stocks,__label__1
Infosys can touch Rs 2300,__label__1
F&O strategies for the day,__label__1
Satyam Computer looks good,__label__1
Infosys has target of Rs 2200-2220,__label__1
Buy Infosys Technologies: P-Sec,__label__1
Bridging more than the digital divide,__label__1
"Reliance, Infosys look strong",__label__1
Infosys can touch Rs 2250-2300,__label__1
Infosys will remain firm,__label__1
Infosys ADR issue for USD 30 mn to open tomorrow,__label__1
Infosys to list on the Nasdaq 100,__label__1
Financial closure on Rs 765cr Bangalore Expressway achieved,__label__2
Chandigarh emerges as cost competitive location,__label__2
Aptech can touch Rs 184,__label__1
IT pack looks interesting,__label__2
Srivastava bullish on technology,__label__2
CII's new campaign striving to wipe out corruption,__label__2
Wipro has target of Rs 700,__label__2
TCS has short term target of Rs 1230,__label__2
Stay invested in TCS,__label__2
Buy HCL Technologies on declines,__label__2
Shah positive on TCS,__label__2
Take long term call on frontline IT stocks,__label__2
Aztecsoft can touch Rs 190,__label__2
Infosys a top pick,__label__2
Be invested in private banks,__label__2
Stay invested in Tech Mahindra,__label__2
"Infosys, TCS, Wipro, I-Flex and Mphasis BFL look good",__label__1
Buy Infosys with a target of Rs 2240: P-Sec,__label__1
Infosys Technologies has target of Rs 2160,__label__1
Stay invested in frontline IT stocks,__label__1
Infosys has target of Rs 2400-2500,__label__1
Stay invested in TCS,__label__1
"HCL Technologies, Wipro look good",__label__1
Buy Infosys with a target of Rs 2217: Brisc PCG,__label__1
Infosys can touch Rs 2175,__label__1
Infosys an outperformer: CLSA,__label__1
Which sectors will post excellent results? SSKI answers,__label__1
Infosys can touch Rs 2500-2600,__label__1
Buy Infosys; may give 35-40% returns: Edelweiss,__label__1
Infy's FY08 EPS may exceed estimates: JPMorgan,__label__1
"Buy Infosys Technologies, says ICICI Securities",__label__1
Infosys has target of Rs 2250: DSP Merrill Lynch,__label__1
Buy Infosys with target of Rs 2400: Angel Broking,__label__1
Buy Infosys; target of Rs 2230: IL&FS Investsmart,__label__1
Buy Infosys Technologies: India Infoline,__label__1
Infosys Press Conference video,__label__1
Conducive environment for offshore svcs boosts Infy volume,__label__1
Infy ADS crunch!,__label__1
Mfg vs svcs sector: Which one's a driver of employment?,__label__1
Hold Infosys Technologies,__label__1
Infy top buy in IT services sector: Man Financial,__label__1
Buy Infosys Technologies,__label__1
Tech Mahindra can touch 4 figures,__label__1
Infosys can go upto Rs 2180,__label__1
Takeaways from Infosys' conference call,__label__1
Infosys has support at Rs 1900-1910,__label__1
Buy TCS,__label__1
Stay invested in Infosys,__label__1
Infosys' numbers way above expectations,__label__1
TV18 network unveils Indiaearnings.com,__label__1
Addressing attrition by salary hikes & training: Infosys,__label__1
Infosys awes market with FY07 guidance,__label__1
Infosys BPO among top three globally: Infosys,__label__1
No change in current hedging strategy: Infosys,__label__1
Margins to remain above 31.5%: Infosys,__label__1
Will maintain operating margins at current levels: Infosys,__label__1
Upgraded Infy FY07 EPS to Rs 70: Karvy,__label__1
See no impact of US slowdown on Infosys: Nandan Nilekani,__label__1
Infosys Technologies can touch Rs 2000,__label__1
Infosys: Q2 revenues grew sequentially by 13% (NASDAQ),__label__1
Infosys Technologies on strong path,__label__1
Infosys: Q2 revenues grew sequentially by 14.5%,__label__1
Infy results a benchmark for other tech cos: Nilesh Shah,__label__1
Splendid Infy nos may attract institutions: Dipan Mehta,__label__1
Infosys ups FY07 EPS guidance to Rs 66,__label__1
Infosys Q2 net up 17.13% at Rs 930cr,__label__1
Brokerages put Rs 2250-Rs 2500 as price target for Infy,__label__1
Infosys Q2 net seen up 7.59% at 854.26cr,__label__1
Karani positive on Infosys,__label__1
"Infosys, TCS, Satyam top picks among software majors",__label__1
Infosys Technologies' bottomline can grow by 7-8%,__label__1
Motilal Oswal sees Infosys Jul-Sep revenue growth of 11.4%,__label__1
Infosys Technologies has target of Rs 1958,__label__1
Will the Indian tech boys put up a good show this season?,__label__1
Infosys seen posting strong set of numbers,__label__1
"Above Rs 1017, TCS has target Rs 1035-1049",__label__1
F&O strategies for the day,__label__1
Gujarat Ambuja Cements looks good,__label__1
Infosys guidance going to revise upwards,__label__1
IT cos may report strong numbers in Q2,__label__1
Infosys remains safest bet in IT sector: Raamdeo Agrawal,__label__1
Infosys Technologies can go upto Rs 2000,__label__1
Hold MRPL with stoploss of Rs 40,__label__1
Top 4 IT stocks don' t look attractive,__label__1
DSP ML expects Infosys to post Q2 net at Rs 853.6cr,__label__1
Design software vendors see big market in India,__label__1
Whatï¿½s the difference between India and China's SEZ policy?,__label__1
Expect sharp move in Infosys above Rs 1900,__label__1
Infosys may bounce back,__label__1
Slowdown in US growth unlikely to impact Indian IT Cos: UBS,__label__1
"Infosys, Wipro, TCS to report 8.3% growth in earnings",__label__1
Infosys has support at Rs 1800,__label__1
Software giants shut as strike hits Bangalore,__label__1
Exit Tata Steel at Rs 565,__label__1
Technology stocks going to surprise,__label__1
SEZs: Boon for IT cos,__label__2
Infosys Technologies has target of Rs 1910,__label__1
IT sector will give above expected results,__label__1
Sukhani upbeat on auto ancillaries,__label__1
Irani positive on technology stocks,__label__1
Post results can give more move to tech stocks,__label__1
"Bangalore's a home to over 2,000 expats",__label__1
"Stay invested in Infosys, Geometric Soft",__label__1
"Tech, banks, cement going to be drivers going forward",__label__2
Orissa: The next investment hotspot?,__label__2
Infosys has target of Rs 2100,__label__2
Satyam will be a best bet among tech,__label__2
"Above Rs 1840, Infosys can go upto Rs 1900",__label__1
Priyadarshni Academy honours Int'l Luminaries,__label__1
Indian IT giants making inroads into China,__label__2
Accumulate Infosys at declines: LKP,__label__2
Buy Infosys; target of Rs 1970: P-Sec,__label__2
Infosys will go up,__label__2
Pharma stocks look better,__label__2
Hold Satyam Computer for short term,__label__2
Schlumberger & Infosys announce global alliance for E&P,__label__1
Reliance Comm has target of Rs 330-340,__label__1
Stay invested in Infosys,__label__1
New SEZ Guidelines!,__label__1
"HCL Tech, MphasiS BFL look strong going forward",__label__1
Emirates gets set for Bangalore,__label__1
Southern CMs jostle for large investments,__label__1
Infosys BPO all set to call on Latin America,__label__2
Infosys better play for long term than Satyam,__label__2
Induslogic expertise leads Lambent bag State Govt IT Award,__label__2
Progeon renamed as Infosys BPO,__label__2
Reliance has target of Rs 1230,__label__2
"Above Rs 140, Dwarikesh Sugar can touch Rs 180",__label__2
Infosys increases investment in EMEA,__label__2
"Technology, capital, auto stocks to lead markets",__label__2
Citigroup Micro Entrepreneur Award goes global,__label__2
Infosys heading towards Rs 2100,__label__2
CARE reaffirms the rating of Blue Star Ltd,__label__2
Infosys can move upto Rs 1850,__label__1
Frontliners make lot of sense from retirement perspective,__label__2
"The annual event on animation to be held on Sept 3, 2006",__label__2
Make some investment in Satyam Computer,__label__2
Buy Infosys with target of Rs 2100: Merrill Lynch,__label__2
Nortel to establish new R&D centre in Bangalore,__label__2
Infosys Technologies a safe stock,__label__2
Polaris can add another Rs 15,__label__1
Infosys to outperform Nifty & Sensex,__label__1
Narayana Murthy steps down as Infosys' Executive Chairman,__label__1
Switch to Infosys from Rolta,__label__1
Some headroom left in Infosys,__label__1
Infosys can touch Rs 1792-1799 in short term,__label__1
F&O strategies for the day,__label__2
"Indian IT industry crosses $37.3 billion in 05-06,up 33%",__label__1
"Buy Infosys, Wipro, TCS, Satyam at lower levels",__label__1
"Buy Infosys, Wipro, TCS, Satyam at lower levels",__label__1
"Infosys, TCS, Wipro, Satyam will outperform",__label__2
Infosys has short term target of Rs 1750-1780,__label__2
"Infosys, TCS, Satyam look good",__label__2
Buy Infosys Technologies on dips,__label__2
Hold Satyam Computer Services,__label__1
Satyam to step up SAP headcount,__label__1
Switch from Patni Computer to Infosys,__label__2
"Exit Zen Technologies, says Shah",__label__1
Indian firms gear up to tap US stock market,__label__1
Infy rings Nasdaq opening bell from Mysore,__label__1
No promised land for Infosys in Hyderabad,__label__1
Infosys' 4th software development centre inaugurated today,__label__1
IT best sector for short to medium-term,__label__1
Infosys turns 25; cash bonanza for employees,__label__1
Infosys staff to get jubilee bonanza,__label__1
Market is a stock pickers paradise now: Damani,__label__1
Hot stocks and strategies for this week,__label__1
"Infosys, Wipro, TCS can lead the pack",__label__2
Is the MphasiS-EDS deal a 'win-win' for both?,__label__2
Rally in the Sensex not broad-based,__label__1
Book profits in Polaris Software,__label__1
Hold Infosys Technologies,__label__1
Buy Satyam Computer Services on dips,__label__1
"Prefer Infosys, TCS, Wipro than Polaris",__label__1
Support for Satyam at Rs 702,__label__1
Infosys looks positive for long term,__label__2
Satyam an excellent stock: Vijay,__label__2
Large cap tech stocks would be better,__label__2
Infosys to bag an order from Qantas Airways?,__label__2
Infosys has support at Rs 1540,__label__1
FII shareholding in 82 BSE 500 stocks dip in Q1FY07,__label__1
Don't buy Satyam at current levels,__label__1
Venkatraman optimistic on technology stocks,__label__2
Will IT sector continue to outsmart the street in Q1FY07?,__label__2
Buy Reliance Industries on dips,__label__2
Infosys a good long term pick: Gujral,__label__2
Hold Infosys Technologies at current levels,__label__2
Invest in Infosys than Biocon,__label__2
How will Wipro and TCS fare?,__label__2
Stay invested in Infosys Technologies,__label__2
Stay away from technology stocks,__label__2
Cement & tech pack can outperform the market: Baliga,__label__2
Buying will be seen in tech,__label__2
Hot stocks and strategies for this week,__label__2
Market mood turns negative for short-term: Poll,__label__2
Infosys has support at Rs 1630,__label__2
Sell technology stocks on rise,__label__2
Talent hunt: IT firms under pressure to hike freshers' pay,__label__2
Pick Infosys than HCL Technologies,__label__2
Buy Infosys with target of Rs 1800: Khandwala Securities,__label__2
Adenwala overweight on Infosys,__label__2
Narayana Murthy turns 60 next month; to retire from Infosys,__label__2
Buy Infosys with a price target of Rs 3700; Emkay Research,__label__2
Satyam may go up to Rs 850,__label__2
Infosys has target of Rs 3700-4000,__label__2
Infosys will cross its all-time high soon,__label__2
Hold Infosys Technologies,__label__2
"HCL Tech, Infosys and Satyam look good",__label__2
Add Infosys on decline: Pujara,__label__2
Infosys can touch Rs 3800-3900 in 6-8 in months,__label__2
Unexpected nos and guidance from Infy: Rajiv Mehta,__label__2
Infosys can touch Rs 3800 in near term,__label__2
Progeon delighted with 16% revenue growth QoQ,__label__2
Hold Infosys Technologies at current levels,__label__2
Looking at smaller acquisitions: Infosys,__label__2
Infosys revises guidance way above investor expectations,__label__2
Infosys announces results for the quarter ended,__label__2
Infosys FY08 EPS seen at Rs 153: CLSA,__label__2
Infy posts strong Q1 numbers,__label__2
Tech stocks will sustain gain,__label__2
"Strong Q1, Re depreciation helped up FY07 guidance: Infy",__label__2
Tech stocks valuations very attractive,__label__2
Experts give attractive picks after 7/11,__label__2
Indian shares rise after starting lower on blasts,__label__2
Infosys Q1 net profit up 17.9% at Rs 794cr,__label__2
Infosys will give positive surprise tomorrow,__label__1
Hold Infosys at current levels,__label__1
How will Infosys fare tomorrow?,__label__1
Q1FY07: Infosys revises guidance way above investor expectations,__label__1
Rally over for tech stocks excluding HCL Tech,__label__1
Buy Infosys Technologies: ICICI Securities,__label__1
Can IT cos safeguard their margins this Q1?,__label__1
"Above Rs 3400, Infosys can go upto Rs 4300-4400",__label__1
Hold Infosys for very long time,__label__1
"Satyam, Wipro, Infosys should do quite well",__label__1
"Above Rs 3220, Infosys can go upto Rs 3400",__label__1
Infosys' topline & bottomline to grow by 7-8%,__label__1
"Hold Infosys Technologies, says Baliga",__label__1
