Headlines,Labels
strong quarterly revenue forecast for it firm,1
buy infosys technologies: motilal oswal,1
hold infosys technologies; target of rs 3298: krchoksey,0
"buy infosys, tata steel; sell kaveri seed: ashwani gujral",0
wipro have support at rs 540,0
hold infosys; target of rs 3150: anand rathi securities,1
software be the new hardware in cloud services: infosys,1
stay invest in infosys for 4 months to see rs 3100-3200,0
union budget 2015: need clarity on weight deduction on r&d spend for it:care,0
look at both small start-up type company & large ones for acquisition: wipro,1
"infy q2 result 'okay', cy12 budget key: cowen & co",0
comment: be indian investors gain from warren buffett€™s wisdom?,0
fy06 revenue guidance for progeon at $ 80mn,1
rally in the sensex not broad-based,0
infosys may announce $2.5 bn share buyback in april,0
xansa acquisition by steria: india focal point,1
infosys a better bet: vk sharma,1
"irani bullish on infosys, tcs",1
infosys launch assistedge for contact center,0
"buy infosys, say rajesh jain",1
"infosys top pick, say harendra kumar",1
margins to be under pressure for 12-18 months: infosys,0
see infosys fy16 eps at rs 57.5; $ rev at 9%: religare cap,1
new ceo likely for infosys in april,1
infosys sept qtr pat see up 8% at rs 1862 cr: pinc,0
accumulate infosys; target of rs 2573: angel broking,1
"bullish on infosys, target of rs 4065: jaideep goswami",0
buy infosys; target of rs 2650: angel broking,0
look for midcap in it space: manghnani,1
"reduce infosys, target rs 1710: iifl",0
"bullish on infosys, like mindtree: parag thakkar",1
"will lead industry growth, meet fy16 guidance: infosys",0
service sector growth slow to over 2-year low,0
"buy infosys, federal bank; short tata motor dvr: aditya agarwal",1
subprime crisis to hit hsbc's q3 nos,1
hold infosys tech: krchoksey,1
pick tcs closer to rs 920-930: sushil kedia,1
infosys may test rs 3600: ambareesh baliga,0
infosys q1fy13 pat see up 8% at rs 2500cr: kr choksey,0
infosys announce acquisition of us firm wongdoody hold for $75 million,1
sell infosys at current level: mehta,0
"buy infosys, target of rs 2400: deutsche bank",0
infosys & ibm set benchmark for core bank transaction,1
facebook to replace infosys on nasdaq 100 next wednesday,1
"buy mindtree, infosys: sudarshan sukhani",0
slowdown in us growth unlikely to impact indian it cos: ubs,0
infosys have target of rs 2300,1
tcs beat infy in q3; expect 2011 to be better than 2010,0
infosys q1 net see down 4.8% to rs 3423.3 cr: icicidirect,1
vemuri exit: infosys continue to lose senior talent,1
pretty good time for tech sector: dutt,1
"tulsian's take on trident, igl, century textiles & other stock",1
tcs expect to grow 2%;infy stock may re-rate further:edelweiss,1
infosys have support around rs 2750: kulkarni,1
ambit cap may up infosys eps estimate on strong rev growth,0
"buy infosys technologies, say sukhani",0
"infosys, hcl, wipro look weak in it space: sharma",1
"buy infosys, say sudarshan sukhani",1
"infosys an outperformer, target of rs 2517: karvy",0
"hold infosys, target of rs 1880: sharekhan",0
wipro go shop to us; buy cmango,1
accumulate infosys technologies: parag parikh,1
6 stock that should do well today,0
"infosys jun qtr pat see at rs 1,434 cr: sharekhan",1
"infosys warn of weak q3 margins, maintain fy16 guidance",1
buy infosys; may give 35-40% returns: edelweiss,0
opm up despite re touch 9-yr high in q2: infy,1
ajai chowdhry be dataquest it person of the year 2007,1
"above rs 2240, infosys can go upto rs 2340-2380: bose",0
infosys q2 net profit see down 1.1% at rs 1509.4cr,1
invest in infosys: p phani sekhar,0
"prefer infosys, hcl technologies on dips: sukhani",0
accumulate infosys; target of rs 3250: emkay,1
"buy infosys around rs 2300, say sunidhi securities",0
"tcs may move to rs 2650, say gaurang shah",0
infosys may outperform: sudarshan sukhani,0
infosys have target of rs 3450-3600,0
jetsynthesys invest usd3 mn in 'garage' facility for start-ups,1
buy infosys; target of rs 2527: pl,1
infosys technologies a safe stock,1
book profit in tcs: siddharth bhamre,1
it industry do not need tax exemption: narayana murthy,1
infosys not face any major price pressure: bg srinivas,0
"pick wipro, avoid infosys: chandan taparia",1
"see 5-7% upside in infosys, say ashu madan",0
"buy infosys, target of rs 2079: krchoksey",1
infosys have resistance at rs 2040-2050: bose,1
"buy, sell, hold: 7 stock to focus as market cautious",0
edelweiss list 4 stock you should bet on post result,0
wait get longer for it hire as slowdown bite,0
infosys buy nz gen-i's software solutions biz,1
infosys dec qtr pat see at rs 1186 cr: i sec,1
infosys could slip to about rs 3140-3150: jatinder sharma,1
infosys enter hospitality arena,0
"infosys may retain fy17 revenue guidance, q1 profit see down 4%",1
major events in my life link to milestones at infy: kris,0
"infosys, tcs, hdfc among 17 indian firm in forbes best 'regarded' cos list",0
infosys to meet constant currency guidance of 10-12%: katri,1
buy infosys; target of rs 3225: motilal oswal,0
infosys likely to achieve 12% growth in fy14: kotak instl,0
infosys will beat conservative $ guidance: antique broking,0
hold infosys; target of rs 845: icici direct,0
look at it stocks: sudarshan sukhani,0
infosys can touch rs 3450,1
infosys hopeful of meet $20 bn target by 2020: sikka,1
buy infosys; target of rs 3650: motilal oswal,0
infosys technologies have support at rs 1970,0
super six stock you can bet on august 19,1
"sell unite breweries, shriram transport; buy infosys: sukhani",0
desai bullish on technology sector,1
"prefer eicher motors, infosys: gaurang shah",1
"see limit return from tcs, prefer infosys: edelweiss",1
"see upside in tcs, infosys: mayuresh joshi",1
"infosys q2 net up 1.5%, up fy14 guidance to 9-10%",0
"buy hcl tech, hexaware technologies: mitesh thacker",1
"prefer infosys, hcl technologies, tcs: mayuresh joshi",0
stay invest in infosys,0
rnrl have support at rs 123: bose,0
reliance have target of rs 1230,1
salil parekh's appointment be a positive development for infosys: expert,0
analysts wrong foot by infosys earnings€¦yet again,1
"buy havells, infosys: sudarshan sukhani",0
infosys sept qtr pat see up 13% at rs 1945 cr: emkay,0
"infosys, tcs may see 10-15% upside: jani",0
bse it index up over 7% post infosys up fy13 guidance,0
infosys top goal attainment index,1
opportunities in adversity: pinc research,0
visa violation probe: us senate sub-committee hold hear,1
exclusive interview: infosys on its q2 result,1
"hold infosys, say puneet kinra",0
"buy tcs, wipro, infosys: sudarshan sukhani",0
"sell wockhardt, tata motors; buy infosys: ashwani gujral",0
"buy infosys, wipro, tech mahindra, mindtree: p lilladher",0
super six stock you can bet on april 01,0
expect infosys to bounce back in fy14: antique broking,1
"now, infosys slip out of top 10 bse m-cap list",0
infosys may retest rs 2300: manghnani,1
"buy infosys, igl; sell hpcl: ashwani gujral",1
"hcl tech may test rs 1900, say mayuresh joshi",1
us h1b visa cap: it cos hit hardest,0
buy infosys; target of rs 3350: systematix,0
"sell infosys, buy infinite computer: gepl capital",0
"initiate long position in infosys, say amit gupta",0
infosys likely to trade between rs 2880-2980: iifl,1
infosys turn 25; cash bonanza for employees,0
'scam' to make 2013 a promise year for it-bpo sector,0
infosys have target of rs 3150: pankaj kapoor,1
look for buyouts in digital; shelve buyback plan: infy,1
why vishal sikka's non-it service background isn't a worry,1
"nortel contribute 0.5% rev, owe $4m: infosys",1
"road ahead for infy, it sector now",0
"buy ntpc, infosys; sell castrol india: sudarshan sukhani",0
infosys: re play party pooper,0
"it, pharma stock may outperform: sukhani",1
infosys q3 net may rise 5.1% at rs 2760.9cr: motilal oswal,0
infosys finacle launch solutions for payments bank and small finance bank,0
"kamdar bullish on infosys, tcs, hcl tech",1
infosys partner google cloud to develop 'data native intelligent enterprise',1
nandan nilekani return as chairman of infosys: read the full company statement,0
"mukesh ambani, bharti airtel win ibla'07 award",0
here be some stock ideas from deven choksey,1
kiran mazumdar-shaw back ravi venkatesan,1
railways give an infy kind of guidance this year,1
"tulsian see nifty at 6100, bet on bank & it",0
infosys q4 pat see up 2.7% at rs 2434cr: nirmal bang,1
"infosys, australian open announce strategic technology partnership",1
infosys q4 pat see up 0.5% at rs 2889 cr: dolat capital,0
infosys q3 pat see up 15% at rs 2197 cr: angel,1
infosys reject claim of hire discrimination in us,1
infosys may slip below rs 3000: kunal bothra,0
infosys approve 1:1 bonus issue,0
"prefer infosys, hexaware technologies: ajay bodke",0
"buy infosys 1060 call, advise krish subramanyam",1
satyam may go upto rs 720,0
"buy infosys 1140 call, say vk sharma",1
buy infosys; target of rs 3920: plilladher,1
"anu jain's view on tcs, infosys",1
super six stock you can bet on august 5,0
global ops will boost biz growth in fy16: tech mahindra,0
"infosys consolidate december 2018 net sales at rs 21,400.00 crore, up 20.27% y-o-y.",0
win large deal key for it company in 2018: v balakrishnan,0
infosys' q4 consolidate pat up at rs 2992cr,1
"strong q1, re depreciation help up fy07 guidance: infy",1
k v kamath relinquish icici bank post,1
infosys have support at rs 2620: mohindar,0
infosys q2 pat see up 2.8% to rs 3532.7 cr: icici sec.,1
infosys q3 net rise 6% at rs 983cr,0
jai bala's view on infosys,0
infosys may move to rs 2135-2150: hemant thukral,1
"invest in infosys, avoid midcap it space: ashish kyal",0
"buy hcl technologies, infosys: ts harihar",1
akshaya patra host zero to billion conclave in bangalore,1
infosys can go upto rs 3050: rajesh satpute,1
"buy infosys, advise sudarshan sukhani",1
infosys can touch rs 3060 before result,0
"infosys' q2 result on october 10, 2014",1
"buy pipavav defence, sadbhav engineering, jet airways: gujral",0
how euro depreciation impact indian company,1
"donï¿½t worry, tech look good in long term",1
"sp tulsian cautious on infosys, tech mahindra",0
how will infosys fair in q1fy11?,1
bullish on spicejet; upbeat on yes bank q3 result: tulsian,1
buy it stock on corrections: ambareesh baliga,0
infosys can go upto rs 2180,0
"negative on tcs, hcl tech; positive on infosys: bhamre",0
"infosys bag deal from kone, to set up helsinki design centre",1
infosys bag 4-year contract from toyota motor europe,1
sebi to look afresh into governance-related complaints at infosys,0
indian bpos to set shop in philippines ?,1
infosys win work placement of the year,0
infy guidance to be lower due to rupee appreciation,0
"buy infosys 2600 put, sell 2500 and 2400 put: trivedi",1
wait & watch approach in tech space: malik,0
infosys file f3 with sec; co say not look at adr sale,0
"buy infosys, recommend saurabh mukherjea",1
axon deal to raise our sap-based solutions abilities: infy,1
"tcs q4 net up 22% yoy to rs 3,597cr on higher other income",1
buy infosys technologies: karvy,1
it firm may report moderate growth in jan-mar,1
infosys q4 pat may dip 9% at rs 2621 cr: motilal oswal,0
cognizant ring nasdaq open bell from chennai,0
buy infosys technologies; target of rs 3200: iifl,1
"comparative analysis of infosys, wipro",1
largecap tech stock safer at current level,0
infosys rank no.1 offshore service provider,1
jitendra sriram neutral on infosys,0
"sell infosys, hcl tech; icici bank may test rs 210: rajat bose",1
change of guard in it biz; tcs be new bellwether: experts,1
"hold infosys, recommend sudarshan sukhani",1
"turbulent time for infosys over, buy on declines: akash jain",0
buy infosys; target of rs 1210: centrum,1
infosys worth buying: sukhani,0
"see further gain in infosys, tcs: karun mutha",1
infosys re-investigation find no wrongdoing in rajiv bansal severance pay case: kiran mazumdar-shaw,0
"adani ports, tcs, infosys among forbes super 50 list",0
infosys complete smart ofs solution project at ftsi,1
"see 15% upside in tcs, infosys: sanjiv bhasin",1
buy infosys 3450 call; sell 3500 call: bhavin desai,0
infosys likely to beat guidance with better volumes,1
taher badshah overweight on it space,0
stay away from technology stocks: sudarshan sukhani,0
appreciate re to hit fy11 margins by 150 bps: infosys,0
short larsen & toubro: vayalar,1
short infosys: edelweiss,1
trade infosys 1200 call; positive on tcs: chandan taparia,0
16 stock you should buy in fall market: pinc,1
unclear on h1b but see trump to be biz-friendly: vishal sikka,1
"reduce infosys, target of rs 1710: iifl",1
sell infosys fut between rs 3130-3140: iifl,0
nischal maheshwari positive on infosys,0
"buy infosys, say kunal bothra",1
tcs to announce q4 result on apr 16; infy to follow,1
buy infosys above rs 3350: abhijit paul,0
wipro can go upto rs 600-610,1
"road ahead not easy, infosys ceo sikka tell employees",1
infosys' us concall,0
tcs gain 10% in sept: be it time to exit? experts analyse,0
infosys to consider proposal for share buyback,1
"prefer tech mahindra, infosys, hexaware: ajay bodke",0
exit infosys technologies at rs 3300: sp tulsian,0
infosys q1 revenues see down 5% to rs rs 5344 cr,0
reliance may test rs 995-1000 levels: sharma,0
"pick infosys, say sudip bandyopadhyay",1
hold infosys tech; target of rs 3100: bonanza,1
"buy tcs at current level, say sukhani",1
"buy lic housing; sell infosys, niit technologies: ashwani gujral",1
infosys edge win nasscom business innovation,1
margins to remain above 31.5%: infosys,0
buy infosys around rs 2800-2850: nooresh mirani,1
"buy infosys, tcs: sudarshan sukhani",0
infosys q1 net profit up 17.9% at rs 794cr,1
"buy infosys, say sudarshan sukhani",0
"buy infosys 2150 put, say gaurav bissa",1
buy infosys with a price target of rs 3700; emkay research,1
axon counter offer: options for infosys,1
guidance not conservative: narayana murthy,0
"buy infosys, tgt rs 2084: hdfc securities",1
hold infosys; target of rs 955: icici direct,0
tech mahindra to set up healthcare unit with $94 mn deal,1
infosys q2 results: focus shift back to business,0
sell infosys: ventura,1
"bullish on infosys, will buy pharma on weakness: idfc sec",1
here be some trade bet from mehraboon irani,1
bfsi growth drive by global brand: infosys,1
"banking, fin service segment ahead of co's overall growth: tcs",1
"infosys value buy, say parag thakkar",0
infosys will give positive surprise tomorrow,0
tech sector a momentum play before result announcement,0
"infosys may go to rs 3450, say siddharth bhamre",0
super six trade ideas for the day,1
infosys good bet for the next 4-6 weeks,0
technology space will remain firm: d'souza,1
stay invest in it space: lalit nambiar,1
"infy can hit rs 2500 in 3-4 months, hold it",1
tata back hefty pay at tcs,0
"like it, commercial vehicle space: gautam trivedi",0
sales and profit slow down; margin improve,1
infosys tech a market performer: karvy stock broking,1
odds against vishal sikka's infy strategy working: gartner,1
"buy infosys, natco pharma, bharat forge: ashwani gujral",0
hold infosys technologies: antique stock broking,1
"hold infosys, target of rs 1836: emkay global",1
indian it industry can bounce back: gopalakrishnan,0
infosys technologies can touch rs 3500: jain,0
ril a top pick amongst oil & gas sector: maheshwari,1
"buy infosys in parts, say bhambwani",0
angel broking neutral on infosys technologies,1
f&o strategies for the day,0
buy infosys around rs 3100-3200: mehraboon irani,0
cyclically it sector q3 likely to be weak: angel,1
buy will be see in tech,1
infosys q4 net jump 16.4% to rs 1144cr,0
not afraid of hold infosys: vijay,1
"srf,suzlon,tata steel, infosys can make money: sukhani",1
infosys q3 pat see down 6.4% at rs 2216.9cr: p lilladher,0
us likely to launch 4 big i-t deal,1
not for me to offer anyone a position in infosys: murthy,1
infosys q1 net up 3.59% at rs 531.92cr,1
"prefer geometric, say rajen shah",1
"infosys announce dividend of rs 14.75/share, to payout rs 13,000 crore in fy18",1
infosys unveil talent management platform talentedge,1
"artificial intelligence have reach era of consumerisation, say infy co-founder",1
progeon buy-out unlikely to hit infosys earn,1
exit educomp solutions: shardul kulkarni,0
"hcl warn notwithstanding, it q2 revenue see strong",0
exit infosys above rs 1800: d mehta,0
"global distress, local policy freeze a tricky mix: nilekani",1
"infosys' comments, concern on price spook it stock for second day",1
buy infosys tech; target of rs 3690: pinc research,1
"buy tata chemicals, eicher motors, infosys: ashwani gujral",0
"anish damania positive on oil & gas, pharma space",1
"infosys, tcs top picks: sandeep bhatia",1
"prof ceo deserve a pat, say 'average joe' nrn murthy",0
"reduce infosys, target of rs 1200: iifl",0
infosys q1 pat see up 3.7% at rs 2402cr: most,0
see resistance in tcs around rs 1360-1375: sp tulsian,0
reduce infosys; target rs 2750: dolat capital,1
infosys top pick: neeraj deewan,0
"technical view | top buy and sell ideas by ashwani gujral, sudarshan sukhani, mitessh thakkar for short term",0
infosys may test rs 1950-2000: mohindar,1
podcast | stock pick of the day: nifty may trade in a 430 point range,0
taher badshah positive on it space,1
"amid storm over sikka's panaya buy, techm say self-developed similar solution cheaply",1
sell technology stock on rise,1
infosys have target of rs 3200: jm financial,0
infosys have strong support at rs 2630: gujral,0
buy infosys; target of rs 3326: anandrathi,1
buy infosys; target of rs 840: sharekhan,0
igate name former infosys board member ashok vemuri as ceo,1
prabhudas lilladher underweight on it sector,0
buy infosys; target of rs 1340: p lilladher,0
"valuation gap between satyam, infy, wipro to narrow",0
pn vijay bullish on it stock,0
infosys to announce q3 earn on friday; here be 5 key things to watch out,0
infosys have target of rs 2950: vvln sastry,0
"infosys to trade on nyse euronext london, paris market from feb 20",0
"stay invest in infosys, say mehraboon irani",0
manghnani`s view on hero honda,1
infosys to mentor british entrepreneurs after web mission to india,0
"infosys, tcs defensive bets: bhat",1
buyback not a clever idea for infosys right now: quant,1
"buy infosys, target of rs 2850: prabhudas lilladher",0
"expect 25% return from it stocks, say tulsian",0
"how broker be read infosys q2 earnings, fy14 guidance",0
infosys have support at rs 1250-1275: d dutta,1
will q4 be start of the end of earn downgrade cycle?,0
"infosys may consider rs 12,000 crore share buyback: source",0
unite spirit may touch rs 2680-2700: abhijit paul,0
"short infosys, say amit harchekar",0
"buy infosys, tech mahindra: gautam trivedi",0
"buy infosys, l&t: hemen kapadia",0
sebi start probe against infosys over whistleblower charge,1
"see 10-12% upside in hcl tech, positive on it: maheshwari",0
infosys earmark rs 21 cr for new research venture,0
"infosys' rs 13k cr buyback: good time to buy with up to 25-30% return, say hdfc sec",1
q3 results: what be iifl expect from the it bellwether?,1
"buy infosys, say sudarshan sukhani",0
accumulate infosys; target of rs 3200: angel broking,1
startup bpo antworks to acquire 2 firm in us,0
buy infosys; target of rs 3800: emkay,1
mahadevan positive on infosys,0
accumulate infosys; target of rs 2435: dolat capital,1
infosys have strong support at rs 1250-1350: r jain,1
"buy, sell, hold: 8 stock to watch out as q2 earn start",0
cautious infy see one-third rev from europe in long-term,1
sell aptech at level of rs 228-230: bose,1
how hcl tech balance its organic and inorganic strategy will determine its growth,0
buy infosys; target rs 3100: emkay,1
super six: top chart pick for friday,1
post result can give more move to tech stock,0
infosys can add another rs 100-150,0
infosys will range bind between 2400-2700: gujral,0
"have not withdraw governance concerns, insist narayana murthy",0
"buy infosys, target of rs 2250: karvy",1
here be top 10 stock to focus on december 4,1
infosys may go above rs 4500: sandip agarwal,1
pick infosys: mithil pradhan,0
"infosys q4 net beat street, fy15 $ rev guidance at 7-9%",1
here be a few investment ideas from prakash diwan,0
infy's fy08 eps guidance to be in early 20s: dspml,1
'progress metric on turnaround fall into place for infy',0
infosys bpo among top three globally: infosys,0
infosys appoint inderpreet sawhney as group general counsel,1
6 trade stock for short term gain,1
"feature- with automation threat looming, it cos ramp up reskilling. but be it enough?",0
infosys q3 con net up at rs 1231 cr,1
infosys deny lay off 500 people,0
quant analyse whether wipro be 'buy or not' post q1 nos,0
design software vendors see big market in india,0
accumulate infosys tech: emkay global financial service,1
infosys updates: murthy say board need to strengthen its remuneration committee,0
"buy infosys, say sanjay vaid",0
infosys have strong support at rs 2200: sukhani,1
"look at it companies, say dipan mehta",0
see long-term growth at 15-18%; ebit at 25-38%: infosys,0
key things to watch out for in infosys q3 earn,1
tata steel can move up further: bose,1
"top buy and sell ideas by sudarshan sukhani, mitessh thakkar, prakash gaba for short term",0
"scout for acquisitions in product, platform biz: infosys",0
infy fy10 eps see at rs 105-107: bhavin shah,1
trump govt be wrong on visa issuance number for indian it cos,1
education system in india should be totally autonomous: narayana murthy,1
"prefer infosys, tech mahindra, hpcl, sun pharma: damania",1
infosys & wharton school announce wibta 2005,0
high attrition continue to haunt infosys,0
infosys have target of rs 3200: seth,1
infosys to focus on small buy,1
here be top 10 stock that should be on your radar,1
infosys won't outperform the market,0
no prima facie evidence to corroborate whistleblowers' allegations: infosys,0
infosys to partner with national ict australia in joint innovation,0
sell infosys; target of rs 700: dolat capital,1
"infosys, huawei to jointly launch smart stadium solutions",0
infy's mute fy11 eps guidance leave experts disappoint,0
"infosys q4 profit rise 27.4%, meet forecast",1
buy infosys; target of rs 2260: kotak securities,1
buy infosys technologies on dip,1
infosys to invest $10 mn in california-based the house fund ii,1
accumulate infosys; target of rs 913: idbi capital,1
haier feature in asiaï¿½s most admire cos:businessweek.com,1
infy seek suggestions from employees to cut cost,1
sell asian paints; buy infosys: sukhani,0
"avoid it stocks, prefer fortis healthcare: shahina mukadam",0
"infy q1 uneventful, performance over next 2 quarter to chart direction, say analysts",0
how be antique broking read tcs' dec results?,0
pick infosys at lower levels: sandeep wagle,0
it spend to rise in 2005: infosys,1
f&o strategies for the day,0
"buy hcl tech on dips, infosys may move higher: hemant thukral",0
infosys can touch rs 2500: pujara,1
infosys likely to guide 15-16% revenue growth: iifl,0
jk jain recommend long strangle in infosys,1
progeon rename as infosys bpo,1
stephen pratt quit infosys; 6th senior exit in 5mths,0
"hcl tech, infosys, tcs look good for long term: anu jain",0
new service may boost infy results: duvvuri,1
"it sector: tcs could steal the show in fy13, say jpmorgan",0
"infosys €“ open pandora€™s box, avoid the stock",1
buy infosys; target of rs 2950: pinc research,0
"book profit in tcs, infosys, hcl tech, wipro: sp tulsian",1
digital now a critical element of the market: infosys ceo,1
"wipro q2 profit rise 24%, beat estimate",0
"hold sks microfinance, prefer icici bank: gaurang shah",0
"buy infosys between rs 1,185-1,195, target rs 1,260: aditya agarwala",0
"infosys q4: no big upside see in fy15 op margin, say ceo",1
progeon delight with 16% revenue growth qoq,1
"divis labs can climb to rs 810, infosys look weak: prakash gaba",1
"buy ongc, infosys, dr reddy's laboratories: sukhani",0
"infosys have get support at rs 2580-2574, say bose",1
here be a few stock ideas from prakash diwan,0
it would like rbi to look at interest rates: infosys,0
"hold tata elxsi, say gaurang shah",1
hold infosys: jagannadham thunuguntla,1
"chakrabarty positive on infosys, tcs",1
prefer infosys over tcs; expect weak q3 results: kotak,0
"buy infosys, target of rs 1822: angel",0
"like private banks, selective pharma, tcs, infosys: angel",1
infosys gain on short cover in may futures,0
infosys bpo get +ve rat in gartnerï¿½s marketscope,1
"hcl tech, tcs prefer pick in it space: nirmal bang",0
not in talk for buy thomson reuters unit: infosys,0
infosys strike cautious note on discretionary spend,0
promoters want to participate in infosys buyback send the wrong signal,1
"infosys q1 net may fall 0.7% to rs 2,377.5 cr: p lilladher",0
roadmap on job prospect need every 10 years: ex-infosys chief,1
infosys to enter nasdaq 100 today,1
"prefer axis bank, wipro, divis labs: phani sekhar",0
tcs fall 4% but analysts bullish: key concern in q2,0
indian startups to google tax and pain now,0
infosys have resistance at rs 2250,0
hold infosys; target of rs 1010: edelweiss,1
"infosys close rs 8,260 crore buyback offer, take back 11.05 crore share",0
"jefferies upgrade infosys to buy; revenue, weak inr key",1
"infosys shape up, see 10-12% growth in fy16: sikka",0
india to see more trade with france,1
"pick infosys, say pn vijay",1
"mahindra comviva to aid airtel, voda start mobile fin srvs",0
"ubs securities neutral on infosys, tcs",1
brokerages slash infosys target price post murthy shocker,1
"buy infosys, emami: sudarshan sukhani",0
infosys senior vp sanjay rajagopalan quit,0
infosys q2 pat see at rs 1379 cr: religare,1
infosys jun '08 qtr pat see up 7.1% at rs 1338 cr: angel,1
ratan tata chairman of indian ceo forum,1
sell infosys; target of rs 1150: dolat capital,0
"infosys may dip to rs 1010-1020, say ck narayan",1
attrition in the it bpo sector expect to moderate,1
expect positive surprise in guidance of infosys,0
"sudarshan sukhani upbeat on bank, it stock",1
"buy idea, bharti airtel, hul, bajaj auto: rakesh bansal",0
infy sept qtr pat see up 8.5% at rs 1868cr: dolat capital,1
"go long in ongc, say siddharth bhamre",1
"prefer infosys, tech mahindra, hexaware: ck narayan",0
exit mep infrastructure; hold allcargo logistics: pankaj jain,0
look at sun pharma: parag thakkar,0
hold infosys; target of rs 2672: r k global,1
"enter in tcs, say joshi",1
stay invest in infosys technologies: shastri,1
buy infosys on declines: prakash gaba,0
infosys clarify on senior vp sanjay rajagopalan's exit from company,0
infosys invest $4 mn in us data discovery software firm,0
dalal positive on it stock,1
q1fy16 curtain raiser: dollar revenue to pinch it cos again,1
"buy infosys, target rs 1386: hadrien mendonca",0
nomura expect high margin pressure for india inc in q4,1
tcs may outperform infosys: bandyopadhyay,1
"infosys form jv with hitachi, panasonic, pasona in japan",1
overweight on it sector; midcap it stock in focus: irani,1
"infosys' q2 result on october 14, 2016",0
nortel to establish new r&d centre in bangalore,1
"accumulate it stocks, say nilesh shah",0
"buy hindalco, vedanta, tata steel, dlf on dips: ashwani gujral",1
infosys attractively valued; good to enter now: nilesh shah,1
hold infosys with stoploss of rs 1550: bhambwani,1
tech biggies be get new deal at higher rat,1
satyam computer look good,0
infosys can test rs 1750: mohindar,0
infy will offer ï¿½6 per share of axon,1
infosys hit three-month low; shed 20%,1
infosys technologies look weak: pn vijay,0
expect infosys to test rs 2000-2050: sameet chavan,1
hold it stocks: choksey,0
"exit infosys, say vijay chopra",0
infosys corporate governance begin slip pre-sikka: iias,0
infy mar qtr pat see down rs 1572 cr: p lilladher,1
us bill seek to ease green card restrictions,1
buy infosys; target of rs 2550: p lilladher,1
s&p rat on infosys to 'bbb+'; outlook stable,0
"infosys agm on june 15, 2013",0
remain invest in infosys: tulsian,0
wipro have resistance at rs 500: manghnani,1
it sector continue to be attractive: malkani,1
"prefer infosys, tcs: dilip bhat",1
"sell tcs, infosys on rallies: bose",0
"demand for analytics high but nearly 76,000 vacancies unfulfilled: survey",0
infosys q4 outlook: hire aggressive but guidance mute,0
infosys q2 pat see up 2.4% at rs 1104 cr,0
infosys may come down to rs 2440: darashaw,1
"infy misfires, tcs on target",0
infosys expand operations in thiruvananthapuram,1
infosys technologies' bottomline can grow by 7-8%,0
buyback be never under consideration: infosys,1
"infosys q4 net see down 3.4% to rs 2,290 cr",1
infosys have support at rs 2890,0
infosys q2 consolidate net up by 9.72% at rs 1906cr,0
infosys q3 pat see at rs 1501.01 cr: reliance money,0
infosys can give decent return in 15-18 months: dilip bhat,0
sikka want to build a 'more confident' infosys by 2020,1
buy infosys; target rs 2090: justtrade.in,0
mkt read a lot into infosys owners stake sale: phillip cap,1
"below rs 640, persistent systems may head lower: bothra",1
"buy infosys, bharat petroleum corporation: sudarshan sukhani",0
super six stock you can bet on march 28,1
infosys have support at rs 2250: gaba,0
expect tcs to post 4% volume growth: prabhudas lilladher,1
"buy infosys, say sudarshan sukhani",0
"infosys to invest $10 m in irish start-ups, expand presence",1
some headroom leave in infosys,0
infosys plan to list ads on nyse euronext,1
"go long in infosys, say sukhani",1
re rise above 3-5% can hit us: infosys,1
"buy infosys, bank of baroda look weak: chandan taparia",0
p-sec maintain buy on infosys tech,0
buy infosys; sell idfc bank: mitessh thakkar,0
"sell pressure see in infosys, tcs: agarwal",0
buy infosys post q4 results: pankaj jain,0
indian-american entrepreneurs bullish on indian economy,0
tcs have resistance at rs 1200-1230: shruti vora,1
"religare bullish on infosys, tcs",0
"infosys a 'buy', say motilal oswal, set rs 2700 target",0
buy reliance industries on dip,1
"hold infosys, target of rs 1836: emkay global",0
"big data to address problems of jobs, growth: nandan nilekani",0
infosys q2 results: macro-eco situation to impact budget,0
here's how vishal sikka lead infosys recovery in q1,0
hcl technologies can test rs 420: manghnani,0
super six trade ideas for july 17,1
"infosys q2 profit see up 7%, $ rev growth may lead sector",1
infosys look pretty strong: bose,0
hcl tech may beat jan-march forecasts: starmine,0
infosys q1 profit see flat at rs 3595 cr: motilal oswal,1
infosys and atp announce new 'playerzone' app and website,1
see further upmove in infosys: hemen kapadia,0
robust quarter; volume growth back on track: infosys,1
"buy infosys on correction, say ambareesh baliga",0
infosys q1 net profit see down at rs 1564.47 cr,1
"infosys elevate srinivas, rao as presidents",0
"reduce infosys, target of rs 1246: p lilladher",1
"look at largecap, it stocks: parag thakkar",0
correction in tech be due to expectations,0
infosys may cut $ revenue growth guidance for fy12: kotak,0
satyam have target of rs 720-730,0
see some more speculative buy in infosys: pn vijay,1
"buy infosys, but don't see immediate upside: nirmal bang",1
hold long position of infosys: jitendra mehta,0
infosys q3 revenues grow sequentially by 4.02%(indian gaap),1
it bottom out; likely curb on h1b visa weigh:idfc securities,0
pick infosys for long term: kunal bothra,1
"below rs 380, satyam can slip to rs 360: e mathew",1
infosys announce consolidate q2 results; pat at rs 2407cr,0
"slow down infy growth, mid mgmt in crisis: jp morgan",1
"hold infosys, hdfc: kwok chern-yeh",0
experts doubtful on tcs margin expansion post q4,0
ï¿½12 bn indo-france trade target doable: narayana murthy,0
