Dates,Headlines
20 Apr 2009,70% CEOs see more pain but confident about capex: Poll
17 Apr 2009,"Reduce Infosys, target of Rs 1,246: Prabhudas Lilladher"
17 Apr 2009,"Reduce Infosys, target of Rs 1200: IIFL"
16 Apr 2009,Motilal Oswal neutral on Infosys Technologies
16 Apr 2009,Angel Broking neutral on Infosys Technologies
16 Apr 2009,"Hold Infosys, target of Rs 1418: Sharekhan"
16 Apr 2009,Infosys a market performer: Khandwala Securities
16 Apr 2009,"Sell Infosys, target of Rs 1050: PINC Research"
16 Apr 2009,"Hold Infosys Technologies, target of Rs 1330: Emkay"
15 Apr 2009,See FY10 EPS between Rs 96.65-101.18: Infosys
15 Apr 2009,EBITDA margins for Infosys at 33.6%: CNBC-TV18 analysis
15 Apr 2009,Stay away from Infosys: A Shah
15 Apr 2009,Infosys Tech has support at Rs 1320-1300: Mathew
15 Apr 2009,"Infosys net PAT was Rs 1613cr for qtr ended March 31, 2009"
15 Apr 2009,"Infosys revenues were $ 1121mn for qtr ended March 31, 2009"
15 Apr 2009,Infosys has support at Rs 1300: Sukhani
15 Apr 2009,Infy disappoints; guidance turns negative 
15 Apr 2009,"Infosys Q4 net profit down 1.7% at Rs 1,613 cr"
15 Apr 2009,IT-BPO headcount may stay nearly constant in this fiscal 
13 Apr 2009,"Narayana Murthy, Ramodorai cheer Satyam-Tech Mahindra deal"
13 Apr 2009,Infosys Q4 net profit seen down 5.1% to Rs 1557.2 cr
13 Apr 2009,Infosys Q4 net profit seen at Rs 1611.6 cr: Reliance Money
13 Apr 2009,Infosys Q4 PAT seen at Rs 1534.1 cr: ICICIdirect.com
13 Apr 2009,Infosys has resistance at Rs 1450-1460: Gujral
09 Apr 2009,Infosys Mar PAT seen down 0.2% at Rs 1637 cr: Emkay
09 Apr 2009,Infy Mar qtr PAT seen down Rs 1572 cr: P Lilladher
09 Apr 2009,Infosys' Mar qtr PAT seen up at Rs 1578 cr: IIFL
07 Apr 2009,Infosys' Mar qtr PAT seen up at Rs 1496 cr: Religare
07 Apr 2009,Infosys' Mar qtr PAT seen down at Rs 1579 cr: Angel
06 Apr 2009,AS-11 not an overload but a necessity: Infosys
04 Apr 2009,Infosys Mar qtr PAT seen down 1% at Rs 1618 cr
03 Apr 2009,Infy Mar '09 PAT seen down at Rs 1595 cr: Motilal Oswal
03 Apr 2009,Infosys Mar'09 qtr PAT seen down 0.9% at Rs 1565 cr
26 Mar 2009,Domestic IT cos may seek fewer H1Bs this year 
25 Mar 2009,S Mahadevan positive on Infosys Technologies
20 Mar 2009,LIC earmarks Rs 1400cr for IT foray
17 Mar 2009,"Above Rs 1330, Infosys can touch Rs 1450: Gujral"
12 Mar 2009,"Reduce Infosys, target of Rs 1200: IIFL"
09 Mar 2009,HCL Tech emerges lowest bidder for BSNL deal 
05 Mar 2009,"Buy Infosys, target of Rs 1354: Sharekhan"
04 Mar 2009,"Hold Infosys, target of Rs 1234: Reliance Money"
03 Mar 2009,Infosys to absorb all campus hires in July 
24 Feb 2009,Infosys earmarks Rs 21 cr for new research venture
20 Feb 2009,Stocks nearing Oct '08 closing lows
19 Feb 2009,"IT cos use technology to boost staff morale, keep updated "
18 Feb 2009,See severe cut in '09 IT budgets: TPI
17 Feb 2009,Infosys can go down by another Rs 50-80: Mohindar
17 Feb 2009,Clients budget likely to be down by around 8%: Infosys
17 Feb 2009,Infy to offer price discounts to clients
17 Feb 2009,Business recovery may take 2-4 years: Infosys 
16 Feb 2009,"Global distress, local policy freeze a tricky mix: Nilekani"
12 Feb 2009,"Narayana Murthy against job cuts, will reduce pay if needed"
12 Feb 2009,'IT vendors may see few mega deals till economy recovers'
11 Feb 2009,Campus hiring: IT majors keeping off IITs? 
06 Feb 2009,'More Infy employees under performance lens this year'
05 Feb 2009,PNB sets milestone for the Indian Banking Industry
04 Feb 2009,Finacle from Infosys named Leader in Global Bkng Platform
04 Feb 2009,Infosys BPO gets +ve rating in Gartnerï¿½s MarketScope
03 Feb 2009,"Chakrabarty positive on Infosys, TCS"
30 Jan 2009,Slowdown blues: IT cos may slash variable pay
30 Jan 2009,'BBB' rating on Infosys affirmed; Outlook revised to stable
23 Jan 2009,Ramalinga Raju's salary is lowest among peers! 
23 Jan 2009,"Wipro has Rs 5,831-cr liquid investments "
19 Jan 2009,Hold Infosys Technologies: Indiabulls Securities
17 Jan 2009,"Hold Infosys, target of Rs 1330: Emkay Global"
16 Jan 2009,"Sugar, Fertilizer more convincing than IT space: Mathew"
16 Jan 2009,Infosys a better bet: VK Sharma
15 Jan 2009,Hold Infosys: Reliance Money
15 Jan 2009,"Will Sec 10AA(7) of I-T Act render IT SEZ null, void?"
15 Jan 2009,Accumulate Infosys Technologies: Parag Parikh
15 Jan 2009,Hold Infosys for long term: Srivastava
15 Jan 2009,"Nortel contributes 0.5% rev, owes $4m: Infosys"
14 Jan 2009,Mahadevan positive on Infosys
14 Jan 2009,"Nortel files for bankruptcy: Impact on Indian IT, telecom"
14 Jan 2009,"Accumulate Infosys, target of Rs 1380: P Lilladher"
14 Jan 2009,Finacle from Infosys to power transformation at Raiffeisen
14 Jan 2009,Infosysï¿½ public sector bank shift: An analysis 
14 Jan 2009,"Buy Infosys, target of Rs 1595: Sharekhan"
14 Jan 2009,HDFC Securities neutral on Infosys 
14 Jan 2009,"Reduce Infosys, target of Rs 1250: IIFL"
14 Jan 2009,"Buy Infosys, target of Rs 1347: Motilal Oswal"
14 Jan 2009,"Accumulate Infosys, target of Rs 1319: Angel"
13 Jan 2009,Infy adds 30 new clients in Q3
13 Jan 2009,Infosys topline beats street expectation
13 Jan 2009,"Above Rs 1243, Infosys can touch Rs 1296-1310: Bose"
13 Jan 2009,Infy reveals bank a/c details: An analysis
13 Jan 2009,Infosys has USD 1.98 billion cash
13 Jan 2009,"Buy Infosys, says Mohoni"
13 Jan 2009,"Infy freezes hiring, will honour commitments: Director"
13 Jan 2009,Some steam left in Infosys: Mukadam
13 Jan 2009,Infosys Q3 revenues grew by 8.0% YoY 
13 Jan 2009,Infy lowers full-year guidance on currency fluctuations
13 Jan 2009,Satyam should become a case study for regulators: Infy
13 Jan 2009,"Road ahead for Infy, IT sector now"
13 Jan 2009,Infosys FY09 revenues seen at USD 4.67 bn
13 Jan 2009,"Infosys Q3 net up 14.6% at Rs 1,641 cr (QoQ)"
13 Jan 2009,"Infosys Q3 revenues seen up 5.5% to Rs 5,713.4 cr"
12 Jan 2009,Infosys Q3 PAT seen up 7% to Rs 1532 cr
10 Jan 2009,Infosys' Dec qtr PAT seen at Rs 1538.6 cr: P Lilladher
10 Jan 2009,Infy Dec qtr PAT seen at Rs 1539.1 cr: M Oswal
10 Jan 2009,"Hold Infosys, TCS, HCL Tech: Emkay Global"
08 Jan 2009,Infy Dec qtr PAT seen at Rs 5607 cr: Religare
08 Jan 2009,We will not touch tainted co like Satyam: Narayana Murthy
07 Jan 2009,"Satyam scam: Infosys, peers react"
07 Jan 2009,Security fears may deter new outsourcing customers 
06 Jan 2009,Infosys Tech Q3 PAT seen up at Rs 1520.6 cr: Emkay
06 Jan 2009,Infosys Q3 PAT seen at Rs 1501.01 cr: Reliance Money
06 Jan 2009,IT majors may miss Q3 revenue forecast: CLSA 
05 Jan 2009,"Hold Infosys Tech, TCS, Satyam: Emkay Global "
05 Jan 2009,Infosys' Dec qtr PAT seen at Rs 1491 cr: Angel
01 Jan 2009,Infy Q3 PAT seen at Rs 1572 cr: KRChoksey
01 Jan 2009,Corporate houses seek CISF protection 
31 Dec 2008,"Accumulate Infosys, target of Rs 1360: Religare"
24 Dec 2008,"Stay away from IT space, says Joshi"
22 Dec 2008,Infosys has support at Rs 1080: Gujral
18 Dec 2008,'India growth story intact'
17 Dec 2008,Satyam's chequered history
15 Dec 2008,Slowdown brings unexpected benefit to IT cos
15 Dec 2008,Infosys wins Special Award at 2008 NOA Awards
15 Dec 2008,Infosys inaugurates its 2nd centre in China
15 Dec 2008,PNB opts Finacle from Infosys for rural bkng transformation
15 Dec 2008,IT firms begin sharing internal green practices
10 Dec 2008,Book profit in Reliance says Sukhani
05 Dec 2008,IT industry growth may halve to 15% this fiscal: Infosys 
04 Dec 2008,"Reduce Infosys, target of Rs 1246: P Lilladher"
04 Dec 2008,Hold Infosys Technologies: Mukadam
03 Dec 2008,"Infosys may trade below Rs 1,000 says Bose"
03 Dec 2008,Infosys could see hit in pricing
03 Dec 2008,"IT majors hike dividends, but reduce payout "
02 Dec 2008,Infy seeks suggestions from employees to cut cost
02 Dec 2008,Infosys on verge of significant breakdown: Sukhani
28 Nov 2008,Infosys an outperformer: Credit Suisse
25 Nov 2008,Infosys an outperformer: Credit Suisse
18 Nov 2008,Infosys sticks to revenue guidance; looking for buyouts 
17 Nov 2008,"Buy Infosys Tech, target of Rs 1640: Motilal Oswal"
17 Nov 2008,"Sell Infosys, target of Rs 1130: Anand Rathi"
17 Nov 2008,IT majors get more fixed price contracts 
14 Nov 2008,Infosys may miss upper-end Q3 dollar guidance: CLSA
14 Nov 2008,IT majors prefer to stay ï¿½liquidï¿½ 
12 Nov 2008,Buy Infosys: Parag Parikh
10 Nov 2008,Finacle from Infosys wins at Banking Technology Awards 2008
06 Nov 2008,Infosys has support at Rs 1220-1230: Mohindar
06 Nov 2008,Expect 18-20% upside in Infosys: R Shah
06 Nov 2008,Infosys has resistance at Rs 1500-1600: S Agarwal
04 Nov 2008,Infosys BPO recognised at Six Sigma Global Summit
04 Nov 2008,Infosys has target of Rs 1800: Mathew
31 Oct 2008,"Satyam, Infosys can do well: Mohoni"
30 Oct 2008,Diwali blues: How hard is India Inc hit?
29 Oct 2008,Hiring by top 5 cos down 36% 
25 Oct 2008,Cos see more headroom for growth in Europe
22 Oct 2008,Infosys has resistance at Rs 1320-1410: N Pillai
21 Oct 2008,"Buy Satyam, Infosys: Sukhani"
16 Oct 2008,Accumulate Infosys; target Rs 1443: P Lilladher
15 Oct 2008,Bharti Airtel partners with Infosys to deliver DTH service
14 Oct 2008,Hold Infosys; target Rs 1443: Emkay Global
14 Oct 2008,"Hold Infosys, target of Rs 1410: ICICI Securities"
14 Oct 2008,"Buy Infosys, target of Rs 2000: Karvy"
13 Oct 2008,"Reduce Infosys, target of Rs 1390: IIFL"
13 Oct 2008,"Accumulate Infosys, target of Rs 1426: Religare"
13 Oct 2008,"Buy Infosys, target of Rs 2400: Deutsche Bank"
13 Oct 2008,Credit Suisse neutral on Infosys
13 Oct 2008,"Buy Infosys, target of Rs 1713: Angel"
13 Oct 2008,Infosys a market performer: India Infoline
13 Oct 2008,"Hold Infosys, target of Rs 1234: Reliance Money"
13 Oct 2008,Buy Infosys at Rs 900-1000: Sukhani 
11 Oct 2008,Infosys sees over 50% erosion in market cap
10 Oct 2008,FY09 EPS seen at Rs 101.06: Infosys
10 Oct 2008,Infosys Q2 revenues grew by 32% YoY; sequential growth 12%
10 Oct 2008,Infosys may slip to Rs 960-1000: Gujral
10 Oct 2008,Infosys Q3 revenues to degrow by 3.4%
10 Oct 2008,Infosys Q2 net up 10% at Rs 1432 cr; lowers FY09 guidance
10 Oct 2008,Infosys Q2 net seen up 9.6% to Rs 1427.5 cr
10 Oct 2008,Infosys Q2 PAT seen at Rs 1392 cr: Anagram
08 Oct 2008,Infosys Q2 PAT seen at Rs 1379 cr: Religare
08 Oct 2008,Infosys has support at Rs 1070: Mathew
08 Oct 2008,Infosys Q2 PAT seen at Rs 1357.1 cr: P Lilladher
07 Oct 2008,Infosys Q2 PAT seen at Rs 1403 cr: KRChoksey
07 Oct 2008,"Buy Infosys, target of Rs 2000: Karvy"
07 Oct 2008,IT cos may report sequential topline growth in Q2
06 Oct 2008,Infosys has support at Rs 1250-1275: D Dutta
06 Oct 2008,"Pick Infosys in IT space, says Vijay"
03 Oct 2008,Axon prefers HCL Techï¿½s offer to Infosysï¿½ 
02 Oct 2008,Axon board withdraws Infosys recommendation
30 Sep 2008,Infy Sept qtr PAT seen up 10.5% at Rs 1439 cr
29 Sep 2008,Infy deadline for Axon expires: Road ahead for deal 
29 Sep 2008,Infy deadline for Axon expires: Road ahead for deal
26 Sep 2008,Axon counter offer: Options for Infosys
26 Sep 2008,Infosys has support at Rs 1380-1400: Mathew
25 Sep 2008,Credit Suisse neutral on Infosys
25 Sep 2008,"Below Rs 1500, Infosys may test Rs 1300: Guppy"
24 Sep 2008,Technology space looking weak: Bhambwani
17 Sep 2008,Buy Infosys at Rs 1400: Gujral
15 Sep 2008,Reliance good buy around Rs 1700-1750: Gujral
15 Sep 2008,"Buy Infosys, target of Rs 2079: KRChoksey"
15 Sep 2008,"Hold Infosys, target of Rs 1836: Emkay Global"
15 Sep 2008,Lehman Brothers bankruptcy impact on Indian IT cos
15 Sep 2008,Infosys a decent buy: Baliga
15 Sep 2008,Will Lehman Bros' bankruptcy hit Indian IT cos? 
12 Sep 2008,Infosys can go down to Rs 1400-1450: Mohindar
12 Sep 2008,Infy likely to miss Q2 FY09 $ revenue guidance
12 Sep 2008,Re depreciation to offset margin impact: Infosys
11 Sep 2008,Infy to review WB operations post-Singur row
10 Sep 2008,IT majors line up for BSNLï¿½s Rs 500-cr deal 
08 Sep 2008,Infosys to invt add'l Rs 500cr in Hinjewadi facility
04 Sep 2008,"TCS, Infosys has 5-8% upside: Mohindar"
04 Sep 2008,Hold Infosys; target of Rs 1899: Asit C Mehta
02 Sep 2008,Infosys has target of Rs 2044: ICICI direct.com
02 Sep 2008,Buy Infosys; target Rs 2090: Justtrade.in 
02 Sep 2008,"Reduce Infosys, target Rs 1710: IIFL"
01 Sep 2008,Finacle powers e-banking gwth at Israel Discount Bk
01 Sep 2008,Infosys can go upto Rs 1850-1900: Gujral
29 Aug 2008,Infosys inaugurates its 2nd BPO Campus in Jaipur
29 Aug 2008,"Hold Infosys, target of Rs 1836: Emkay Global"
28 Aug 2008,"Buy Infosys, target Rs 2022: Reliance Money"
28 Aug 2008,"Invest in Infosys, Satyam, TCS: Baliga"
27 Aug 2008,"Buy Infosys, target of Rs 2250: Karvy"
27 Aug 2008,"Buy Infosys Technologies, target Rs 2124: Angel "
26 Aug 2008,Infosys a marketperformer: P Lilladher
26 Aug 2008,"Reduce Infosys, target of Rs 1710: IIFL"
26 Aug 2008,"Buy Infosys Technologies, target of Rs 2130: Sharekhan"
26 Aug 2008,"Pick Infosys, says PN Vijay"
25 Aug 2008,Axon deal to raise our SAP-based solutions abilities: Infy
25 Aug 2008,Infy will offer ï¿½6 per share of Axon
25 Aug 2008,Infosys acquires Axon Group plc
25 Aug 2008,Infosys acquires UK co for ï¿½ 407.1 m
22 Aug 2008,Wait gets longer for IT hires as slowdown bites 
21 Aug 2008,Infosys BPO restructures its procurement biz
18 Aug 2008,Hold Infosys with stoploss of Rs 1550: Bhambwani
13 Aug 2008,"TCS, Infosys & Wipro referred as 'India-3': Gartner"
13 Aug 2008,Exit Infosys above Rs 1800: D Mehta
01 Aug 2008,CNBC TV18's June quarter analysis
28 Jul 2008,Domestic BPO sector to treble revenues by 2012 
26 Jul 2008,Infy looks for new ways to increase revenue productivity
25 Jul 2008,Finacle upbeat on transformational deals 
23 Jul 2008,Finacle from Infosys implemented in record time for ANZ
18 Jul 2008,"Below Rs 380, Satyam can slip to Rs 360: E Mathew"
18 Jul 2008,Finacle from Infosys Fortifies Treasury Operations at HPB
18 Jul 2008,"Outlook stable; see better pricing, realisations: Wipro"
17 Jul 2008,"Satyam, Infosys look strong: N Pillai"
16 Jul 2008,Infosys a good bet Rs 1400: Choksey
15 Jul 2008,"Hold Infosys, target of Rs 1836: Emkay Global"
15 Jul 2008,Infosys may slips to Rs 1400: Gujral
15 Jul 2008,"Buy Infosys, target of Rs 2250: Karvy"
14 Jul 2008,"Buy Infosys, target of Rs 2124: Angel"
14 Jul 2008,Below Rs 1500 Infosys a good investment bet: K Karwa
14 Jul 2008,Infosys a market performer: India Infoline
12 Jul 2008,Infosys arrests attrition; credits global slowdown
11 Jul 2008,Infy Q2 cons revenues seen in $1215-1225m range
11 Jul 2008,Wages to be muted going forward: Infosys
11 Jul 2008,Infy guides FY09 EPS at Rs 99.34-101.06
11 Jul 2008,Infosys can touch Rs 1500: Gujral
11 Jul 2008,Infosys has target of Rs 2064: H Shah
11 Jul 2008,Infosys expects 22-24% growth on YoY
11 Jul 2008,"Infosys Q1 revenues grew by 28.7% YoY,(Indian GAAP)"
11 Jul 2008,"Infosys Q1 revenues grew by 24.5% YoY, (US GAAP)"
11 Jul 2008,Infosys Tech guidance for Q2 and FY09
11 Jul 2008,IT continue to outperform: N Shah
11 Jul 2008,See 5-10% upside in bellwether tech stks: Experts
11 Jul 2008,Infosys Q1 net jumps 4.24% at Rs 1302 cr
10 Jul 2008,"Infosys has resistance at Rs 1,925: E Mathew"
10 Jul 2008,Hold Infosys: Dhawan
10 Jul 2008,Experts see Infy Q1 topline above 7%
10 Jul 2008,Infosys can test Rs 2400: B Shah 
10 Jul 2008,Infosys likely to beat guidance with better volumes
10 Jul 2008,"Hold Infosys, says A Madan"
10 Jul 2008,"Exit Infosys, says Mohindar"
10 Jul 2008,Infosys Q1FY09 net profit seen up 1.9% at Rs 1272.2 cr
08 Jul 2008,Infosys Jun '08 PAT seen down 2% at Rs 1224.5 cr
08 Jul 2008,Infosys has support at Rs 1680: Bhambwani
08 Jul 2008,Infosys Q1 PAT seen at Rs 1238.4 cr: Emkay
08 Jul 2008,"Buy Infosys, target of Rs 2250: Karvy"
07 Jul 2008,Infosys Jun '08 qtr PAT seen up 7.1% at Rs 1338 cr: Angel
07 Jul 2008,Some upside left in IT space: Vijay
07 Jul 2008,Infosys can head upto Rs 1950-2000: Gujral
05 Jul 2008,Big IT on prowl for consulting cos
02 Jul 2008,Infosys looks pretty strong: Bose
28 Jun 2008,K'taka govt set to design new IT policy
26 Jun 2008,"Infosys BPO, i-mint to launch employee rewards program"
25 Jun 2008,India Inc to see tough times ahead: Infy
23 Jun 2008,"SRF,Suzlon,Tata Steel, Infosys can make money: Sukhani"
23 Jun 2008,Indian IT cos eyeing Europe as derisking strategy
20 Jun 2008,"Sell Infosys, target of Rs 1670: India Infoline "
19 Jun 2008,"Hold Infosys, TCS: Bhambwani"
18 Jun 2008,Buy Infosys at Rs 1850-1860: Mathew
18 Jun 2008,"After rising Re, US recession, SEZ Act to hit IT cos next?"
17 Jun 2008,STPI policy clear on tax exemption for SEZ profits: Infy
13 Jun 2008,I-Flex Solutions can touch Rs 1550: Gujral
12 Jun 2008,Avoid real estate space: Subramanian
12 Jun 2008,Gartner: Top 6 IT service providers outpace mkt gwth in 07
12 Jun 2008,US Bill seeks to ease green card restrictions 
11 Jun 2008,"Infosys around Rs 1,800-1,850 a great buy: Gujral"
10 Jun 2008,Fuel price hike hits BPOs
06 Jun 2008,Buy MindTree: Chakrabarty
06 Jun 2008,Infosys a safer bet: Srivastava
05 Jun 2008,IT cos lead change for a greener world
05 Jun 2008,Infosys may cross Rs 2000: Gujral
02 Jun 2008,Buy IT stocks on declines: VK Sharma
02 Jun 2008,Infosys has target of Rs 2060-2070: Bose
02 Jun 2008,Infosys directors get 81% more cash compensation 
31 May 2008,New B'lore airport worrisome for IT giants
28 May 2008,BBVA & Finacle from Infosys sign global partnership
28 May 2008,Book profits in technology stocks: Manghnani
27 May 2008,TCS has target of Rs 1020-1030: Mohindar
24 May 2008,Infosys eyeing buyouts in Europe 
23 May 2008,Harbingerï¿½s Elicitus Wins ï¿½Best Authoring Toolï¿½ Award
22 May 2008,Infosys hires consultant to chalk out revamp plan
21 May 2008,Marginal rise in Infosysï¿½ brand value 
19 May 2008,Infosys BPO shines among FAO Today Superstars rankings
16 May 2008,Buy Infosys Technologies at lower levels: Sukhani
15 May 2008,SV Green Homes develop India's largest green homes township
14 May 2008,Infosys BPO is COPC-2000 CSP Standard Certified
14 May 2008,Buy Infosys on decline towards Rs 1700: Gujral
13 May 2008,"Wipro, TCS, HCL sitting on high forex hedge piles"
12 May 2008,"IT Services, BPO to survive the US slowdown:Global Services"
08 May 2008,Satyam safer than Infosys: E Mathew
08 May 2008,Infosys has target of Rs 2400-2500: T Harihar
08 May 2008,Infosys has support at Rs 1700: Mohindar
07 May 2008,Cognizant Tech Q1 up 7.2% to USD 643.1 mn
07 May 2008,Mohindar sees good upside in Infosys on the short term
05 May 2008,"Hold Infosys Tech, says Chakrabarty"
05 May 2008,Infosys can test Rs 1850-1880: Bhambwani
02 May 2008,"Buy Infosys, target of Rs 2250: Karvy"
30 Apr 2008,"Above Rs1785, Infosys can go upto Rs 1970: Manghnani"
24 Apr 2008,"West Bengal opens doors to Infosys, Wipro"
23 Apr 2008,Don't buy largecap IT stocks: Chakrabarty
22 Apr 2008,"Satyam, Infosys emerge as sentiment leaders in IT space"
22 Apr 2008,Wipro may slips to Rs 420: Bose
21 Apr 2008,Satyam has support at Rs 440: Bhambwani
18 Apr 2008,"Infosys scouting for buys in Europe, US"
17 Apr 2008,Reliance Industries has target of Rs 2820
17 Apr 2008,"Accumulate Infosys, target of Rs 1836: Emkay"
16 Apr 2008,"Buy Infosys, TCS, Satyam on fall: Pillai"
16 Apr 2008,Finacle from Infosys positioned in Leaders Quadrant
16 Apr 2008,"Buy Infosys, target of Rs 1822: Angel"
16 Apr 2008,Limited downside in IT stocks: Baliga
16 Apr 2008,"Accumulate Infosys, target of Rs 1700: Khandwala"
16 Apr 2008,"Sell Infosys, target of Rs 1341: IndiaInfoline"
16 Apr 2008,Infosys has target of Rs 1620: Bose
15 Apr 2008,Buy Infosys: Angel Broking
15 Apr 2008,Remain invested in Infosys: Tulsian
15 Apr 2008,Expect 19-20% growth in topline: Infosys Tech
15 Apr 2008,Buy IT stocks on dip: Mohoni
15 Apr 2008,Infosys revenue growth slowing down
15 Apr 2008,Infosys FY08 sales at Rs 16692 crore
15 Apr 2008,Infosys can test Rs 1750: Gujral
15 Apr 2008,Infosys reports revenue of $4.18bn;YoY gwth of 35%(US GAAP)
15 Apr 2008,Infosys reports fiscal 08 revenue gwth of 20%(Indian GAAP)
15 Apr 2008,MTM operating loss of $7 m on hedging: Infy
15 Apr 2008,"Infosys FY09 revenues seen at Rs 19,894-20,214 cr"
15 Apr 2008,Infosys FY08 net profit at Rs 4659 cr; EPS at Rs 81.56
15 Apr 2008,Infosys Q4 net profit seen at Rs 1253.8 cr
11 Apr 2008,Infosys Q4 PAT seen at Rs 1234.9 cr: Khandwala
11 Apr 2008,Infosys FY08 net seen up 21.1% at Rs 4663.8 cr
10 Apr 2008,Book profits in Infosys on rallies: Mukadam
10 Apr 2008,Infosys has strong support at Rs 1250-1350: R Jain
09 Apr 2008,Infosys Mar qtr PAT seen up at Rs 1269.7 cr
09 Apr 2008,Earnings growth for Infy to be around 15-25%: Moshe Katri
08 Apr 2008,Europe no longer an IT hotspot 
08 Apr 2008,Infosys Q4 sales expected to go up 6.5% at Rs 4548.9 cr
08 Apr 2008,Sell Aptech at levels of Rs 228-230: Bose
07 Apr 2008,Infosys Q4FY08 PAT seen up 3.9% at Rs 1279 cr: Angel
04 Apr 2008,Sell IT stocks on every rise: G Shah
04 Apr 2008,Infosys may add another Rs 150-200: Mathew
03 Apr 2008,Big IT finds tax havens in SEZs 
03 Apr 2008,"Infosys, TCS, Satyam in a downtrend: Bose"
02 Apr 2008,Infosys Tech receives Boeing Performance Excellence Award
02 Apr 2008,Infosys can test Rs 1750: Mohindar
31 Mar 2008,Buy Infosys on declines: Mathew
31 Mar 2008,Buy largecap IT stocks for trading: Manghnani
31 Mar 2008,Profit of cos to be eroded after ICAI ruling
28 Mar 2008,Infosy could head upto Rs 1700-1750: Gujral
26 Mar 2008,S&P launches India 10 Index
26 Mar 2008,"Hold Infosys, says Sukhani"
20 Mar 2008,IT cos moving to Vizag from Hyderabad
19 Mar 2008,"Finacle powers transformation at Aspis Bank, Greece"
19 Mar 2008,Teamlease & Rajasthan Govt organize Livelihood Mela
19 Mar 2008,Infosys can test Rs 1380-1400: Mathew
08 Mar 2008,Blue Star Infotech appoints John Graham as Global Biz Head
07 Mar 2008,3i opens Knowledge & Resource Centre in India
05 Mar 2008,"7-10% headroom in Infosys, TCS"
05 Mar 2008,Finacle completes Phase1 of implementation in Stroyvestbank
05 Mar 2008,Buy Infosys for long term: Sukhani
28 Feb 2008,Buy Infosys above Rs 1750
27 Feb 2008,Cummins selects Infosys as Global Preferred Vendor for IT
27 Feb 2008,iGATE Corporation names Phaneesh Murthy as CEO
26 Feb 2008,Infosys empowers Indian farmers
26 Feb 2008,Buy Infosys Technologies on dips: Madan
26 Feb 2008,Infosys may test Rs 1950-2000: Mohindar
23 Feb 2008,Industry in Bangalore pushing for completion of BMIC
21 Feb 2008,Satyam has resistance between Rs 470-484
21 Feb 2008,Dalal positive on IT stocks
21 Feb 2008,SC orders prosecution of ex-MD in BPO staff death
21 Feb 2008,Infosys Tech unveils Latin America IT development center
20 Feb 2008,Finacle from Infosys unveils Finacle 10
20 Feb 2008,RNRL has support at Rs 123: Bose
20 Feb 2008,CII EXIM Bank Award for Business Excellence 2008 commences
16 Feb 2008,South Indiaï¿½s road to future may soon be completed
16 Feb 2008,Better search engine: Yahoo takes Infosys along 
13 Feb 2008,MetricStream to sponsor NASSCOM India Leadership Forum 2008
12 Feb 2008,"Hold Infosys, says A Jain"
08 Feb 2008,"Expect 25% return from IT stocks, says Tulsian"
07 Feb 2008,"Sell TCS, Infosys on rallies: Bose"
04 Feb 2008,SC grants Murthy relief in National Anthem case
04 Feb 2008,Satyam can touch Rs 465-470: Gujral
25 Jan 2008,Infy not worried about a possible US slowdown
21 Jan 2008,Montek Singh Ahluwalia:Chief Guest for Zero to Billion
21 Jan 2008,FM to lead 80-Member Indian Delegation to WEFï¿½s Davos Meet
21 Jan 2008,Akshaya Patra host Zero To Billion conclave in Bangalore
17 Jan 2008,Sterlite Industries looks weak: Gujral
17 Jan 2008,Infosys BPO eyes 3 large deals 
15 Jan 2008,"Buy Infosys Tech, tgt Rs 2058: Angel Broking"
14 Jan 2008,Look for midcap in IT space: Manghnani
14 Jan 2008,Buy Infosys Technologies : Motilal Oswal
11 Jan 2008,Infosys Q4 revenue guidance at Rs 4477 cr
11 Jan 2008,Buy IT stocks with long-term: R Jain
11 Jan 2008,TCS a good investment opportunity: S Joshi
11 Jan 2008,Buy Infosys for long term: S Joshi
11 Jan 2008,Infosys numbers lower than expectation on Q3 delivery 
11 Jan 2008,Infosys Q3 revenues grew sequentially by 4.02%(Indian GAAP)
11 Jan 2008,Infosys Q3 revenues grew sequentially by 6.1%(US GAAP)
11 Jan 2008,Infosys Q4 revenue guidance at Rs 4477 cr
11 Jan 2008,Infosys Q3 cons net up at Rs 1231 cr
11 Jan 2008,Re rise above 3-5% can hit us: Infosys
11 Jan 2008,Re rise caused Rs 2100 cr revenue loss: Infy 
10 Jan 2008,Infosys Q3 net seen up 7% to Rs 1176.5 cr
10 Jan 2008,Infosys Q3 net seen up 7% to Rs 1176.5 cr
10 Jan 2008,"Buy Infosys, tgt Rs 2084: HDFC Securities"
10 Jan 2008,Infosys Dec qtr PAT seen at Rs 1186 cr: I Sec
09 Jan 2008,D-link looks good: Manghnani
09 Jan 2008,"Street talk guides 5.7% on Re, 7% on $ for Infy"
09 Jan 2008,Don't enter in IT stock: A Kapoor
09 Jan 2008,Stay away from Infosys: Mohoni
08 Jan 2008,Infosys Q3 net profit seen at Rs 1188 cr: Angel 
08 Jan 2008,Infy wins case against Bangalore I-T dept
05 Jan 2008,Infosys Q3 PAT seen up 7% at Rs 1176.8 cr: Emkay
04 Jan 2008,Infosys Q3 PAT seen at Rs 1182 cr: Kotak
04 Jan 2008,CARE assigns PR1 to Sobha Developers
04 Jan 2008,Infosys Q3 PAT seen at Rs 1180.8 cr : Ambit Capital
