Time,Dates,Sources,Headlines
11.55 am , 10 Feb 2017 ,   Source: Moneycontrol.com,Infosys Updates: Murthy says Board needs to strengthen its remuneration committee
11.16 am , 10 Feb 2017 ,   Source: CNBC-TV18,"Buy Sun TV, BoI, DHFL, BEML, Bajaj Electricals: Ashwani Gujral"
10.58 am , 10 Feb 2017 ,   Source: Moneycontrol.com,"COMMENT: If they want $20 bn sales, Infy founders should let CEO Sikka be"
7.46 am , 10 Feb 2017 ,   Source: PTI,"Infosys denies governance lapses, rift between founders, board"
3.13 pm , 09 Feb 2017 ,   Source: CNBC-TV18,"BEML can climb to Rs 1335, Infosys Rs 965: Prakash Gaba"
3.09 pm , 09 Feb 2017 ,   Source: CNBC-TV18,"Buy Jindal Saw, Infosys: Mitessh Thakkar"
10.00 pm , 08 Feb 2017 ,   Source: PTI,"Cognizant Q4 net dips 1.8%; okays $3.4bn in buybacks,dividends"
9.33 pm , 08 Feb 2017 ,   Source: CNBC-TV18,"Pai backs founders, says Infosys 'destroying shareholder value'"
4.26 pm , 08 Feb 2017 ,   Source: PTI,"Infosys defends pay hike to Sikka,says decision in co's interest"
12.30 pm , 08 Feb 2017 ,   Source: Moneycontrol.com,COMMENT: Why buybacks for IT companies is a bad idea
12.04 pm , 08 Feb 2017 ,   Source: Reuters,Infosys defends decisions after report of governance concerns
11.43 am , 08 Feb 2017 ,   Source: CNBC-TV18,"Buy Tata Steel, Hindalco Industries on dips: Ashwani Gujral"
11.38 am , 08 Feb 2017 ,   Source: PTI,India yet to achieve global goals in healthcare: Narayana Murthy
9.00 pm , 07 Feb 2017 ,   Source: CNBC-TV18,Infosys founders raise governance concerns with board: Sources
3.49 pm , 07 Feb 2017 ,   Source: CNBC-TV18,"Infosys may consider Rs 12,000 crore share buyback: Sources"
3.14 pm , 07 Feb 2017 ,   Source: PTI,Focus should be on bringing Infosys to WB: Cong MLA Asit Mitra
11.53 am , 07 Feb 2017 ,   Source: Moneycontrol.com,"After Cognizant, other IT cos get requests of share buy back"
12.02 pm , 06 Feb 2017 ,   Source: Moneycontrol.com,Trouble in IT: TechM halts appraisal for senior level employees
7.54 am , 03 Feb 2017 ,   Source: Reuters,Indian IT firms to meet Trump officials on visa reform concerns
10.26 pm , 02 Feb 2017 ,   Source: PTI,Indian IT cos need to stop using H1-B visas: Narayana Murthy
9.31 am , 01 Feb 2017 ,   Source: CNBC-TV18,"Buy RCF, Can Fin Homes, NBCC, Bharat Financial: Ashwani Gujral "
2.50 pm , 31 Jan 2017 ,   Source: Moneycontrol.com,"H-1B visa issue: TCS, Infosys stare at $2.7-bn cost increase"
11.40 am , 31 Jan 2017 ,   Source: CNBC-TV18,"Sell Tata Motors; buy Biocon, V-Guard Industries: Rajat Bose"
9.52 am , 31 Jan 2017 ,   Source: Moneycontrol.com,Trump targets work visas: Here's what it means for Indian IT cos
9.30 am , 30 Jan 2017 ,   Source: CNBC-TV18,"Avoid Infosys, says Sudarshan Sukhani"
8.58 am , 24 Jan 2017 ,   Source: CNBC-TV18,HCL Tech's Q3 show slightly better than peers: Experts
3.52 pm , 20 Jan 2017 ,   Source: CNBC-TV18,"Buy Infosys, advises Sudip Bandopadhyay"
3.07 pm , 19 Jan 2017 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 1110: Arihant Capital
3.05 pm , 19 Jan 2017 ,   Source: CNBC-TV18,AI to displace jobs; a company needs to be agile: Sikka
9.52 am , 19 Jan 2017 ,   Source: CNBC-TV18,"Buy NALCO, Dalmia Bharat, Yes Bank; sell Infosys: Gujral"
9.52 am , 19 Jan 2017 ,   Source: CNBC-TV18,"Buy BHEL, Grasim, Exide; sell Infosys, PC Jeweller: Thakkar"
5.16 pm , 18 Jan 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1250: Motilal Oswal
5.00 pm , 18 Jan 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1110: ICICI Direct
4.53 pm , 18 Jan 2017 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 1074: KR Choksey
4.23 pm , 18 Jan 2017 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1175: Systematix
1.48 pm , 17 Jan 2017 ,   Source: PTI,AI adoption driving revenue growth for businesses: Infosys
9.30 am , 17 Jan 2017 ,   Source: CNBC-TV18,"Sell Infosys; buy Bajaj Finance, SBI, United Spirits: Thakkar"
5.30 pm , 16 Jan 2017 ,   Source: PTI,Sikka wants to build a 'more confident' Infosys by 2020
10.15 am , 16 Jan 2017 ,   Source: Moneycontrol.com,Infosys falls 5% post Q3; experts analyse if it is a bargain
4.13 pm , 13 Jan 2017 ,   Source: CNBC-TV18,"Buy Infosys at Rs 840, says Prakash Gaba"
4.13 pm , 13 Jan 2017 ,   Source: CNBC-TV18,"Buy Infosys at around Rs 900, says Vijay Chopra"
4.10 pm , 13 Jan 2017 ,   Source: CNBC-TV18,"See 15% upside in TCS, Infosys: Sanjiv Bhasin"
3.24 pm , 13 Jan 2017 ,   Source: PTI,$10 bn run rate emotional milestone; optimistic for Q4: Sikka
2.23 pm , 13 Jan 2017 ,   Source: CNBC-TV18,"IT to remain muted in Q4, bottom out thereafter: Nasscom chief"
1.56 pm , 13 Jan 2017 ,   Source: PTI,"Expect US policies to be friendly for biz, innovation: Sikka"
1.09 pm , 13 Jan 2017 ,   Source: CNBC-TV18,Unclear on H1B but see Trump to be biz-friendly: Vishal Sikka
12.34 pm , 13 Jan 2017 ,   Source: PTI,Chandra's rise at Tata Group spells IT sector importance: Sikka
12.20 pm , 13 Jan 2017 ,   Source: PTI,Infosys appoints Ravikumar S as Deputy COO
11.35 am , 13 Jan 2017 ,   Source: CNBC-TV18,"Buy UPL, Arvind; sell Ceat: Sandeep Wagle"
9.43 am , 13 Jan 2017 ,   Source: Moneycontrol.com,Infosys: Outcome of board meeting
9.40 am , 13 Jan 2017 ,   Source: CNBC-TV18,"Margins, financial services biz big positives from Infosys: Pro"
9.21 am , 13 Jan 2017 ,   Source: CNBC-TV18,No negative surprises from TCS; prefer Infy over it: Edelweiss
9.10 am , 13 Jan 2017 ,   Source: Moneycontrol.com,"Infosys Q3 net up 3%, cuts FY17 USD revenue guidance to 7.2-7.6%"
8.52 am , 13 Jan 2017 ,   Source: CNBC-TV18,"Can Chandra take tough decisions for Tatas, asks Quantum's Dutt"
10.14 pm , 12 Jan 2017 ,   Source: Moneycontrol.com,Why Tata's Chandrasekaran choice is a safe bet (COMMENT)
6.14 pm , 12 Jan 2017 ,   Source: Moneycontrol.com,Infosys Q3 PAT may dip 2% to Rs 3534.3 cr: KR Choksey
5.06 pm , 12 Jan 2017 ,   Source: CNBC-TV18,Infosys top pick: Neeraj Deewan
3.11 pm , 12 Jan 2017 ,   Source: CNBC-TV18,"Buy Tata Power, Jet Airways, Torrent Power: Ashwani Gujral"
3.05 pm , 12 Jan 2017 ,   Source: CNBC-TV18,"Buy Infosys, Tata Comm, Container Corp: Ashwani Gujral"
2.49 pm , 12 Jan 2017 ,   Source: CNBC-TV18,"Infosys Q3 profit, dollar revenue may fall 1%; FY17 guidance key"
2.48 pm , 12 Jan 2017 ,   Source: CNBC-TV18,"Sell ITC; buy Infosys, Torrent Power: Sandeep Wagle"
10.37 am , 12 Jan 2017 ,   Source: CNBC-TV18,IT bottoming out; likely curbs on H1B visa weigh:IDFC Securities
6.50 pm , 11 Jan 2017 ,   Source: CNBC-TV18,Pessimism around Q3 earnings; banks to outperform: Experts
5.34 pm , 11 Jan 2017 ,   Source: Moneycontrol.com,Infosys Q3 PAT may dip 3.2% to Rs 3491.2 cr: Motilal Oswal
9.28 am , 10 Jan 2017 ,   Source: CNBC-TV18,Here are Sanjiv Bhasin's top trading ideas
10.50 am , 09 Jan 2017 ,   Source: CNBC-TV18,"Buy Biocon, IDFC, Dewan Housing Finance, ONGC: Chandan Taparia"
3.01 pm , 06 Jan 2017 ,   Source: CNBC-TV18,"Camlin Fine Sciences can climb to Rs 125, JSW Energy Rs 70: Gaba"
3.00 pm , 06 Jan 2017 ,   Source: CNBC-TV18,"Buy PC Jeweller, sell Infosys: Sandeep Wagle"
1.15 pm , 06 Jan 2017 ,   Source: CNBC-TV18,"Buy Persistent Systems, Infosys: Sudip Bandopadhyay"
12.00 am , 06 Jan 2017 ,   Source: Moneycontrol.com,Why H1B visa reform Bill spells bad news for Indian IT cos
11.56 am , 05 Jan 2017 ,   Source: CNBC-TV18,"Buy RIL, Infosys, Motherson Sumi, Bharat Financial: Sukhani"
3.50 pm , 03 Jan 2017 ,   Source: CNBC-TV18,Exit Infosys on rally: Rajat Bose
11.20 am , 03 Jan 2017 ,   Source: CNBC-TV18,"Sell HDFC; buy HCC, Power Grid, Sonata Software: Mitesh Thacker"
11.04 am , 03 Jan 2017 ,   Source: CNBC-TV18,"Sell Infosys, Kotak Bank; buy Sun TV Network: Ashwani Gujral"
9.40 pm , 02 Jan 2017 ,   Source: PTI,"Road ahead not easy, Infosys CEO Sikka tells employees"
10.03 am , 02 Jan 2017 ,   Source: CNBC-TV18,"Buy Infosys, GAIL, Tata Chemicals; sell Jet Airways: Thacker"
9.15 am , 02 Jan 2017 ,   Source: CNBC-TV18,"Buy Infosys, NTPC, Siemens; sell Bajaj Auto: Sudarshan Sukhani"
12.25 pm , 30 Dec 2016 ,   Source: CNBC-TV18,"Buy HDIL, Bharat Electronics, Infosys: Ashwani Gujral"
10.35 am , 28 Dec 2016 ,   Source: CNBC-TV18,"Buy Ambuja Cements, Infosys: Hemant Thukral"
10.00 am , 28 Dec 2016 ,   Source: CNBC-TV18,Here are a few stock ideas from SP Tulsian
9.39 am , 28 Dec 2016 ,   Source: CNBC-TV18,"Buy Infosys, BEML, HDFC Bank; sell Pidilite, Wockhardt: Sukhani"
4.33 pm , 27 Dec 2016 ,   Source: CNBC-TV18,"Buy RIL, overweight on TCS, HCL Tech, Mindtree: Sanjiv Bhasin"
3.07 pm , 27 Dec 2016 ,   Source: CNBC-TV18,"Buy Jubilant Foodworks, Infosys: Mitesh Thacker"
1.34 pm , 27 Dec 2016 ,   Source: CNBC-TV18,"Buy Reliance Industries, Infosys, Engineers India: Sukhani"
10.59 am , 27 Dec 2016 ,   Source: Moneycontrol.com,"As India braces for Trump in 2017, some signals to watch out for"
12.19 pm , 22 Dec 2016 ,   Source: CNBC-TV18,"Buy Reliance Industries; sell Voltas, Infosys: Ashwani Gujral"
10.29 am , 21 Dec 2016 ,   Source: CNBC-TV18,"Infosys good trading pick, sell State Bank of India: AB Money"
9.43 am , 21 Dec 2016 ,   Source: CNBC-TV18,"Sell SBI, PNB, Amara Raja; buy Infosys, TCS: Ashwani Gujral"
4.09 pm , 20 Dec 2016 ,   Source: CNBC-TV18,"Prefer TCS, Infosys, Tech Mahindra, Hexaware: Dilip Bhat"
12.17 pm , 20 Dec 2016 ,   Source: CNBC-TV18,"Sell United Breweries, Shriram Transport; buy Infosys: Sukhani"
3.10 pm , 18 Dec 2016 ,   Source: PTI,"Six of top 10 cos take Rs 38,221cr hit in mcap;CIL loses most"
5.16 pm , 16 Dec 2016 ,   Source: CNBC-TV18,"Buy Infosys, HCL Technologies: Sudip Bandopadhyay"
11.43 am , 16 Dec 2016 ,   Source: CNBC-TV18,"Buy Infosys; sell Century Textiles, M&M Financial: Gujral"
11.30 am , 15 Dec 2016 ,   Source: CNBC-TV18,"Sell M&M Financials; buy IGL, Tech Mahindra, Infosys: Gujral"
9.32 am , 15 Dec 2016 ,   Source: CNBC-TV18,"Go long in Infosys; sell HDFC Bank, LIC Housing, HUL: Thacker"
9.31 am , 15 Dec 2016 ,   Source: CNBC-TV18,"Buy Infosys; sell Arvind, Castrol India: Sudarshan Sukhani"
2.33 pm , 14 Dec 2016 ,   Source: CNBC-TV18,"Buy Reliance Infra, Axis Bank, Infosys: Ashwani Gujral"
12.04 pm , 14 Dec 2016 ,   Source: CNBC-TV18,"Buy NTPC, Infosys; sell Castrol India: Sudarshan Sukhani"
10.21 am , 13 Dec 2016 ,   Source: CNBC-TV18,"Pain for NBFCs could last till February, says Sandeep Shenoy"
3.34 pm , 12 Dec 2016 ,   Source: CNBC-TV18,"Prefer HCL Technologies, says Gaurang Shah"
11.54 am , 11 Dec 2016 ,   Source: PTI,"Nine of top 10 firms add Rs 56,112 cr in m-cap; ONGC, RIL shine"
11.34 am , 09 Dec 2016 ,   Source: CNBC-TV18,"Buy HCL Tech, Hexaware Technologies: Mitesh Thacker"
11.17 am , 09 Dec 2016 ,   Source: CNBC-TV18,"Buy Infosys, IGL; sell HPCL: Ashwani Gujral"
9.49 am , 08 Dec 2016 ,   Source: CNBC-TV18,"Buy IGL, Voltas; sell Divis Lab, Finolex Cables: Mitesh Thacker"
9.58 am , 07 Dec 2016 ,   Source: CNBC-TV18,"Buy PFC, Infosys, Bharti Airtel; sell United Breweries: Sukhani"
11.01 am , 02 Dec 2016 ,   Source: CNBC-TV18,"Buy Infosys above Rs 985, sell DCB Bank: Mitesh Thacker"
9.35 am , 02 Dec 2016 ,   Source: CNBC-TV18,"Sell RComm, DLF, Century Tex; buy EIL, Infosys: Ashwani Gujral"
9.04 am , 02 Dec 2016 ,   Source: PTI,TeamIndus inks pact with ISRO; aims to raise $45 mn by Oct'17
9.46 am , 01 Dec 2016 ,   Source: CNBC-TV18,"Buy ACC, Infosys, TVS Motor; sell Apollo Hospitals: Thacker"
5.14 pm , 28 Nov 2016 ,   Source: CNBC-TV18,"Prefer IT stocks, says Ashwani Gujral"
11.55 am , 28 Nov 2016 ,   Source: Reuters,"Fearing tighter US visa regime, Indian IT firms rush to hire"
10.14 am , 28 Nov 2016 ,   Source: CNBC-TV18,"Buy Bajaj Finance, Infosys; sell Bharti Infratel: Thacker "
3.46 pm , 27 Nov 2016 ,   Source: PTI,"IT underestimated hostile biz climate, tech change speed: Pai"
1.40 pm , 25 Nov 2016 ,   Source: CNBC-TV18,"Buy Infosys, Yes Bank, Tech Mahindra: Ashwani Gujral"
12.29 pm , 25 Nov 2016 ,   Source: CNBC-TV18,"Sell Wockhardt, Tata Motors; buy Infosys: Ashwani Gujral"
11.12 am , 25 Nov 2016 ,   Source: CNBC-TV18,"Buy Bank of Baroda, Bharat Forge, Tata Elxsi: Ashwani Gujral"
9.10 am , 25 Nov 2016 ,   Source: CNBC-TV18,"Infosys can climb to Rs 955, says Prakash Gaba"
2.18 pm , 24 Nov 2016 ,   Source: CNBC-TV18,"Buy Infosys, Raymond; sell IOC: Ashwani Gujral"
5.34 pm , 23 Nov 2016 ,   Source: PTI,Infosys invests Rs 31.6 cr in Stellaris Venture Partners
9.15 am , 18 Nov 2016 ,   Source: Reuters,Infosys CEO says Trump election may weigh on margins
1.51 pm , 17 Nov 2016 ,   Source: CNBC-TV18,"Buy Tata Motors, Infosys, State Bank of India: CA Rudramurthy BV"
11.29 am , 17 Nov 2016 ,   Source: CNBC-TV18,"Buy Maruti Suzuki, Infosys, Berger Paints: Sudarshan Sukhani"
12.26 pm , 16 Nov 2016 ,   Source: CNBC-TV18,"Buy TCS, Infosys; sell Kotak Mahindra Bank, SRF: Ashwani Gujral"
11.52 am , 16 Nov 2016 ,   Source: CNBC-TV18,"Buy SBI, ICICI Bank, TCS, Infosys, Sun Pharma: VK Sharma"
7.32 pm , 15 Nov 2016 ,   Source: PTI,Nasscom may lower IT export revenue growth forecast tomorrow
2.13 pm , 15 Nov 2016 ,   Source: CNBC-TV18,"Buy Infosys; sell Jet Airways, IndusInd Bank: Ashwani Gujral"
12.00 pm , 13 Nov 2016 ,   Source: PTI,"Top six companies lose Rs 91,800 cr in market valuation"
3.02 pm , 11 Nov 2016 ,   Source: PTI,Infosys invests in US-based TidalScale
10.08 am , 11 Nov 2016 ,   Source: PTI,Infosys' customer delight at 10-year high: Vishal Sikka
9.48 am , 11 Nov 2016 ,   Source: Moneycontrol.com,"SBI becomes 6th most valuable company, beats Infosys, HDFC"
10.05 am , 10 Nov 2016 ,   Source: Moneycontrol.com,Infosys CEO Sikka says customer satisfaction at 10-year high
5.26 pm , 09 Nov 2016 ,   Source: PTI,IT cos hope for best from Trump regime
2.22 pm , 09 Nov 2016 ,   Source: CNBC-TV18,Donald Trump will do what is best for US: Narayana Murthy
3.54 pm , 08 Nov 2016 ,   Source: PTI,Roadmap on job prospects needed every 10 years: ex-Infosys chief
4.27 pm , 07 Nov 2016 ,   Source: CNBC-TV18,"Buy Infosys, Persistent Systems: Sudip Bandopadhyay"
9.45 am , 07 Nov 2016 ,   Source: CNBC-TV18,Here are a few stock ideas from Kunj Bansal
1.29 pm , 05 Nov 2016 ,   Source: CNBC-TV18,Ashok Leyland may test Rs 120 in medium term: Ashwani Gujral
4.04 pm , 04 Nov 2016 ,   Source: PTI,Indian IT industry can bounce back: Gopalakrishnan
3.30 pm , 04 Nov 2016 ,   Source: CNBC-TV18,Infosys may touch Rs 1150-1200: Gaurang Shah
3.28 pm , 04 Nov 2016 ,   Source: CNBC-TV18,Buy Infosys on declines: Prakash Gaba
2.39 pm , 03 Nov 2016 ,   Source: Moneycontrol.com,"Buy Reliance Industries, Coal India; sell Infosys: Gujral"
12.25 pm , 02 Nov 2016 ,   Source: CNBC-TV18,"Buy NTPC; sell Infosys, Reliance Capital, Mindtree: Sukhani"
11.39 am , 01 Nov 2016 ,   Source: CNBC-TV18,"Buy Maruti, ICICI Bank, Arvind, Glenmark; sell ONGC: Gujral"
10.42 am , 01 Nov 2016 ,   Source: CNBC-TV18,"Infosys will slide to Rs 900, says Sudarshan Sukhani"
3.50 pm , 31 Oct 2016 ,   Source: PTI,"Top 6 cos lose Rs 26,191 cr in m-cap, Infosys hit hard"
9.45 am , 28 Oct 2016 ,   Source: CNBC-TV18,"Sell DLF, IndusInd Bank, Infosys; buy IIFL, Vijaya Bank: Thacker"
2.48 pm , 26 Oct 2016 ,   Source: CNBC-TV18,"Sell Infosys, Axis Bank, JSW Steel: Mitesh Thacker"
10.36 am , 26 Oct 2016 ,   Source: CNBC-TV18,"Buy Dish TV, Cadila Health, AB Fashion; sell Infosys: Thacker"
3.44 pm , 24 Oct 2016 ,   Source: CNBC-TV18,"Buy Uflex, Magma Fincorp, Canara Bank: Ashwani Gujral"
11.46 am , 24 Oct 2016 ,   Source: CNBC-TV18,"Rahul Rathi, a wizard of Dalal Street, has 2 investing styles"
10.31 am , 24 Oct 2016 ,   Source: CNBC-TV18,"Buy TCS, Infosys, HUL, REC, Shriram Trans; sell JSPL: Sukhani"
6.36 pm , 21 Oct 2016 ,   Source: CNBC-TV18,"IT a good contra value buy, says Parag Thakkar"
6.11 pm , 21 Oct 2016 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1151: Geojit BNP Paribas
10.16 am , 21 Oct 2016 ,   Source: CNBC-TV18,Here are some stock ideas from Deven Choksey
4.51 pm , 20 Oct 2016 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1210: Centrum
4.50 pm , 20 Oct 2016 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 1123: KR Choksey
9.25 am , 20 Oct 2016 ,   Source: CNBC-TV18,"Buy Axis Bank, Vedanta, Infosys; sell Bharat Forge: Sukhani"
6.14 pm , 19 Oct 2016 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1150: Religare
5.12 pm , 19 Oct 2016 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 1075: Axis Direct
7.54 pm , 18 Oct 2016 ,   Source: PTI,"Infosys partners Emirates NBD, ICICI Bank for blockchain pilot"
5.55 pm , 18 Oct 2016 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1175: ICICI Direct
8.56 am , 18 Oct 2016 ,   Source: Moneycontrol.com,Some investors unhappy over NRN kin's appointment to Infy board
5.30 pm , 17 Oct 2016 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 1140: Arihant Capital
10.41 am , 17 Oct 2016 ,   Source: CNBC-TV18,Buy United Breweries; sell ICICI Bank: Sudarshan Sukhani
9.14 am , 17 Oct 2016 ,   Source: CNBC-TV18,"Infosys rejig to sharpen focus on clients, sales effectiveness"
8.48 am , 17 Oct 2016 ,   Source: Moneycontrol.com,"Buy, sell, hold: 8 stocks to watch out as Q2 earnings start"
3.38 pm , 15 Oct 2016 ,   Source: CNBC-TV18,"Sell Andhra Bank, Dish TV; buy DHFL: Mitesh Thacker"
1.28 pm , 15 Oct 2016 ,   Source: PTI,Infosys sees no 'particular' impact of Brexit
7.29 pm , 14 Oct 2016 ,   Source: CNBC-TV18,Infosys still a long-term buy; like Tube Investments: Tulsian
4.44 pm , 14 Oct 2016 ,   Source: CNBC-TV18,"Oil price, Brexit impact tend to be over-stated: Vishal Sikka"
4.26 pm , 14 Oct 2016 ,   Source: Moneycontrol.com,"TCS gains 2%, Infosys falls 5% but which IT co fared well in Q2?"
4.12 pm , 14 Oct 2016 ,   Source: CNBC-TV18,"Buy Infosys, Persistent Systems: Sudip Bandopadhyay"
3.34 pm , 14 Oct 2016 ,   Source: CNBC-TV18,Infosys may slip to Rs 900-930: Prakash Gaba
12.30 pm , 14 Oct 2016 ,   Source: CNBC-TV18,"Sell Zee Entertainment, Bata India; buy GNFC: Ashwani Gujral"
12.00 pm , 14 Oct 2016 ,   Source: CNBC-TV18,"Despite steady Q2, analysts red flag Infosys over guidance cut"
11.59 am , 14 Oct 2016 ,   Source: CNBC-TV18,NASSCOM to wait for more earnings before reviewing FY17 guidance
11.42 am , 14 Oct 2016 ,   Source: Moneycontrol.com,Infosys: Outcome of board meeting
11.42 am , 14 Oct 2016 ,   Source: Moneycontrol.com,Infosys declares interim dividend
11.00 am , 14 Oct 2016 ,   Source: PTI,"Infosys revises salaries of CFO, COO and other key execs"
9.44 am , 14 Oct 2016 ,   Source: Moneycontrol.com,Infosys Q2 profit up 5%; cuts FY17 revenue guidance to 8-9%
5.43 pm , 13 Oct 2016 ,   Source: Moneycontrol.com,Infosys Q2 PAT seen up 2.8% to Rs 3532.7 cr: ICICI Sec.
4.09 pm , 13 Oct 2016 ,   Source: CNBC-TV18,"Bullish on Infosys, HCL Tech, Persistent Systems: Parag Thakkar"
3.16 pm , 13 Oct 2016 ,   Source: CNBC-TV18,"TCS may test Rs 2100, says Rajat Bose"
11.35 am , 13 Oct 2016 ,   Source: CNBC-TV18,"Sell HDFC Bank; buy Cipla, Infosys: Mitesh Thacker"
11.16 am , 13 Oct 2016 ,   Source: CNBC-TV18,IT sector to bottom out; to watch TCS guidance on BFSI: Experts
11.08 am , 13 Oct 2016 ,   Source: Moneycontrol.com,"Infosys Q2 seen to be slowest Sept quarter since 2009, BFSI key"
5.32 pm , 12 Oct 2016 ,   Source: Moneycontrol.com,Infosys Q2 PAT seen up 1.8% to Rs 3498.3 cr: Kotak Sec.
5.53 pm , 10 Oct 2016 ,   Source: Moneycontrol.com,Infosys Q2 PAT seen down 2.6% at Rs 3346.8 cr: Motilal Oswal
2.13 pm , 10 Oct 2016 ,   Source: CNBC-TV18,"Buy PC Jeweller, Bata, JSW Steel; sell LIC Housing: Gujral"
10.57 am , 10 Oct 2016 ,   Source: CNBC-TV18,"Buy Engineers India, Bharat Forge; sell Infosys: Mitesh Thacker"
10.15 am , 10 Oct 2016 ,   Source: CNBC-TV18,"Buy Sun TV, Bharat Forge; sell Indo Count, Infosys: Gujral"
4.15 pm , 07 Oct 2016 ,   Source: CNBC-TV18,"Buy Infosys, TCS at current level: Sudip Bandopadhyay"
3.52 pm , 07 Oct 2016 ,   Source: CNBC-TV18,"Prefer Infosys, TCS, HCL Tech, Tech Mahindra: Gaurang Shah"
3.00 pm , 07 Oct 2016 ,   Source: CNBC-TV18,"Buy Jubilant Food, Tata Motors DVR; sell Infosys: Sandeep Wagle"
12.08 pm , 07 Oct 2016 ,   Source: CNBC-TV18,"Sell ACC, Infosys; buy M&M Financial: Mitesh Thacker"
1.39 pm , 05 Oct 2016 ,   Source: CNBC-TV18,Workload in IT to come down due to AI; jobs to reduce: Genpact
10.48 am , 04 Oct 2016 ,   Source: CNBC-TV18,"Buy Infosys, JSW Steel: Sudarshan Sukhani"
9.48 am , 04 Oct 2016 ,   Source: PTI,Hindustan Zinc enters Rs 1 lakh cr m-cap league
3.54 pm , 03 Oct 2016 ,   Source: PTI,Lots of today's jobs will not exist in future: Nilekani
10.02 am , 03 Oct 2016 ,   Source: CNBC-TV18,"Buy Bajaj Auto, Havells; sell Infosys: Ashwani Gujral"
5.31 pm , 30 Sep 2016 ,   Source: CNBC-TV18,"Look at largecap, IT stocks: Parag Thakkar"
5.30 pm , 30 Sep 2016 ,   Source: CNBC-TV18,"Pick Tata Motors DVR, Vinati Organics: Parag Thakkar"
4.22 pm , 28 Sep 2016 ,   Source: CNBC-TV18,Investors upbeat over India's reforms push: BCG
8.55 am , 28 Sep 2016 ,   Source: Moneycontrol.com,"Buy, sell or hold: 17 stocks to watch out ahead of expiry"
2.42 pm , 26 Sep 2016 ,   Source: PTI,Start-ups can take long-term risk with Indian money: Nilekani
7.50 am , 26 Sep 2016 ,   Source: PTI,"Top six cos add Rs 33,985 cr in m-cap, RIL scales up the most"
3.00 pm , 23 Sep 2016 ,   Source: Moneycontrol.com,"Don't prefer TCS, rate HCL Tech as outperform: Credit Suisse"
11.26 am , 20 Sep 2016 ,   Source: CNBC-TV18,Here are a few investment ideas from Prakash Diwan
10.59 am , 20 Sep 2016 ,   Source: CNBC-TV18,"Sell Mindtree, Bata India: Sudarshan Sukhani"
9.31 pm , 19 Sep 2016 ,   Source: CNBC-TV18,Another top-deck exit at Infosys: Sanjay Purohit quits
2.35 pm , 19 Sep 2016 ,   Source: CNBC-TV18,"Buy Ceat, Reliance Capital; sell Maruti Suzuki: Ashwani Gujral"
11.02 am , 19 Sep 2016 ,   Source: CNBC-TV18,Book some profits in Eicher Motors: Ashwani Gujral
8.33 am , 19 Sep 2016 ,   Source: CNBC-TV18,See a 50-100 bps cut in Infosys' revenue guidance: IDBI Cap
3.23 pm , 16 Sep 2016 ,   Source: Moneycontrol.com,"Infosys' Q2 results on October 14, 2016"
10.02 am , 16 Sep 2016 ,   Source: PTI,Risks could prompt downward revision of guidance: Infosys
5.41 pm , 15 Sep 2016 ,   Source: CNBC-TV18,Expect Q2 to be better than Q1: Infosys' Vishal Sikka
9.08 am , 15 Sep 2016 ,   Source: PTI,"Infosys to set up delivery centres in Croatia, Russia"
9.37 pm , 14 Sep 2016 ,   Source: CNBC-TV18,Adobe CEO Shantanu Narayen's advice to Indian IT cos
11.42 am , 14 Sep 2016 ,   Source: CNBC-TV18,"See Sun Pharma move up, Infosys down; short Vedanta: Gujral"
2.46 pm , 12 Sep 2016 ,   Source: CNBC-TV18,"Sell DLF; buy Finolex Cable, Infosys: Ashwani Gujral"
11.20 am , 11 Sep 2016 ,   Source: PTI,"Top four cos lose Rs 40,780 cr in mcap; TCS hit hard"
12.54 pm , 09 Sep 2016 ,   Source: Moneycontrol.com,"Red alert: IT stocks rally, TCS up 1% but sector pain to return"
8.31 am , 09 Sep 2016 ,   Source: Moneycontrol.com,"Buy, sell or hold: 6 stocks that analysts will focus today"
4.49 pm , 08 Sep 2016 ,   Source: CNBC-TV18,"Amid profit warning, experts discuss bull vs bear case for TCS "
12.43 pm , 08 Sep 2016 ,   Source: CNBC-TV18,"Go long in PNB, HDIL; short Infosys: CA Rudramurthy BV"
11.35 am , 08 Sep 2016 ,   Source: Moneycontrol.com,Are IT cos giving the sector a poor name by lowering guidance?
10.55 am , 08 Sep 2016 ,   Source: CNBC-TV18,"Buy BPCL, Tata Steel; sell Infosys: Ashwani Gujral"
9.27 am , 08 Sep 2016 ,   Source: CNBC-TV18,"Buy Siemens, Tata Chemicals; sell Tech Mahindra, TCS: Gujral"
