text,label
"Buy Asian Paints, SBI, Maruti Suzuki: Ashwani Gujral",__label__1
Here are a few stocks ideas from SP Tulsian,__label__1
SBI says customers can use debit cards without concern,__label__2
SBI best pick from PSU banking space: Dilip Bhat,__label__2
"SBI to raise Rs 5,000 cr in FY17 for infra, affordable housing",__label__2
"SBI Q2 profit seen down 30%, slippages from watchlist key",__label__2
SBI: Outcome of executive committee central board meeting,__label__2
"Buy Bharat Forge, BEL, State Bank of India, JSW Steel: Thacker",__label__2
"Buy SBI, Dr Reddy's Labs, Torrent Pharma, Bharat Forge: Gujral",__label__2
"No need to panic, cash being airlifted from Kolkata to NE: SBI",__label__2
"Buy Bharat Forge, SBI; sell India Cements: Ashwani Gujral",__label__2
Demonetisation to impact NBFCs for next 3-4 months: Macquarie,__label__2
Here are some stock ideas from Prakash Diwan,__label__2
"Buy State Bank of India, HDFC Bank: Sudarshan Sukhani",__label__2
"Buy, sell, hold: How to invest in 7 key stocks post Q2 nos?",__label__2
SBI cuts FD rates on select maturities by 0.15%,__label__2
"Buy SBI, ICICI Bank, TCS, Infosys, Sun Pharma: VK Sharma",__label__2
"Buy SBI, PNB, Dr Reddy's; sell ACC, Tata Motors: Sukhani",__label__2
"Buy Bharat Forge, Power Grid, SBI; sell IGL: Mitesh Thacker",__label__2
"Tulsian's take on natural resources cos, metals and banks",__label__2
"Buy Tata Motors, Infosys, State Bank of India: CA Rudramurthy BV",__label__2
Buy SBI; target of Rs 310: Geojit BNP Paribas,__label__2
SBI pumps money in POS devices as cash pipeline dries-up,__label__2
"Buy Bajaj Auto; sell SBI, Apollo Tyres: Rajat Bose",__label__2
"Sell BoI, SBI, Kotak Bank; buy ONGC, Divis Lab: Ashwani Gujral",__label__2
SBI slashes bulk term deposit rates by 125-190 bps across tenors,__label__2
Demonetisation: Will banks be offering cheaper loans? Think again,__label__2
Buy SBI; target of Rs 315: Khambatta Securities,__label__1
Digital transactions in banking sector going up: SBI,__label__1
"S&P retains credit ratings, stable outlook on SBI",__label__1
Analysts see limited impact on banks' earnings after RBI move,__label__1
"Buy, sell, hold: How to trade bank & auto stocks?",__label__1
SBI-Bharatiya Mahila Bank merger gets Competition Comm nod,__label__2
"Bull's Eye: Buy SBI, Biocon, REC, NBCC, JSW Steel, Just Dial",__label__2
"Pick UltraTech Cement, SBI, Dr Reddy's Labs: Sanjiv Bhasin",__label__2
Merger of associates on track despite demonetisation: SBI MD,__label__2
MMTC to tie-up with SBI to sell gold coin,__label__2
"Buy SBI, Kotak Mahindra Bank, Bharat Electronics: Ashwani Gujral",__label__2
"KKR, Temasek likely to pick-up stake in SBI Life: Sources",__label__2
"Status quo on rates disappointing, says Arundhati Bhattacharya",__label__2
"Mahila E-haat ties up with India Post, SBI",__label__2
"Optimistic on banks; stay with HDFC Bank, SBI: Angel Broking",__label__2
Haryana signs MoU with SBI for promoting digital transactions,__label__2
"ICICI Bank, SBI top picks on any declines; hold Axis Bank: IIFL",__label__2
"Buy, sell, hold: 6 stocks that you can watch out today",__label__2
"Buy ONGC, Tata Elxsi, LIC Housing, Tech Mahindra, SBI: Gujral",__label__2
Digitisation integral part of co; focus on B2B seg: Tech Mah,__label__1
"SBI gets shareholder nod for Rs 5,681 cr pref issue to govt",__label__2
"Sell State Bank of India, Yes Bank; buy Dabur India: Gujral",__label__2
"Lenders seek Andhra govt help in saving Rs 10,500-cr power plant",__label__2
SBI rules out further stake dilution in SBI Life before IPO,__label__2
SBI looking to finalise listing of insurance arm in 12-18 months,__label__2
"Hold SBI, may test Rs 300: Shahina Mukadam",__label__2
"Stay invested in SBI, says Sandeep Wagle",__label__2
ED finds 'unusual' activity in 200 bank a/cs in Mumbai: Srcs,__label__2
"Sell Aurobindo Pharma, PSU Banks; buy Bata: Sudarshan Sukhani",__label__2
"Infosys good trading pick, sell State Bank of India: AB Money",__label__2
"Sell SBI, PNB, Amara Raja; buy Infosys, TCS: Ashwani Gujral",__label__2
"Sell PSU Banks, pharma, Castrol, Just Dial: Sudarshan Sukhani",__label__1
OMCs eye over 50% of retail sales in cashless mode by March,__label__1
"Bullish on SBI, Maruti, UltraTech, Hindalco, TCS: Sanjiv Bhasin",__label__2
"L&T may head towards Rs 1370-1375, says Mitesh Thacker",__label__2
Grace time to repay crop loans to benefit 5 lakh farmers: SBI,__label__2
SBI may slide down to Rs 424: Prakash Gaba,__label__2
"BHIM downloaded 3 mn times, top app in India: Kant",__label__2
SBI hopes rate cuts to help boost sagging loan market,__label__2
"SBI pushes merger of 5 associate banks, BMB to next fiscal",__label__2
"Banks sharply cut lending rates after low-cost deposits,PM nudge",__label__2
Kotak Mahindra Bank cuts MCLR by up to 0.45 pc,__label__2
Dena Bank cuts lending rate by 0.75%,__label__2
NPA crisis: PSBs witness staggering growth in bad loans in FY16,__label__2
"SBI, PNB fall but analysts say base lending rate to boost growth",__label__2
Loan growth in single-digits so far; see pick-up now: SBI,__label__2
"Buy, sell, hold: How to trade 5 auto & bank stocks?",__label__2
"SBI, PNB, UBI cut base lending rate by up to 90 basis points",__label__2
Indiabulls Housing Finance cuts home loan rates by 0.45%,__label__2
"Stay invested in SBI, says Rajat Bose",__label__2
"Hold State Bank of India, says Sharmila Joshi",__label__2
"Loan growth to remain cautious, cash ban positive for NPL: Kotak",__label__2
"Short Bank Nifty, SBI; avoid Nifty: Sudarshan Sukhani",__label__2
"Sell Canara Bank; buy CESC, Cairn India: Sudarshan Sukhani",__label__2
ICICI Bank cuts lending rate by 0.7%,__label__2
"Buy, sell, hold: 10 stocks that may make or break your portfolio",__label__2
"SBI partners Coca-Cola, HCCBPL to promote digital payment",__label__2
"Bullish on Bank of Baroda, SBI; prefer City Union Bank: IIFL",__label__2
"Pick SBI, Fortis Healthcare, L&T: Shahina Mukadam",__label__2
Remain invested in SBI: Shahina Mukadam,__label__2
SBI blocks online transfer of cash into major e-wallets,__label__2
"Buy HCL Tech, L&T,  Zee Ent; banks will underperform: Sukhani",__label__2
"HDFC, Bank of India, others cut lending rates by up to 0.9%",__label__2
"Here is why Tulsian bets on bank, metal stocks",__label__2
BNP Paribas Cardiff rules out hiking stake in SBI Life,__label__2
Consolidation in PSU banks a long drawn process: Rai,__label__2
BoB reduces MCLR by up to 75 bps,__label__2
Kumar Sharadindu is new MD & CEO of SBI Pension Funds,__label__2
Remain invested in SBI: Ashu Madan,__label__2
Boosters: 10 stocks that Deutsche Bank is bullish on for 2017,__label__2
"Buy, sell, hold: 21 large & midcap stocks to boost portfolio",__label__2
Pessimism around Q3 earnings; banks to outperform: Experts,__label__2
"Prefer L&T, SBI, Aurobindo Pharma: Shahina Mukadam",__label__2
Credit cost expected to be below 60 bps In FY17: IndusInd Bank,__label__2
SBI-Omanese fund launches second India-focused PE,__label__2
SBI committed to financial inclusion of all: Bhattacharya,__label__2
"Buy, sell, hold: 14 stocks that you can focus today",__label__2
Budget 2017: Online payments may get cheaper with tax rebates in offing,__label__2
"Bull's Eye: Buy SBI, Britannia, DHFL, LIC Housing, Delta Corp",__label__2
Positive on LIC Housing Finance: SP Tulsian,__label__2
Rating agencies assign investment grade to SBI bond programme,__label__2
Milk Mantra raises $10 mn to expand operation in east India,__label__2
"Sell Infosys; buy Bajaj Finance, SBI, United Spirits: Thakkar",__label__2
BSNL to launch 1000 wifi hotspots to address 4G challenges,__label__2
"Vedanta, Jain irrigation to sell dollar bonds to raise $1 bn",__label__2
"SBI raises $500 m from overseas bond sale, prices at 3.3%",__label__2
"DRT allows banks to recover Rs 6,203 cr from Vijay Mallya",__label__1
Kotak Mahindra AMC looks at increasing market share,__label__1
IFCI offloads entire stake in non-core biz in Hardicon,__label__1
"Buy HPCL; short Divis Labs, State Bank of India: Rahul Shah",__label__1
Ruias may lose Essar Steel to PE investor Farallon: Report,__label__1
SBI General Insurance launches long term 2-wheeler insurance,__label__2
HDFC Bank growth to be led by volume; Q3 show stable: Experts,__label__2
Sell Divis Labs on rally; Chennai Petro may test Rs 360: Gujral,__label__2
Supreme Court agrees to hear banks in Aircel-Maxis case,__label__2
Magicbricks Q3 revenue up 43 pc at Rs 37 cr,__label__1
SBI Life may offer 10% stake in IPO,__label__1
"Buy NTPC 175 Call, advises Amit Gupta",__label__1
"Rs 7,400cr debt: SBI turns to SC for recovery of loans from JSPL",__label__1
India Economic Survey 2017: 'Growth forecast indicates U-shaped recovery on the cards',__label__1
SBT cuts lending rates by 0.65% across tenors for February,__label__1
SBT posts Rs 68-cr loss in Q3 on mounting bad loans,__label__2
"State Bank of India's Q3 results on Feb 10, 2017",__label__2
Budget 2017: Stocks that may react post FM Arun Jaitley's speech,__label__2
SBI-led consortium defers stake sale in Adhunik Power: Sources,__label__2
Karnataka HC orders winding up of United Breweries Holdings,__label__2
Listing possible as Air India looks to restructure ownership,__label__2
"Mahindra Lifespace, SBI to create platform on home finance",__label__2
Buy State Bank of India; target of Rs 338: Motilal Oswal,__label__2
"Big blow to Mallya, Karnataka HC orders winding up of UBHL",__label__2
Buy SBI with view of 1 year: Sudip Bandopadhyay,__label__2
Here is why SP Tulsian is positive on PSU banks,__label__2
Buy State Bank of India; target of Rs 310: ICICI Direct,__label__2
"Kotak Conference: Majority of stress in public banks already recognised, says Pro",__label__2
"Buy, sell, hold: How to trade 12 key stocks post Q3 results?",__label__2
Few more qrtrs for NPLs to peak; slippage may stay at 2.59%; SBI,__label__2
Buy State Bank of India; target of Rs 350: Motilal Oswal,__label__2
"Buy India Cements, sell State Bank of India: Rajat Bose",__label__2
Buy State Bank of India; target of Rs 310: HDFC Securities,__label__2
"SBI chief seeks more clarity, dispensations to resolve NPAs",__label__2
"Cabinet approves merger of SBI, 5 associate banks",__label__2
Cabinet gives nod to SBI merger with associates,__label__2
Buy State Bank of India; target of Rs 334: KR Choksey,__label__2
SBI merger: Bank unions question need for €˜big bank€™,__label__2
SBI merger: What new entity will look like,__label__2
"Govt paves way for SBI, associates merger but challenges remain",__label__2
Prefer SBI over Bank of Baroda; short ITC: Ashwani Gujral,__label__2
State Bank of India: Updates on acquisition of subsidiaries,__label__2
Here are few stock trading ideas by Mayuresh Joshi,__label__2
Buy State Bank Of India; target of Rs 320: Axis Direct,__label__2
Tulsian tells: Why private banks could see consolidation soon,__label__2
Buy State Bank of India; target of Rs 310: Centrum,__label__2
LIC stalls listing of UTI AMC,__label__2
SBI merger may be delayed as banks yet to seek CCI approval,__label__2
"Until bad loans are sorted, consolidation in PSBs will take time",__label__2
Play safe; buy Lakshmi Vilas Bank & OBC: Prakash Diwan,__label__2
Expect more deals with Indian companies this year: Microsoft,__label__2
SBI examining notes at ATMs after fake currency report,__label__2
"Buy Hindalco Industries, Tata Motors DVR: Ashwani Gujral",__label__2
"Buy State Bank of India, Petronet LNG, Apollo Tyres: Gujral",__label__2
"CNBC-TV18 Exclusive: Satya Nadella on Trump policies, how tech will change governance",__label__2
"SBI chief, Tata Sons board members hail Chandrasekaran",__label__2
SBI chief moots dedicated spectrum for financial transactions,__label__2
Tulsian tells: Why pressure on telecom margins will continue,__label__2
"Sell SBI, Pidilite, Dr Reddy's; buy TCS, Divis Labs: Sukhani ",__label__2
Bank unions to strike today; cheque clearances may be hit,__label__2
SBI sets up team for fintech; expands wealth management biz,__label__2
"M&A key for banks, SBI merger will be smooth: Ravikant Bhat",__label__2
Did RBI ignore requests for guidelines on cash management firms?,__label__2
"Buy, sell, hold: 19 stocks that analysts are watching out today",__label__2
Tulsian tells: Why one should buy in this mkt as an investor,__label__2
SBI expanding operations in India's immediate neighbourhood,__label__2
IDBI Bank acquires 32.30 cr shares in JPVL,__label__2
SBI to hike minimum balance for savings A/c; hit 310 mn people,__label__2
"Buy State Bank of India, target Rs 280: Prakash Gaba",__label__2
Lenders to auction two Kingfisher Airlines properties today,__label__2
SBI launches 'Work from Home' facility for employees,__label__2
'We're hiring': PSBs look outside for specialist-roles talent,__label__2
"SBI secures 275,000 tech points with Trend Micro cyber solns",__label__2
Power loans stress in banking: Why Nomura is not very worried,__label__1
SBI chief says new bank charges will help Jan Dhan costs,__label__1
"MSMEs need equity, would love to lend more to them: SBI",__label__1
"MSMEs need equity, would love to lend more to them: SBI",__label__1
International Women's Day: SBI lets bankers work from home,__label__1
Not keeping min bank balance? Be ready to pay Rs 600 fine & more,__label__1
"Buy, sell, hold: 8 stocks that analysts are watching out",__label__1
COMMENT: Here's why we should happily pay our ATM fees,__label__1
"Buy State Bank of India, Asian Paints: Mitessh Thakkar",__label__1
SBI justifies penalty; says need money to bear Jan Dhan costs,__label__1
"Pace of NPA formation will hinge on economic recovery, says SBI chief",__label__2
"SBI announces Rs 6,000 cr one-time settlement scheme for tractor loans",__label__2
"Arms merger, NPA resolution key challenges: SBI€™s Bhattacharya",__label__2
SBI Chief says merger with associates may lead to small rise in costs,__label__1
SBI chief asks PSBs to improve governance to get investors appetite for them,__label__1
Farm loan waivers upset credit discipline: SBI Chairman,__label__1
Qatar Airways offers up to 15% discounts on SBI cards,__label__2
M&M Financial rules out waiver for tractor loans; bets on cars for growth,__label__2
State Bank of India's director Sunil Mehta resigns,__label__2
SBI to raise upto Rs 15000 crore during FY2017-18,__label__2
"SBI's board meeting on March 24, 2017",__label__2
SBI ECCB meeting On 03 24 2017,__label__2
Associate banks' branches to become SBI branches from April 1,__label__2
SBI to tap overseas bond market again;eyes $1.5 bn in dollar debt,__label__2
"Carlyle may replace GE Cap as SBI Cards' JV partner, invest Rs 2k cr for 26% stake",__label__1
"NPA resolution: Banks may have to take some haircuts, say experts",__label__1
SBI Life set to enter Bahrain in next financial year,__label__1
SBI to raise stake in SBI Card to 74 pc by June-end,__label__2
"Buy State Bank of India, Tata Chemicals: Mitessh Thakkar",__label__2
"Buy State Bank of India, Larsen & Toubro, Bharat Forge: Yogesh Mehta",__label__2
"SBI expects 6,000 employees to opt for VRS as it readies to merge with associates",__label__2
"Buy SBI, Voltas, Indiabulls Housing, Hindustan Unilever; sell United Spirits, United Breweries Holdings: Sudarshan Sukhani",__label__2
SBI's proposed debt less likely to default at BBB- by Fitch,__label__2
SBI raises $500 mn in 3-year dollar debt,__label__2
Instant refunds on Flipkart for Visa debit card users,__label__2
SBI unveils new branding after merger of 6 entities,__label__2
"Centre releases Rs 17,994.21-cr for Punjab's wheat purchase",__label__2
Don't expect change in interest rates in RBI policy tomorrow: SBI,__label__2
"Liquidity, rupee and bad loans in focus as RBI sits down for monetary policy meet",__label__2
"After UP waiver, farmers in other states stop paying off loans",__label__1
"Buy State Bank of India, Prestige Estates, India Cements: Ashwani Gujral",__label__1
Bhushan Steel may not qualify for RBI's S4A; banks mull deep restructuring,__label__1
"Buy SBI, IndusInd Bank, Colgate Palmolive: Sudarshan Sukhani",__label__1
HC asks SBI not to finalise benefit options for staff,__label__1
Vijay Mallya saga: How things went awry for UBHL,__label__2
"SBI Exclusif to raise customer base to 35,000 by year-end",__label__2
"Sell SBI, Aurobindo Pharma; buy Vinati Organics: Ashwani Gujral",__label__2
Buy State Bank of India; target of Rs 335: ICICI Direct,__label__2
"SBI is most-valued PSU firm again, beats ONGC",__label__1
"Buy Sun TV on dips; see further upmove in YES Bank, IndusInd Bank: Ashwani Gujral",__label__1
The balance of power has shifted decisively in favour of private-sector banks,__label__2
"See large opportunities going ahead, more debt reduction in FY18: Jain Irrigation",__label__2
More trouble for Ola drivers as banks deny them loans,__label__2
SBI declines to share quantum of money in suspended accounts,__label__2
Need to wait for further details for NPA resolution: SBI,__label__2
"SBI to raise funds via FPO, QIPs;to appoint 6 merchant bankers",__label__2
"SBI's general meeting on June 15, 2017",__label__2
"SBI to charge no-frills account holders, wallet users for ATM withdrawals",__label__2
State Bank of India to consider dividend,__label__2
Cheaper home loans coming your way as lenders scramble for attention,__label__2
"Now HDFC, ICICI Bank slash home loan rates to 8.40%",__label__2
"Buy State Bank of India, says Sudip Bandopadhyay",__label__2
SBI to tap avenues to raise CD ratio in West Bengal,__label__2
"Buy State Bank of India, Union Bank: Mitessh Thakkar",__label__2
"Buy State Bank of India, Hero MotoCorp: Sandeep Wagle",__label__2
"Buy SBI 305 Call, India Cements 120 Call: VK Sharma",__label__2
Axis Bank cuts home loan rates to an industry low of 8.35% for all customers,__label__1
Buy State Bank of India; target of Rs 375: Motilal Oswal,__label__2
Buy State Bank of India: Sudip Bandhopadhyay,__label__2
"Sell State Bank of India, Can Fin Homes; buy ITC: Ashwani Gujral",__label__2
"What should investors do with SBI shares €” Buy on dips, book profits or exit?",__label__2
Risk reward not attractive to buy SBI; performance of merged entity key: Nirmal Bang,__label__2
"Macro parameters improving, economy gaining confidence: SBI",__label__2
"Strong support for Nifty placed at 9,370; 4 stocks which could give up to 17% upside",__label__2
Bad loans: Why NPA should now stand for No Procrastination Anymore,__label__2
Buy State Bank of India; target of Rs 335: ICICI Direct,__label__2
"SBI puts up assets worth Rs 1,500 crore for sale",__label__2
Buy State Bank of India; target of Rs 348: HDFC Securities,__label__2
SBI extends date of filing nomination for directors to May 29,__label__2
Public sector banks step up efforts to sell non-core assets,__label__2
Nearly 65% of cash deposits made after demonetisation still in banks: SBI report,__label__2
Vijay Mallya€™s Kingfisher House goes unsold for fifth time,__label__2
"Bullish on Sundaram Finance & GIC Housing, buy SBI: Centrum Broking",__label__1
Bombay Rayon gets banks' oversight committee clearance for S4A: Sources,__label__1
SBI to launch up to $2.3 billion share sale as early as this week: Sources,__label__2
"Hold Tata Elxsi, stock may test Rs 1800: Rajat Bose",__label__2
Hold SBI; Tata Elxsi may test Rs 1800: Sharmila Joshi,__label__2
"SBI raises Rs 15,000 crore through QIP",__label__2
"Home loans rates may not drop further but will stay low, say bankers",__label__2
"Demonetisation could adversely affect operations, slow economy: SBI",__label__1
Buy State Bank of India on dips: Gaurang Shah,__label__1
"Buy State Bank of India on dips, says Prakash Gaba",__label__1
"Big Deal: SBI raises Rs 15,000 crore via QIP",__label__1
"Farm loan waiver negative for PSU banks, agri stress likely to increase: Nomura",__label__2
"NPA measures will turn around big-ticket bad loans, prefer SBI: BoAML",__label__2
"Banks credit cost may increase if 12 NPA accounts resolve, ICICI top pick: CLSA",__label__2
Not possible for all big banks to take over smaller banks: UCO Bank,__label__1
SBI may look at IPO of general insurance business next fiscal,__label__2
"Hold SBI, says Sharmila Joshi",__label__1
"Below Rs 265, book some profits in SBI: Rajat Bose",__label__1
"Buy SBI, ITC, Britannia Industries; sell Wockhardt: Ashwani Gujral",__label__2
SBI takes 3 of the 12 NPAs to bankruptcy court for resolution,__label__2
"Sell State Bank of India, buy Bharti Airtel: Sandeep Wagle",__label__2
"Sell State Bank of India, Granules India; buy Bharti Airtel: Mitessh Thakkar",__label__2
A likely rise in provisioning cost could derail 50% rally seen in PSU banks,__label__2
Prefer SBI over Andhra Bank: Shahina Mukadam,__label__1
SBI: Outcome of AGM,__label__1
"Sell State Bank of India, Colgate Palmolive; buy Balkrishna Industries: Ashwani Gujral",__label__1
"Sell State Bank of India, buy United Spirits: Mitessh Thakkar",__label__2
SBI moves insolvency proceedings against Electrosteel,__label__2
CBI files chargesheet against promoter of Click Telecom,__label__2
"Buy State Bank of India, Prestige Estates, Gujarat Fluorochemicals: Ashwani Gujral",__label__2
"Buy State Bank of India, Punjab National Bank: Sudip Bandopadhyay",__label__2
"Buy State Bank of India, Just Dial, Apollo Tyres: Ashwani Gujral",__label__2
"SBI waives charge on IMPS fund transfer of up to Rs 1,000",__label__2
Essar Steel 'suppressed facts:' SBI to HC,__label__2
"SBI slashes NEFT, RTGS charges by up to 75%, effective July 15",__label__2
Sensex just hit Mount 32K! 8 stocks which can give up to 23% return in 6 months,__label__2
"NCLT asks SBI to take Monnet's insolvency case seriously, clarify confusion over dues",__label__2
SBI launches 'SBI Realty' portal for home buyers,__label__1
Merger of big banks may not wipe out weakness in banks: Bank Union,__label__2
Buy State Bank of India; target of Rs 340: ICICI Direct,__label__2
NCLT reserves order on Bhushan Steel bankruptcy petition,__label__2
SBI: Outcome of committee meeting,__label__2
SBI looks to maintain MCLR at existing rates via 2-tier saving interest rate,__label__2
Would be happy if there is a rate cut: Arundhati Bhattacharya,__label__2
Prefer SBI among PSUs; stronger in terms of earnings: Angel Broking,__label__2
"SBI's Q1 results on August 11, 2017",__label__2
"Buy ONGC, JSW Steel; sell Granules India, Sun TV, Wockhardt: Mitessh Thakkar",__label__2
Liquidity position across banks is at comfortable level: Experts,__label__2
"Big Deal's status check on SBI Card: GE out, Carlyle in",__label__2
Finance Minister defends SBI decision to cut saving account interest rate,__label__1
"State Bank of India to mobilise Rs 2,000 cr via Basel-III bonds",__label__1
"10 lakh bank employees to go on strike on August 22, cash and cheque transactions to be affected",__label__2
"Buy State Bank of India, Petronet LNG, Hindalco Industries: Chandan Taparia",__label__1
Banks waive loan switch-over costs from base rate to MCLR,__label__1
"SBI Q1 profit may see 5-fold jump at Rs 2485 cr, NIM seen up 4%",__label__1
Rising NPAs in MSME sector in West Bengal worrisome: SBI,__label__1
"Pick SBI, Federal Bank, Asian Paints, Petronet LNG: Amit Gupta",__label__2
"Stay invested in SBI, says Vijay Chopra",__label__2
"Exit SBI, pick HDFC Bank: Rajat Bose",__label__2
"Essar Oil completes sale of India assets to Rosneft, Trafigura-UCP consortium for $12.9 bn",__label__2
Big Leap: Rewarding entrepreneurship,__label__2
"Remain invested in SBI, says Rajat Bose",__label__2
"Sell State Bank of India, buy Container Corporation of India: Gaurav Bissa",__label__2
Banks get 3% of loans repaid from Essar Oil deal; Essar Steel debt still in limbo,__label__2
We are well poised with capital for NPA resolution: SBI,__label__2
"Hold SBI, may test Rs 360: Sandeep Wagle",__label__2
"Buy SBI, may test Rs 310: Shahina Mukadam",__label__2
Do PSU banks matter to the financial system anymore?,__label__2
SBI chief says mergers can reduce PSBs' need for govt capital,__label__2
Rs 200 notes could be available in ATMs by September-end,__label__1
Nearly 35-40 companies could figure on RBI's second list of loan defaulters,__label__2
SBI gets richer with gold from Tirupati temple in its vaults,__label__2
Personalisation and the changing face of banking,__label__2
"Say hi to SIA, SBI's new chatbot who will answer your queries",__label__2
"Prefer Axis Bank, SBI: Gaurang Shah",__label__2
"Bank of India evaluating merger opportunities, says MD & CEO Mohapatra",__label__2
SBI Card customer base grows to 50 lakh,__label__2
Chequebooks of six subsidiary banks of SBI to become invalid from September 30,__label__2
SBI plans to hire merchant banker for sale of non-core assets,__label__1
SBI launches chatbot to help customers in banking activities,__label__1
State Bank of India opens new branch in Singapore,__label__1
SBI may slip to Rs 235-225: Rajat Bose,__label__1
"Customer segment for SBI is different from private banks, says MD",__label__1
"After BoB & Andhra Bank, State Bank of India cuts base rate to 8.95%",__label__1
SBI may slip to Rs 220: Vijay Chopra,__label__1
News LIVE: BJP President Amit Shah urges an end to communism in India,__label__2
Top priority remains resolution of stressed assets: Incoming SBI Chief,__label__2
"Rajnish Kumar appointed SBI's next Chairman, to take over on October 7",__label__2
Rajnish Kumar appointed new SBI chairman,__label__2
Amount raised via equity issuances by Indian cos at 10-year high: report,__label__2
"SBI puts 24 NPA accounts up for sale to ARCs, NBFCs and other banks",__label__2
"We are reforming HR, will present blueprint for next 36 months: SBI's Rajnish Kumar",__label__2
SBI to set up country's largest innovation centre at Mumbai,__label__1
Loan appraisal:SBI partners Moody's Analytics to train staff,__label__1
"New SBI Chairman Rajnish Kumar pens letter to employees, says NPA resolution, digitisation top priorities",__label__1
India may delay implementation of Basel III norms: SBI report,__label__2
You can now use cheque books of SBI's former associate banks till December 31,__label__2
SBI-led consortium orders forensic audit of Punj Lloyd's accounts,__label__2
"Focus on NPA management, new SBI chief Kumar creates an MD position",__label__2
Moody's affirms rating on SBI's bond programmes,__label__2
SBI signs MoU with Escorts for tractor financing,__label__2
Govt may push RBI to ease provisioning norms for insolvency accounts,__label__2
"SBI's profit, capital hinge on NPA resolution: Moody's",__label__2
"Morgan Stanley double upgrades SBI, ICICI Bank, and PNB to overweight thanks to India TARP",__label__2
Recapitalisation of all PSU banks was need of the hour: SBI,__label__2
"State Bank of India's board meeting on November 10, 2017",__label__2
Bet on SBI; ICICI Bank may move to Rs 325: Yogesh Mehta,__label__2
SBI cuts benchmark lending rate by 0.05% across maturities,__label__2
"SBI cuts interest rate on home, auto loans to lowest at 8.30% and 8.70% respectively",__label__2
SBI creating tool for employees to take decisions to beat competition,__label__1
Bidders for stressed accounts must be cleared of any wrong-doing: SBI chief,__label__1
Limited space for further cut in lending rate: SBI Chairman,__label__2
"State Bank of India may post Q2 profit at Rs 2,508 cr; slippages, loan growth key",__label__2
State Bank of India eyes profitable expansion outside home,__label__2
Limited space for further cut in lending rate: SBI chief Rajnish Kumar,__label__2
"Buy State Bank of India, Hindustan Unilever: Hemant Thukral",__label__2
"SBI reduces employee base by 10,500 from Apr-Sep; 5,000 more to retire by March",__label__1
Banks sell only 20% of bad loan assets to ARCs as they bet on better value from insolvency courts,__label__1
News highlights: Amit Shah confident of BJP winning 150 seats in Gujarat Assembly election,__label__1
Demand for quality goods/services rise in rural India: SBI,__label__1
"SBI initiates process to sell NPAs worth Rs 1,580 cr",__label__1
Top 10 Nifty50 stocks which fund managers bought in October; AUM hits Rs21 trn,__label__2
Stocks on the move! These 10 stocks rose up to 20% in a week,__label__1
Moody€™s upgrade just a beginning of €˜Modinomics€™; 5 companies likely to benefit the most,__label__1
"Bank NPAs grow at slowest pace in 10 quarters, up Rs 11,000 cr in Q2",__label__2
"I don't mind some haircut but don't want to go bald, says SBI Chief",__label__2
"Pick SBI, says Prakash Gaba",__label__1
"Prefer SBI, says Gaurang Shah",__label__1
Buy State Bank of India; target of Rs 390: ICICI Direct,__label__2
The nine banks that will gain out of PSU recapitalisation,__label__2
Not looking to increase deposit rates at present: United Bank of India,__label__1
"Sell SBI, PNB; buy Escorts: Ashwani Gujral",__label__1
Lupin Foundation aims to open 2 lakh bank a/c by 2020 in Rajasthan,__label__1
SBI to conceal PAN info on tax refund cheques after activist protests,__label__2
Top 10 stocks which are likely to benefit the most if RBI cut rates,__label__1
"Buy SBI, HDFC, Chennai Petroleum: Ashwani Gujral",__label__2
Majority of NPA cases may land up in insolvency courts as deadline for 2nd list nears,__label__2
Credit Suisse sees India's macroeconomic visibility improving in 2018,__label__2
News highlights of the day: Govt extends timeline for comments on data privacy till January 31,__label__1
Expect some announcement from government on doubling farm income by 2022: SBI,__label__2
"Buy SBI, Axis Bank, Sun Pharma: Yogesh Mehta",__label__1
Sebi puts 10% cross-shareholding cap in mutual funds,__label__2
"SBI lowers base rate, BPLR by 30 bps; leaves MCLR unchanged",__label__2
"Less than 25% of book is linked to base rate, says SBI",__label__2
"SBI gives new year gift to existing borrowers, cuts base rate by 30bps to 8.65%",__label__2
Will discuss listing at our next board meet in a couple of weeks: Leo Puri,__label__2
Government finalises contours for issuance of electoral bonds,__label__2
SBI to raise up to $2 bn via overseas bonds,__label__2
SBI approves long term fund raising of upto USD 2 billion,__label__2
SBI to consider issuance of long term bonds of Rs 5000 crore,__label__2
"SBI to its employees €” No belching during meetings, it€™s €˜highly irritating€™",__label__2
"News highlights of the day: A Raja slams Manmohan Singh, calls Vinod Rai 'sutradhaar' of 2G case",__label__2
"SBI to raise Rs 20,000 crore via bonds for affordable housing",__label__1
Scored zero in data analysis? You can still have a career in banking,__label__1
Arundhati Bhattarchaya rubbishes allegations of banks penalising poor,__label__1
"Infibeam can climb to Rs 165, PC Jeweller may slide to Rs 520: Prakash Gaba",__label__1
"John McAfee blames banks in India for fall in cryptocurrencies, suggests not to panic",__label__1
PSU bank recapitalisation: Govt to issue bonds of 6 maturities,__label__1
SBI hikes bulk deposit rates by 50-140 bps,__label__1
"State Bank of India to consider December quarter results on February 9, 2018",__label__1
Aircel gets SBI-led lenders' nod to restructure debt,__label__1
SBI receives board approval to divest 4.40% stake in CCIL,__label__1
