Headlines,Labels
m&m see only 10% growth in the tractor industry in fy13,0
mahindra tractors sell 28893 units in june 2014,1
bse sensex see snap nine weekly rise,0
"buy mahindra and mahindra, godrej industries: hemant thukral",1
buy mahindra & mahindra; sell itc: rajat bose,1
electric vehicles may take 2-5% of indian mkt in few years,1
dipan mehta overweight on auto space,1
earn growth for q3 likely to be weak: edelweiss,0
"mahindra, ford to explore alliance for product development, electric cars",1
"mahindra earmark rs 10,000cr investment till fy18",1
"mahindra & mahindra: update on production, sales data",1
m&m q4 nos inline; govt must invest in rural infra: experts,0
mahindra and mahindra may see further downside: sukhani,1
go long in mahindra and mahindra: aditya agarwal,1
"mahindra launch new hcv truck series, blazo",1
"bajaj auto, m&m good investment bets: mavani",1
slowdown looms: analysts cut m&m forecast on weak q3,0
mahindra tractors sell 23899 units in india during june 2015,1
super six: top chart pick for september 25,1
"buy bharat forge, lupin, l&t finance; sell m&m: aditya agarwal",1
f&o check: 5 stock likely to surge on short cover,1
"buy mahindra & mahindra, say sudrashan sukhani",0
"buy mahindra and mahindra on dips, say sharmila joshi",1
"m&m nov auto sales drop 22%, export up 22%; tractors down 21%",1
hold mahindra and mahindra: tulsian,1
mahindra farm equipment enter turkey,0
m&m buy renault's entire stake in jv,0
mahindra launch rexton at rs 17.67 lakh,1
mahindra launch 'xuv500 sportz' at rs 13.68 lakh,0
mahindra and mahindra may test rs 1185-1200: sukhani,0
maruti suzuki have support at rs 1050: gandhi,1
m&m eye india launch of ssangyong suvs next year,0
mahindra ugine may move to rs 130-150: sp tulsian,1
super six short term pick for oct 28,1
super six: top chart pick for february 06,1
"m&m total auto sales fall 21%, tractors up 12% in july",1
sezs be main source of q4 income: mahindra lifespace,1
"stay away from auto, realty and oil stocks: mehraboon irani",1
"buy mahindra & mahindra, apollo hospitals: mitesh thacker",1
expect tractor sales to grow 13-14% this year: m&m,1
mahindras to invest rs 16 crore to replace leds at 18 plant,1
"goldman bearish on hero honda, m&m; like bajaj auto, bosch",0
"buy maruti suzuki, mahindra & mahindra: mitesh thacker",1
motown in fast lane as sales so far have defy 'demon' effect,1
m&m dec qtr pat see up 69.5% at rs 701.4cr: pinc,0
"m&m, l&t, 3 others in the fray for defence contract: source",1
m&m to launch sport vehicle nuvosport early april,1
m&m a safe bet in auto space: pn vijay,1
oil price-hike: cars to cost more by july,0
renault bid adieu to mahindra's outlets,1
mahindra & mahindra to go carbon neutral by 2040,1
mahindra and mahindra sell 53663 vehicles in september 2017,1
"do not buy m&m, say ajay srivastava",1
"buy mahindra & mahindra, target rs 1005: smc global securities",1
buy mah and mah; target of rs 973: motilal oswal,1
5 intraday pick to make smart gain,1
expect tax incidence to remain same under gst depsite cess: m&m,1
m&m offer proactive replacement of certain part on select batch of xuv500,1
farm mechanisation be drive by lack of labour: vst tiller,1
mahindra and mahindra may test rs 885: chandan taparia,1
m&m may touch rs 975-980 in next 10 days: sp tulsian,1
m&m sell entire stake in swaraj automotive for rs 25 cr,0
"sell mahindra & mahindra, target rs 1125: rajat bose",0
"buy m&m, infosys, hdfc; sell cummins india, cesc: sudarshan sukhani",1
buy mahindra and mahindra: ventura,1
buy m&m; target of rs 851: spa research,1
tata motor can test rs 365: prakash diwan,0
m&m launch double cabin pick up genio dc,1
mahindra & mahindra to open new tractor plant in andhra pradesh,1
"mahindra to increase price of vehicles by up to rs 73,000 from april",0
ubs securities positive on mahindra and mahindra,1
what should investors do with m&m stock post q3 results?,0
"revival in tractor sales, to pick up further in march: escort",1
land acquisition bill: experts weigh pros and con,0
buy mahindra and mahindra: religare capital market,0
mahindra tractors sell 15918 units in india during november 2016,1
sukhani bullish on mahindra and mahindra,1
"buy, sell, hold: how to trade 12 key stock post q3 results?",1
"mahindra to invest rs 1,500 cr in nasik, igatpuri plant",0
"car makers won€™t hold back on job cut for long if demand slowdown persists: pawan goenka, md, mahindra",1
mahindra launch e-mobility service in mumbai,1
"buy mahindra & mahindra, say sudarshan sukhani",1
us court to continue investigation in mahindra-fiat case,1
sc ban registration of 2000cc+ diesel cars in ncr,0
"buy jsw steel, m&m, bajaj finance: ashwani gujral",1
m&m chief pawan goenka urge sc to allow industry to sell bs iii inventory,1
m&m to launch bs-vi compliant vehicles soon,1
mah and mah declare dividend at rs 10.50 per share,1
m&m may touch rs 1220-1225: hemant thukral,0
tata motor may see more upside: gupta,0
all excise cut benefit by govt pass to consumers: m&m,0
"buy mahindra & mahindra, target of rs 756: motilal oswal",1
"buy mahindra & mahindra, page industries: mitesh thacker",1
m&m q4 pat see at rs 191.4 cr: sharekhan,0
"mahindra agri eye rs 1,500 cr topline in fy'17",1
see demand momentum continue go forward: m&m,1
go long on mahindra and mahindra: kedia,0
"buy, sell, hold: 7 key stock that you should focus now",0
"march auto sales: maruti grow 15.9%, mhcv lift leyland nos 31%",1
buy mahindra and mahindra: sudarshan sukhani,1
mahindra and mahindra q2 pat see up 13.1% yoy to rs. 1417 cr: edelweiss,1
m&m drive in 'new-age' xuv500,1
buy m&m on correction: sukhani,0
year 2012 be tough for auto industry: m&m,1
mahindra eye global electric car entry with reva buy,1
fireworks in motown: biggies see impressive october sales,1
bullish on mahindra & mahindra: abhimanyu sofat,1
mahindra launch jeeto minivan at rs 3.45 lakh,0
"see upside in m&m, say sudarshan sukhani",1
high-conviction stock ideas for feb 2012: pinc research,1
"buy mahindra & mahindra, maruti suzuki: darashaw",1
india's carmakers on fast track to capacity glut,1
"price hike will help protect, maintain margin: m&m",1
"mohindar upbeat on tata motors, m&m",1
m&m q1 pat see at rs 311.7 cr: sharekhan,1
"buy kcp, cesc; sell maruti suzuki: ashwani gujral",1
ev flag bearer mahindra not keen on enter electric two-wheeler market in india,1
six out of top 10 best-selling pvs in nov be from maruti,1
mahindra inaugurate its extend automotive manufacture facility at zaheerabad in telangana,0
mahindra's auto sector sell 51636 units during march 2014,1
"mahindra's auto sector sell 43,289 units during sept 2013",1
check out stock for short term gain,1
"bull's eye: buy aban offshore, rec, hdil; short vip ind",1
super six stock you can bet on june 01,0
here be top 10 stock to watch for today,0
do your portfolio include these 15 stocks?,0
mahindra & mahindra; outcome of board meet,1
"buy bajaj finance; sell idea, bharti airtel; avoid m&m: sukhani",1
here be deven choksey's top trade ideas,1
buy auto stocks: pn vijay,0
mahindra reduce price across its vehicle range,0
sc relief for luxury diesel cars may not change the big picture,1
stay away from m&m: sukhani,0
m&m can touch rs 720-730: sukhani,1
hold m&m; target of rs 1487: axis direct,1
"mahindra & mahindra : agm on august 13, 2013",1
here be top 10 stock to focus on march 18,1
go long in m&m on declines: chandan taparia,1
"m&m hike passenger, commercial vehicle price",1
"sell beml, mahindra & mahindra, acc: mitesh thacker",0
here be some top trade tip from sp tulsian,1
hc refuse to quash allotment of plot to m&m,0
"pawan goenka see double-digit growth in passenger vehicles, stronger tractor sales",1
m&m tap korean arm to crack china,1
m&m set up new aerospace company in australia,0
ssangyong motor say to invest $263 mln in new vehicles,1
"auto cos, white goods makers in wait & watch mode on price",1
what to expect from m&m's q4 earn,1
"tata motor to hike truck, bus price by 1-1.5% next month",0
"book profit in m&m, wockhardt: sukhani",1
"buy motherson sumi, m&m, hdfc: ashwani gujral",1
mahindra pick up over 11% stake in swiss firm for chf 4.3 mn,1
mahindra to fully acquire france-based peugeot motocycles,1
mahindra exec: saw 7-8% sales loss due to shortage,1
"short m&m on every rally, say manghnani",1
"m&m, escort may see good tractor sales in may: tulsian",0
"maruti suzuki hike price by up to rs 17,000; stock jump",1
m&m sell 42848 units during september 2015,1
need continue +ve sentiment to keep sales momentum: m&m,1
"car sales grow 18.14% in april, fastest in 30 months",1
will never see growth below 6% in india: anand mahindra,1
"opportunities in ashok leyland, maruti: sudarshan sukhani",0
"upbeat on m&m, buy at current level: sudarshan sukhani",1
"buy opportunity see in union bank, m&m: sukhani",1
"m&m profit rise 26%, lag street estimate",1
"bull's eye: short sail, suzlon; buy m&m, l&t",1
buy mahindra and mahindra on dips: malkani,0
m&m finance raise rs 426 cr via qip,0
"budget '10: fm have do a very good balance act, say m&m",0
"budget define clear direction of govt, say pawan goenka",1
mahindra cie see 50-250% return for minority shareholders,0
"hold m&m, may touch rs 1250: rajesh agarwal",1
"ideas for profit | leadership position, attractive valuation make m&m a long-term buy",0
mahindra & mahindra launch new tractor brand trakstar from gujarat arm,1
"m&m to charge up electric vehicles segment with more powerful batteries, 2 new suvs expect",0
mahindra & mahindra q1 pat see up 0.6% yoy to rs 900.4 cr: edelweiss,1
india inc give a thumb up to maiden modi budget,1
"m&m july auto sales grow 14% lead by passenger, uv segment",1
take profit in tata motors: anil manghnani,1
"buy m&m, lic housing; sell jain irrigation: sukhani",1
"govt to acquire 50,000 electric three-wheelers in nov, up to 1 m over 18 months",1
"maruti jan sales fall 2.6%; royal enfield, leyland in top gear",1
how macquarie cap read q1 earn season so far,0
mahindra powerol launch all new range of diesel generators,1
goldman sachs may invest usd 1 billion in india over next 3-4 years,1
bajaj auto a good bet: mavani,1
"m&m, atul auto eye control stake in scooters india",1
sales momentum to continue in next couple of months: m&m,1
"buy maruti, m&m and bajaj auto: tulsian",1
consolidate growth ex-phoenix lamps 18%: suprajit engineer,1
"see cyclical slowdown in tractors, say m&m's goenka",1
tulsian`s view on eih,1
hold m&m; could head to rs 750: thacker,1
mahindra launch two new tractors under nuvo brand start at rs 9.99 lakh,1
"hcl tech can climb to rs 790, m&m rs 1400: prakash gaba",1
"tata motors, m&m top pick in auto space, say rajen shah",1
"bull's eye: buy sterlite tech, ncc, short m&m, hcc",1
"mahindra & mahindra q2 pat see up 4.9% yoy to rs. 1,397.1 cr: prabhudas lilladher",1
utility vehicles segment see healthy growth: m&m,1
m&m q1 profit up 4.3% on strong operational performance,0
m&m q2fy15 top-line meet estimates: centrum broking,1
"mahindra, ford shake hand to form new company; ford take $900mn hit",1
"buy mahindra and mahindra 1420 call, vedanta 290 call: amit gupta",1
confident of truck rollout; eye rs 10k cr investment: m&m,1
"indian auto industry to grow 15-17% in fy12, say m&m's pawan goenka",1
buy m&m; target of rs 838: pinc research,0
confident pawan goenka see 10-12% growth in tractor sector,0
"buy mahindra and mahindra, say rajesh jain",1
m&m hit record high on talk to buyout navistar,1
mah and mah workers call off strike at igatpuri plant,0
m&m bet big on tractor export to africa,0
may launch micro-hybrid xylo by 2010-end: m&m,1
"patanjali, dabur, m&m plan to invest in assam: government",1
"m&m oct auto sales rise 29% yoy, tractor sales fall",1
"motown nix 'demon' effect, big auto cos in top gear (analysis)",1
"buy mahindra and mahindra, short nifty: amit gupta",1
'no production days' in december a normal practice: m&m,1
m&m top pick in auto pack: jitendra sriram,0
"mahindra & mahindra sell 39,303 vehicles in january 2017",1
"take long position in m&m, say amit gupta",1
"finally, some green shoot for the batter auto industry?",1
electric three-wheelers sell more than conventional ones first time in india,0
"mahindra match tata's bid, to supply 150 e-cars in phase-1",0
prefer bajaj auto in two-wheeler space: gupta,1
"short m&m, target rs 1150-1160: samet chavan",1
edelweiss list 4 stock you should bet on post result,1
"buy maruti suzuki, m&m, tata motors: rakesh arora",0
"buy, sell, hold: 3 stock to focus as market cautious",1
"mahindra and mahindra's board meet on may 30, 2017",1
"go long in bosch, tata steel; l&t look weak: prakash gaba",0
invest in mahindra and mahindra: gaurang shah,1
hold mahindra and mahindra: pritesh mehta,1
mahindra to make boat,0
m&m launch new high horsepower tractor arjun novo,0
here be sanjiv bhasin's top trade ideas,1
m&m sign mou to acquire ssangyong,1
mahindra pull the plug on electric car sales in uk,1
mahindra tractors sell 28797 units during june 2016,1
m&m fall 1.5% as tool down strike hit igatpuri plant,0
six stock that can give handsome return today,1
"tata motors, maruti top picks; negative on hero, tvs motor: clsa",1
check out angel's top pick in nbfcs & auto sector,1
"m&m q2 pat see down 5% to rs 860 cr, margin may expand",1
"mahindra & mahindra: update on production, sales, export data",0
m&m record highest-ever sales figure in march,1
"exclusive | not look for any gst rate reduction on two-wheelers: pawan goenka, mahindra",0
why trump's 'make in us' rhetoric could hurt indian automakers,0
don't see anything impact profitability ahead: m&m,0
check out: super six stock for august 29,1
mahindra launch verito executive,0
"buy dish tv, mahindra and mahindra: ashwani gujral",1
"m&m can move up, icici bank look good: rajat bose",1
mahindra's auto sector sell 36274 units during april 2014,0
"short m&m, buy maruti suzuki: sukhani",0
mahindra first choice wheel raise usd 15mn from valiant capital,1
invest in mahindra and mahindra: puneet kinra,1
"bull's eye: buy balaji tele, tcs, m&m, hul, sun pharma",0
"short mahindra & mahindra, advise bhavin desai",0
mahindra's auto sector sell 34292 units during november 2014,1
"m&m sept sales up 10% at 48,342 units; to hike price soon",0
"cci impose rs 2,545 crore penalty on 14 car makers",0
mahindra to relaunch stallio motorcycle by november,0
m&m q2 pat see down 8.4% at rs 941.4 cr: motilal oswal,1
"saab could bring in tech, r&d infra benefits: m&m",1
"buy sbi, m&m, ashok leyland, ceat, tv today: ashwani gujral",1
"m&m automotive segment sales rise 12%, tractor sector 14% in may",1
mahindra confirm launch plan of electric two-wheelers in india,1
"mahindra tractors sell 25,922 units in domestic market during sept 2013",1
mahindra cut logan sedan price to boost sales,0
mahindra tractors sell 13931 units in india during march 2016,1
bull's eye: 12 intraday pick for september 30,0
automaker mahindra partner ride-sharing firm ola,1
m&m may expand aerospace business,0
iifl to upgrade maruti target price post strong july sales,0
"short mphasis, m&m, say hemen kapadia",1
m&m may test rs 1350-1400: ashish chaturmohta,1
"buy m&m on dips, say sukhani",1
"m&m sell 75,000 units of xuv500 in 2 years",1
"tigor electric variant could be roll out for private buyers, too: tata motor md",1
mahindra & mahindra sales down 4.12% in july,0
malkhani`s view on auto sector,0
see apr-jun domestic tractor ind growth at 10%: m&m's jejurikar,1
"buy m&m, nmdc, indusind bank: sudarshan sukhani",1
buy mahindra and mahindra; target of rs 950: lkp research,1
mahindra seek subsidy to promote electric cars,1
"union budget 2017-18: continuation of past policies, say m&m boss pawan goenka",1
super six intraday pick for the day,1
"buy m&m, lupin, india cements: ashish chaturmohta",1
mahindra announce entry into micro irrigation business,0
mahindra and mahindra a safe bet: pn vijay,0
here's why the shift to bs-vi entail more than what meet the eye,1
mahindra raise vehicle price,1
mahindra's new startup dials-in to rural india with trringo.com,1
"technology, automobile will lead rally: icici sec",1
"mahindra and mahindra, tata motor safe player: udasi",0
tech mahindra buy hutch's india call centre,0
not lose sleep over diesel car ban in ncr: pawan goenka,0
maruti suzuki a best bet: sekhar,1
m&m may move by rs 100 in next 2 weeks: sp tulsian,1
mahindra and mahindra: investment by mahindra agri solutions,1
m&m complete stake sale in swaraj automotive,0
"m&m, maruti suzuki top pick in auto space: mehta",0
diwali dhamaka: emkay handpicks 10 stock for investment,1
m&m subsidiary to acquire 51% stake in peugeot motocycles,1
"mahindra march total auto sales rise 11% to 51,904 units",1
"buy, sell, hold: 1 stock and 2 sectors be on analysts' radar today",1
5 stock you should pick for 2015: religare retail,0
"m&m may auto sales up 28%, tractor sales flat",0
"prefer tata motors, m&m over bajaj auto: pn vijay",1
mahindra's auto sector sell 34652 units during july 2015,0
m&m's small commercial vehicles portfolio cross milestone of 12 lakh vehicles,0
mahindra tractors sell 19257 units in may 2015,0
"mahindra's auto sector sell 38,471 units during june 2014",1
m&m sales down 8% in december,0
mahindra tractors sell 14207 units in india during nov 2014,1
m&m q1 net profit see at rs 306 cr: iifl,0
"sell m&m, larsen: baliga",1
mahindra xylo receive overwhelm response,0
top buzz midcap stock to trade on august 7,1
"not products, individual brand will drive growth: m&m",1
"buy federal bank, indo count; sell m&m: sandeep wagle",0
m&m have resistance at rs 1200: gujral,0
mahindra not to acquire scooters india now: pawan goenka,0
"m&m january sales up 7% at 55,722 vehicles",1
keshub crown nephew anand as m&m chairman,1
sell m and m at rs 288.2: sharekhan,1
will observe no production days at two tractor plants: m&m,1
"m&m may test rs 975, say amit gupta",1
m&m open rs 150 cr warehouse facility in jaipur,1
india resilient but see contraction for 3-6 mnths:richard jerram,1
super six stock you can bet on october 13,1
m&m q3 pat see down 5% at rs 691 cr,1
buy mahindra and mahindra: sukhani,1
m&m rejig auto & farm equipment biz,1
govt aid help carmakers go green and cheap to fight smog crisis,1
"m&m, ruia, daewoo submit bid for ssangyong",1
m&m q3 pat see at rs 195.86 cr: reliance money,0
"pick maruti suzuki, ashok leyland, m&m: sukhani",1
stir at mahindra's igatpuri plant call off; work resume,0
automobile sector result preview for q2fy13: emkay,1
m&m q2 net profit up 211% at rs 703 cr,0
buy m&m; target of rs 735: sharekhan,0
here€™s why anand mahindra repeatedly reject stakeholders' plea to hive off tractor business,0
mahindra's auto sector sell 44911 units during sept 2014,0
"check out: trade tips, multibagger ideas and sell play",1
auto cos to clock modest growth in q4fy13: angel broking,0
"prefer maruti suzuki, hdfc, mcx india, l&t, m&m: sp tulsian",1
buy m&m; target of rs 735: iifl,1
masl to open 40 'saboro lounge' in 3-4 years,1
go long in mahindra and mahindra: gaurav bissa,1
see year-end growth at 10-12%; festive season to help: m&m,0
"bt exit tech mahindra; sell 9.1% stake for rs 1,011cr",1
"mahindra's xuv300 debut at rs 7.9 lakh, price at a premium to maruti brezza",0
"tulsian tells: why yes bank, rbl attract him after q2 earn",1
"most downgrade bajaj auto, hero moto on weaker demand",0
interest rate hike to impact festive season sales: m&m,1
"buy m&m on dips; target rs 957-960, say thukral",0
"mahindra and mahindra q1 result on aug 13, 2013",0
mahindra to bid for second stage of eesl tender for evs,1
"in a first at mahindra, md's pay package surpass that of chairman's",1
"m&m q2 profit fall 4.3%, revenue beat forecast, opm dip",1
"buy asian paints, mahindra & mahindra: sudarshan sukhani",1
"mahindra & mahindra agm on aug 08, 2012",0
"hold mahindra & mahindra, target of rs 405: sharekhan",1
m&m and bae systems jv approve,1
hold mahindra and mahindra: sudarshan sukhani,1
"mahindra introduce connect vehicle tech in jeeto, imperio",1
"hero motocorp, m&m top picks: ubs securities",1
m&m q4 pat see down 2% at rs 216 cr,1
investindustrial ink aston martin pact on fri: source,1
cie automotive make rs 207 cr open offer for 2 m&m firm,1
buy mahindra & mahindra: agarwal,0
buy mahindra & mahindra on dips: thacker,1
"demonetisation, post festive slack demand may hit nov auto sales",1
supply crunch may impact nov sales: m&m,1
pipavav say no talk to sell stake to mahindra,1
"m&m: update on production, sales, export data of oct 2013",1
interest rate peak next trigger for auto sector: expert,1
"buy mahindra and mahindra, say ambareesh baliga",1
"prefer tata motors, m&m: ambareesh baliga",0
super six stock you can bet on october 30,1
"buy m&m & balkrishna industries, say mitessh thakkar",1
16 stock to watch: pinc research,0
m&m launch new mild hybrid scorpio price upto rs 14 lakh,1
"buy m&m, infosys, hul; sell shriram trans, tata motors: thakkar",1
buy mahindra & mahindra; target of rs 1403: icicidirect,1
ecr cut may not impact auto industry; slr cut welcome: m&m,1
maruti gain market share as passenger vehicle demand dip,1
mahindra & mahindra: update on rat by crisil,1
16 stock you should buy in fall market: pinc,1
m&m q4 revenue see up 22% at rs 8270 cr,1
"sabharwal upbeat on m&m, bajaj auto",1
"maruti, m&m report rise in sales in september; others dip",0
"hold m&m, say hemen kapadia",1
buy m&m; target of rs 805: way2wealth,1
mahindra & mahindra appoint anand mahindra as executive chairman,0
"ford motor go local in india, aim for bigger slice of competitive market",1
"buy m&m, avoid tata motor advise sanju verma",0
mahindra tractors sell 16257 units in domestic market during dec 2013,1
m&m q3 pat see at rs 111 cr: angel,1
"suvs, high-performance cars to light up mahindra€™s electric portfolio in 2 years",0
"buy m&m, petronet lng, bajaj finserv: ashwani gujral",0
mahindra to invest €˜hundreds of millions€™ in us plant,1
"buy mahindra & mahindra, target rs 910: mustafa nadeem",1
"prefer m&m, maruti suzuki: mehta",1
buy mahindra and mahindra; target rs 1034: lkp,1
buy mah & mah; target of rs 899: anand rathi securities,1
mahindra powerol launch all new range of 125kva diesel generators,1
talk on pininfarina sale to mahindra continue: source,0
"buy adani ports, mahindra & mahindra, bank of baroda: thacker",1
cabinet approve 78 days productivity-linked bonus for rail employees,1
m&m roll out w9 variant of xuv500,0
pininfarina say still hop to agree sale to mahindra,1
