Dates,Headlines
15 Feb 2012,Sukhani's view on M&M
15 Feb 2012,Super Six: Top chart picks for Feb 15
14 Feb 2012,Mahindra and Mahindra may rally to Rs 780: SP Tulsian
13 Feb 2012,M&M's Pawan Goenka bats for dual pricing of diesel
13 Feb 2012,India's carmakers on fast track to capacity glut
10 Feb 2012,Accumulate M&M; target of Rs 748: PLilladher
10 Feb 2012,Buy M&M; target of Rs 793: LKP
10 Feb 2012,Buy M&M; target of Rs 815: Emkay
09 Feb 2012,Buy M&M; target of Rs 885: PINC Research
08 Feb 2012,"Mahindra launches new Xylo; price raised up to Rs 15,000 "
08 Feb 2012,Sell Mahindra and Mahindra: Rajesh Agarwal
08 Feb 2012,Slowdown looms: Analysts cut M&M forecast on weak Q3
08 Feb 2012,Houseviews: Brokerages call on four stocks!
07 Feb 2012,M&M Q3 net down higher-than-expected 10% at Rs 662 cr
07 Feb 2012,M&M can test Rs 725-730: Arunesh Madan
07 Feb 2012,M&M Q3 PAT seen down 5% at Rs 691 cr
06 Feb 2012,"Buy M&M, short Tata Motors: Abhijit Paul"
03 Feb 2012,M&M takes U-turn: Sells stake in Engines Engineering
02 Feb 2012,Diwan`s view on Ashok Leyland
02 Feb 2012,Sukhani bullish on Mahindra and Mahindra
01 Feb 2012,"Buy Tata Motors on dips, says Sukhani"
01 Feb 2012,M&M to ramp up XUV-500 production; see UV sector growth
27 Jan 2012,6 stocks likely to see lot of action
24 Jan 2012,Super Six: Stocks you can bet on Jan 24
20 Jan 2012,"Buy Sun Pharmaceutical, says Sukhani"
17 Jan 2012,"Maruti Suzuki hikes prices by up to Rs 17,000; stock jumps"
16 Jan 2012,16 stocks to watch: PINC Research
10 Jan 2012,"Two-wheelers, LCVs to drive Q3 auto sales growth up 20-22%"
10 Jan 2012,Automobiles sector results preview for Q3FY12: Emkay
10 Jan 2012,Will never see growth below 6% in India: Anand Mahindra
09 Jan 2012,Mahindra Solar commissions 5MW plant in Rajasthan
09 Jan 2012,Automobiles sector results preview for Q3FY12: PINC
09 Jan 2012,"Bull's Eye: Short IDFC, Pantaloon; Buy M&M, Bata"
06 Jan 2012,Earnings growth for Q3 likely to be weak: Edelweiss
06 Jan 2012,Buy Mahindra & Mahindra; target Rs 665: IIFL
06 Jan 2012,M&M sees only 10% growth in the tractor industry in FY13
06 Jan 2012,Bhat`s view on IT space
06 Jan 2012,"Bajaj Auto, M&M good bets in auto space, says Bhat"
05 Jan 2012,"Hero Motocorp, Bajaj Auto may see more downside: Baliga"
04 Jan 2012,"M&M may slip to Rs 615, says Sukhani"
04 Jan 2012,"Short M&M on every rally, says Manghnani"
04 Jan 2012,Bhatia overweight on Mahindra and Mahindra
03 Jan 2012,"Buy Punj Lloyd, avoid M&M: Sukhani"
03 Jan 2012,Buy Tata Motors at current levels: Prayesh Jain
03 Jan 2012,"Buy Mahindra and Mahindra, says Prayesh Jain"
03 Jan 2012,"Prefer Tata Motors, M&M over Bajaj Auto: PN Vijay"
03 Jan 2012,M&M a top pick in auto space: Hitesh Goel
03 Jan 2012,Mahindra and Mahindra may see further downside: Sukhani
03 Jan 2012,"BofA cuts M&M to underperform, lowers price"
02 Jan 2012,"Short Ashok Leyland, TVS Motor, M&M on rally: Sukhani"
02 Jan 2012,Three-wheelers are the only trouble: M&M
31 Dec 2011,"After deep discounts in Dec, car prices to go up from Jan"
30 Dec 2011,"Bull's Eye: Short SAIL, Suzlon; buy M&M, L&T"
29 Dec 2011,"Hemen Kapadia`s view on Tata Motors, Jindal Steel"
28 Dec 2011,M&M hikes XUV500 prices by up to Rs 55000 from Jan
28 Dec 2011,"Go long on M&M, short BHEL: Manoj Murlidharan"
24 Dec 2011,Will huge discounts on passenger cars boost sales in Dec?
22 Dec 2011,M&M set to ride on strong tractor demand in FY13 
22 Dec 2011,Confident Pawan Goenka sees 10-12% growth in tractor sector
21 Dec 2011,Pantaloon Retail may settle around Rs 120: Tulsian
21 Dec 2011,Buy Mahindra & Mahindra; target Rs 920: Emkay
20 Dec 2011,"Tata Motors, M&M top picks in auto space, says Rajen Shah"
20 Dec 2011,"Bull's Eye: Short Exide, IDFC; buy Shree Renuka, Lanco"
20 Dec 2011,FMCG is a space to bet on: Gautam Shah
16 Dec 2011,16 stocks you should buy in falling market: PINC
16 Dec 2011,"Below Rs 690, ICICI Bank may test Rs 660-630: Manghnani"
15 Dec 2011,"Buy Hero Moto, Bajaj Auto, M&M at current levels:  Tulsian"
15 Dec 2011,Mahindra to raise vehicle prices by up to 3% in 2012
15 Dec 2011,Super Six stocks you can bet on Dec 15
07 Dec 2011,Ashok Leyland has target of Rs 28: Sukhani
05 Dec 2011,Maruti Suzuki India may move upto Rs 1040: Gupta
02 Dec 2011,Sales momentum to continue in next couple of months: M&M
01 Dec 2011,Interest rate peaking next trigger for auto sector: Expert
30 Nov 2011,"Tata Motors looks good, says Sukhani"
25 Nov 2011,Take long position in M&M: Sukhani
25 Nov 2011,Tractor industry's October 2011 sales up 22% YoY
24 Nov 2011,"Maruti Suzuki, M&M good bets: Dilip Bhat"
24 Nov 2011,Super Six buy or sell call for Nov 24
22 Nov 2011,"Bull's Eye: Short RIL, Titan, Rel Cap; pick Idea, M&M"
21 Nov 2011,"Buy M&M on dips, says Anu Jain"
19 Nov 2011,"After a mixed Q2, bumpy road ahead for auto cos"
17 Nov 2011,Mahindra & Mahindra signs MOU with Telephonics Corp
16 Nov 2011,Top 15 companies you should keep an eye on: PINC Research
15 Nov 2011,Buy Mahindra & Mahindra; target Rs 898: PINC Research
14 Nov 2011,Nandurkar likes M&M with medium term perspective
14 Nov 2011,M&M makes open offer for 27% stake in Swaraj Autombiles
14 Nov 2011,M&M tightens its grip; Makes open offer for Swaraj Auto
14 Nov 2011,"Buy M&M around Rs 780- 785 levels, says Diwan"
14 Nov 2011,"Stay away from sugar stocks, says Sukhani"
14 Nov 2011,Buy Mahindra and Mahindra; target Rs 870: IIFL
14 Nov 2011,M&M Q2 revenues up 38% at Rs 7307 cr
14 Nov 2011,M&M Q2 net down 2.8% at Rs 737 cr
14 Nov 2011,M&M Q2 PAT seen up 2% at Rs 773 cr
11 Nov 2011,Avoid high beta stocks: Anil Manghnani
09 Nov 2011,October car sales suffer biggest fall in a decade
09 Nov 2011,"Bull's Eye: Buy Aban Offshore, REC, HDIL; short VIP Ind"
04 Nov 2011,"Bajaj Auto, M&M top picks in auto space, says Singal"
04 Nov 2011,Darashaw bullish on M&M
02 Nov 2011,Tulsian positive on Escorts
02 Nov 2011,Book profits in M&M on every rally: Phani Sekhar
01 Nov 2011,High Oct sales figures are not an aberration: M&M 
01 Nov 2011,Tata Motors can test Rs 210-215: Thunuguntla
31 Oct 2011,Invest in Mahindra and Mahindra: Puneet Kinra
31 Oct 2011,"Buy Maruti Suzuki on dips, says Rakesh Bansal"
31 Oct 2011,Buy M&M on declines: Amit Gupta
28 Oct 2011,Go long on M&M: Vishal Kshatriya
28 Oct 2011,Super Six short term picks for Oct 28
25 Oct 2011,"Bull's Eye: Buy Redington, GAIL; Short Delta Corp"
24 Oct 2011,"Buy Mahindra and Mahindra, says Bhanushali"
24 Oct 2011,Diwali Dhamaka: Emkay handpicks 10 stocks for investment
24 Oct 2011,Bull's Eye: Top chart picks for today
21 Oct 2011,"Hero Motocorp, M&M top picks: UBS Securities"
19 Oct 2011,Ashok Leyland a good investment bet: Mohindar
19 Oct 2011,Mohindar bullish on M&M
19 Oct 2011,"Bhat bullish on M&M, Maruti Suzuki"
19 Oct 2011,M&M can test Rs 835-845: Shrikant Chouhan
19 Oct 2011,6 trading stocks for short term gain 
17 Oct 2011,M&M a top pick in auto space: Murlidhar
17 Oct 2011,Buy M&M; target of Rs 840: IIFL
17 Oct 2011,M&M can touch Rs 845-860: Aditya Agarwal
15 Oct 2011,M&M Sept qtr PAT seen up 12.7% at Rs 804.2 cr: Emkay
14 Oct 2011,13 top-shelf stocks from PINC Research
13 Oct 2011,"M&M, Tata Motors top picks: Religare"
13 Oct 2011,"Buy Mahindra and Mahindra, says Rajesh Jain"
13 Oct 2011,Super Six stocks you can bet on October 13
12 Oct 2011,XUV5OO sold for 4 mnths; suspends bookings: Mahindra
11 Oct 2011,M&M Sep qtr PAT seen at Rs 832cr: Angel Broking
10 Oct 2011,Mahindra launches Verito Executive
10 Oct 2011,"Auto cos' Q2 margins may slip on high costs, discounts"
10 Oct 2011,Invest in Mahindra and Mahindra on dips: VK Sharma
03 Oct 2011,Mahindra plans affordable houses up to Rs 10 lakh
03 Oct 2011,"New launches, festive zeal boost most auto sales in Sept"
30 Sep 2011,Buy M&M; target of Rs 865: Sharekhan
30 Sep 2011,"Buy Mahindra & Mahindra, says Sanjay Vaid"
30 Sep 2011,Killer price key to likely success of Mahindra XUV500 SUV
30 Sep 2011,Bull's Eye: 12 intraday picks for September 30
29 Sep 2011,"Bajaj Auto, M&M good investment bets: Mavani"
29 Sep 2011,M&M has target around Rs 880: Mohindar
28 Sep 2011,Ashok Leyland to launch LCV 'Dost' nationwide in six months
26 Sep 2011,Tulsian`s view on EIH
22 Sep 2011,Mahindra to raise tractor prices by 1.5%
21 Sep 2011,Ssangyong to launch four new models by 2016
17 Sep 2011,"Ambitions beyond SUVs, M&M to take off in aviation"
16 Sep 2011,PINC Research handpicks 16 stocks from market
16 Sep 2011,Mahindra and Mahindra can test Rs 880: Mohindar
16 Sep 2011,"Go long in M&M, says Vishal Kshatriya"
16 Sep 2011,Super Six stocks you can bet on Sept 16
15 Sep 2011,Interest rate hike to impact festive season sales: M&M
15 Sep 2011,M&M can touch Rs 830: Rohit Shinde
15 Sep 2011,Invest in Bajaj Auto: Rohit Shinde
15 Sep 2011,"We're seeing growth but not at last year's pace, says M&M"
15 Sep 2011,Buy Mahindra and Mahindra: Rajesh Jain
15 Sep 2011,Super Six trading picks for the day
12 Sep 2011,Happy with our export performance: M&M
12 Sep 2011,"HDFC Bank a better bet, says Anu Jain"
10 Sep 2011,Buy M&M; target of Rs 954: Maximus Securities
09 Sep 2011,Invest in Mahindra and Mahindra: Shailesh Kadam
08 Sep 2011,M&M rolls out Bolero variant at Rs 6.33 lakh
08 Sep 2011,"Hold Hero Motocorp, says Jai Bala"
07 Sep 2011,"Land Bill: We need a comprehensive legislation, says M&M"
07 Sep 2011,Hold Mahindra and Mahindra: Shardul Kulkarni
07 Sep 2011,Invest in Mahindra and Mahindra: Salil Sharma
07 Sep 2011,Buy Mahindra and Mahindra: Rajesh Agarwal
07 Sep 2011,Bull's Eye: 12 buying ideas for the day
06 Sep 2011,"M&M, Tata Motors best picks in auto space: Irani"
06 Sep 2011,Mahindra to relaunch Stallio motorcycle by November
05 Sep 2011,"M&M plans acquisitions in UK, Europe in IT space: Report"
05 Sep 2011,Land Acquisition Bill: Experts weigh pros and cons
05 Sep 2011,Mahindra hikes vehicle prices by up to 2%
05 Sep 2011,"Buy M&M on dips, says Anu Jain"
03 Sep 2011,"Ashok Leyland, M&M top pick in auto space: PINC Research"
02 Sep 2011,PN Vijay`s view on auto space
02 Sep 2011,Anand Mahindra outlines M&M's retail strategy
02 Sep 2011,Mahindra set to launch global SUV by Dec 2011
02 Sep 2011,Manghnani positive on Idea Cellular
31 Aug 2011,Prolonged slowdown in auto sector might affect economy: M&M
30 Aug 2011,SsanYong showcases concept of premium crossover
30 Aug 2011,Not giving up on two-wheeler business yet: Anand Mahindra
30 Aug 2011,Buy Mahindra and Mahindra: LKP
30 Aug 2011,Super Six stocks you can bet on August 30
29 Aug 2011,New bank license guidelines: Who qualifies & who lucks out?
29 Aug 2011,Hero Motocorp can test Rs 2000: Anu Jain
29 Aug 2011,Buy Mahindra and Mahindra at Rs 705: Agarwal
29 Aug 2011,Super Six trading ideas for the day
25 Aug 2011,"Avoid Tata Motors, Maruti Suzuki: Hemant Thukral"
24 Aug 2011,Houseviews: Brokerages recommend auto stocks
23 Aug 2011,"Most Americans not open to buying cars from India, China"
22 Aug 2011,Prefer M&M over Tata Motors: Dhawan
19 Aug 2011,"Buy blue chip auto stocks, says PN Vijay"
18 Aug 2011,Buy Idea Cellular above Rs 97: LKP
16 Aug 2011,Top stocks picks: PINC Research
16 Aug 2011,Buy M&M; target of Rs 806: Motilal Oswal
12 Aug 2011,Hold Tata Motors: Madhumita Ghosh
11 Aug 2011,India's GDP will grow only 7.5% in FY12: Anand Mahindra
11 Aug 2011,Mahindra Grp launches multi-media movement 'Spark the Rise'
11 Aug 2011,Buy M&M; target of Rs 775: ICICIdirect.com
11 Aug 2011,Buy M&M; target of Rs 815: Angel Broking
11 Aug 2011,Buy M&M; target of Rs 838: PINC Research
10 Aug 2011,Mahindra and Mahindra looks strong: Raamdeo Agrawal
10 Aug 2011,"Buy M&M, L&T, Tata Chemicals, PTC India: Sharekhan"
09 Aug 2011,M&M may rally upto Rs 705-710: Datta
09 Aug 2011,"Hold M&M, says Dharmesh Kant"
09 Aug 2011,"M&M, SsangYong to develop joint product platform in 3-4 yrs"
09 Aug 2011,Buy M&M; target of Rs 735: Sharekhan
08 Aug 2011,M&M can test Rs 705-710: Kulkarni
08 Aug 2011,M&M Q1 beats street; net up 8% on strong sales growth
08 Aug 2011,"Hold M&M, says Salil Sharma"
08 Aug 2011,M&M Q1 PAT seen up 3.5% at Rs 582cr YoY
05 Aug 2011,M&M looks weak: Aditya Agrawal
05 Aug 2011,See further downside in Sterlite Ind: Bhamre
05 Aug 2011,"Stay invested in M&M, says SP Tulsian"
04 Aug 2011,Buy M&M around Rs 680: PN Vijay
04 Aug 2011,Road block ahead? Car owners may not get subsidised diesel
04 Aug 2011,M&M may slip to Rs 660-665: LKP
04 Aug 2011,Sell Mahindra & Mahindra: Ashish Chaturmohta
04 Aug 2011,Tata Motors may slip to Rs 880-900: Shruti Vora
03 Aug 2011,Europe demand pickup to aid Mahindra Forging's FY12 growth
01 Aug 2011,FM looking to unleash 2nd wave of reforms: Anand Mahindra
01 Aug 2011,M&M confident of outgrowing the market in August
28 Jul 2011,Petronet LNG has target of Rs 190-195: IIFL
27 Jul 2011,Sell Mahindra & Mahindra: Salil Sharma
26 Jul 2011,"Despite rate hike looming, Mah & Mah dismisses any slowdown"
26 Jul 2011,Buy Mahindra and Mahindra on dips: Ajay Srivastava
25 Jul 2011,M&M may see upside from current level: ICICI Direct
25 Jul 2011,Buy Mahindra and Mahindra; target of Rs 750: IIFL
21 Jul 2011,M&M launches open offer to acquire 20% stake in EPC Inds
20 Jul 2011,Mahindra Powerol plans pan-India expansion
19 Jul 2011,Exit Mahindra and Mahindra: Siddharth Bhamre
16 Jul 2011,Auto sector likely to grow 11-12% in FY12: Pawan Goenka
15 Jul 2011,PINC power picks for the month of July 2011
14 Jul 2011,"Hold Mahindra & Mahindra, says Siddharth Bhamre "
11 Jul 2011,Mahindra not to acquire Scooters India now: Pawan Goenka
11 Jul 2011,M&M Jun qtr PAT seen up 7.4% at Rs 604.1cr: PLilladher
09 Jul 2011,M&M Jun qtr PAT seen up 13.3% at Rs 637cr: Angel Broking
07 Jul 2011,"Slowing sales, high costs to weigh on auto cos Q1 earnings"
06 Jul 2011,M&M launches double cabin pick up Genio DC
06 Jul 2011,Autos in rough weather; 2-wheelers thrive: PINC Research
06 Jul 2011,Farm mechanisation is driven by lack of labour: VST Tillers
05 Jul 2011,BT to stay invested in Tech Mahindra
05 Jul 2011,"Go long on M&M, says Salil Sharma"
05 Jul 2011,Hold Mahindra and Mahindra: Radhika Gupta
04 Jul 2011,Mahindra & Mahindra bets big on scooters
04 Jul 2011,Invest in Mahindra and Mahindra: Gaurang Shah
04 Jul 2011,Passenger car sales to moderate to 8-10% in FY12: Sharekhan
01 Jul 2011,"Albeit interest rates are a worry, we grew 29% in June: M&M"
28 Jun 2011,"MNAL to grow dealer network, up LCV production in AP plant"
24 Jun 2011,Buy Mahindra & Mahindra: Kamlesh Kotak
24 Jun 2011,10 stocks that you can buy/sell today
23 Jun 2011,M&M asks Maharashtra to keep commitments on incentives
23 Jun 2011,M&M asks Maharashtra to keep commitments on incentives
22 Jun 2011,Mahindra banks on new auto products
20 Jun 2011,Swaraj brand of M&M eyes over 10-15% growth in 2011-12
20 Jun 2011,Edelweiss says car sales growth could slow to 10% in FY12
16 Jun 2011,Auto industry majors feel RBI rate hike will dampen demand
16 Jun 2011,Hold your breath: M&M may not dump just-hiked rates on you!
15 Jun 2011,PINC Research handpicks 14 stocks from diverse sectors
13 Jun 2011,"Cut import duties on automobiles, components: Ratan Tata"
11 Jun 2011,Auto stocks to remain subdued near-term; RBI policy eyed
10 Jun 2011,Maruti Suzuki a best bet: Sekhar
09 Jun 2011,Raamdeo Agrawal view on auto stocks
09 Jun 2011,"May car sales growth slowest in 2-yrs, demand to moderate"
08 Jun 2011,Buy Mahindra & Mahindra: Agarwal
08 Jun 2011,Morgan Stanley downgrades M&M to equal weight
07 Jun 2011,Buy M&M; target of Rs 836: PINC Research
03 Jun 2011,Buy M&M; target of Rs 805: Way2Wealth
03 Jun 2011,Buy Mahindra and Mahindra; target of Rs 804: LKP
02 Jun 2011,"Goldman bearish on Hero Honda, M&M; likes Bajaj Auto, Bosch"
02 Jun 2011,Mah Scorpio introduces entry-level Model: Scorpio Ex
01 Jun 2011,Expect tractor sales to grow 13-14% this year: M&M
01 Jun 2011,"M&M total May sales rise 20% to 34,323 units"
31 May 2011,FY11 margins are best in class: Mahindra and Mahindra
31 May 2011,Emkay recommends 8 stocks to buy for month of June
30 May 2011,Mah and Mah declares dividend at Rs 10.50 per share
30 May 2011,Enter M&M around Rs 620-630 levels: Angel Broking
30 May 2011,Buy Mahindra & Mahindra at lower levels: Baliga
30 May 2011,"Short Maruti Suzuki, Tata Motors: Mohindar"
30 May 2011,M&M pegs capex of Rs 5800 cr over next 3-years
30 May 2011,M&M says high input costs to restrict operating margins
30 May 2011,M&M Q4 net profit up 6.5% at Rs 607 cr
30 May 2011,Exit Mahindra and Mahindra at around Rs 800: Tulsian
27 May 2011,Good opportunity to enter M&M: Mehta
27 May 2011,Buy Mahindra and Mahindra: Gaurang Shah
27 May 2011,"Bull's Eye: What's hot on the charts, and what's not"
23 May 2011,Renault India aims to sell 1 lakh units by end-2013
20 May 2011,Govt may call for global bids for Scooters India: Sources
19 May 2011,Malkani neutral on auto space
18 May 2011,Accumulate M&M; target of Rs 798: P Lilladher
16 May 2011,Does your portfolio include these 15 stocks?
12 May 2011,"Below Rs 695, M&M can slip to Rs 680: Salil Sharma "
11 May 2011,Buy Maruti Suzuki at lower levels: Diwan
09 May 2011,Buy M&M; target of Rs 735: IIFL
09 May 2011,M&M may outperform auto pack: Sampriti Capital
06 May 2011,Sell Mahindra and Mahindra: Aditya Birla Money
06 May 2011,Buy banking stocks on corrections: Srivastava
04 May 2011,Stay invested in Mahindra and Mahindra: Tulsian
03 May 2011,"Buy M&M, Tata Motors on any dip: Doshi"
02 May 2011,Expect tractor sector to grow at 15% in FY12: M&M
27 Apr 2011,M&M launches Verito in a new price range
26 Apr 2011,Renault supports M&M to transform Logan to Verito
26 Apr 2011,SEL to enhance engine capacity on growing demand from M&M
21 Apr 2011,M&M a top bet in auto space: Motilal Oswal
20 Apr 2011,M&M may head towards Rs 826 mark: Manghnani
15 Apr 2011,Check out top 16 stock picks for month of April: PINC
15 Apr 2011,M&M Mar qtr PAT seen up at Rs 626.6 cr: PLilladher
13 Apr 2011,Buy Mahindra and Mahindra; target of Rs 832: KRChoksey
13 Apr 2011,M&M Mar qtr PAT seen up at Rs 680.2 cr: MOST
13 Apr 2011,M&M Mar qtr PAT seen up at Rs 611.4cr: Angel Broking
12 Apr 2011,M&M Mar qtr PAT seen up at Rs 635.5 cr: Emkay
11 Apr 2011,"Hero Honda, Bajaj Auto top picks in auto sector: Bala"
11 Apr 2011,Salil Sharma view on auto space
08 Apr 2011,"Car sales seen slowing in 2011, costs to weigh"
07 Apr 2011,Mah & Mah Mar qtr PAT seen up at Rs 668.5 cr: PINC Research
07 Apr 2011,"Technology, automobiles will lead rally: ICICI Sec"
05 Apr 2011,Which sectors were buzzing on Deal Street this quarter?
04 Apr 2011,Prefer Bajaj Auto to Hero Honda: Irani
01 Apr 2011,Bajaj Auto a good bet: Mavani
01 Apr 2011,M&M records highest-ever sales figure in March
31 Mar 2011,M&M eyes India launch of Ssangyong SUVs next year
31 Mar 2011,Ashok Leyland can go up to Rs 60-60.5: Anu Jain
28 Mar 2011,Irani positive on auto sector
25 Mar 2011,Mahindra Forgings foresees good results from German plant
24 Mar 2011,Buy Mahindra and Mahindra; target of Rs 743: Firstcall Research
23 Mar 2011,Mahindra & Mahindra to open new tractor plant in Andhra Pradesh
23 Mar 2011,Tata Motors may trade in Rs 1120-1165 range: Gupta
22 Mar 2011,Will further interest rate hikes drive auto cos like M&M off the road?
22 Mar 2011,"Indian auto industry to grow 15-17% in FY12, says M&M's Pawan Goenka "
22 Mar 2011,Kinetic Motor to invest Rs 20 crore in group company
21 Mar 2011,Maruti Suzuki has support at Rs 1050: Gandhi
18 Mar 2011,FY12 to be heavy on investment: Pawan Goenka
17 Mar 2011,Pawan Goenka appointed as SsangYong's Chairman
17 Mar 2011,M&M sees short-term impact on component supplies
16 Mar 2011,Lokesh Machines order book at around Rs 200cr for FY12
16 Mar 2011,See no impact due to Japanese crisis: Autoline Industries  
15 Mar 2011,Mahindra & Mahindra completes acquisition of majority stake in SsangYong Motor Company
15 Mar 2011,"M&M to boost development, brand spend at Ssangyong"
14 Mar 2011,"Buy ICICI Bk, HDFC Bk call options ahead of RBI meet:Dhawan"
09 Mar 2011,Motilal Oswal Securities positive on Mahindra & Mahindra
09 Mar 2011,Mahindra targets $500-750m in 5 years from CISCO deal 
09 Mar 2011,"Buy M&M, Tata Motors on every dip: Morgan Stanley"
08 Mar 2011,Mahindra Group inks strategic alliance with Cisco Systems
08 Mar 2011,M&M ties with Cisco for technology service
08 Mar 2011,Hemang Jani positive on IT space
07 Mar 2011,Hold Tata Motors: SP Tulsian
07 Mar 2011,Sell Mah and Mah; target of Rs 650/630: Aditya Birla Money
07 Mar 2011,Sell Mahindra and Mahindra: Manghnani
04 Mar 2011,Mehta positive on Mahindra & Mahindra
03 Mar 2011,Malkhani`s view on auto sector
03 Mar 2011,Mahindra and Mahindra can test Rs 725-728: Diwan
01 Mar 2011,February emerged as high-speed track for auto companies
01 Mar 2011,Mahindra and Mahindra has target of Rs 673: Bothra
01 Mar 2011,Expect March to see all-time high in sales: M&M
01 Mar 2011,India auto sales rise in February
25 Feb 2011,Hero Honda looks attractive: Mehta
25 Feb 2011,"Prefer M&M, Maruti Suzuki: Mehta"
23 Feb 2011,M&M Finance raises Rs 426 cr via QIP
22 Feb 2011,Anand Mahindra offers to resign from NACIL board
21 Feb 2011,Buy Mahindra and Mahindra; tgt of Rs 775: Anagram Research
18 Feb 2011,Expect a benign approach from FM this budget: M&M
17 Feb 2011,"M&M, Ashok Leyland look weak: Anu Jain"
15 Feb 2011,"M&M, Maruti Suzuki top picks: Religare Capital"
15 Feb 2011,Buy Mahindra and Mahindra; target of Rs 794: Angel Broking
14 Feb 2011,Tata Motors looks under-priced right now: Dilip Bhat
11 Feb 2011,Renault bids adieu to Mahindra's outlets
11 Feb 2011,Mahindra goes the construction vehicle business way
11 Feb 2011,Accumulate Mahindra & Mahindra; tgt of Rs 734: P Lilladher
10 Feb 2011,Mahindra announces entry into Micro Irrigation Business
10 Feb 2011,"M&M, Central Bank top picks: Motilal Oswal"
10 Feb 2011,Buy Mahindra and Mahindra; target of Rs 861: LKP
10 Feb 2011,Buy Mahindra and Mahindra; target of Rs 883: PINC Research
10 Feb 2011,Buy M&M at lower levels: Baliga 
10 Feb 2011,Mahindra to launch open offer for EPC stake on Apr 6
09 Feb 2011,M&M Q3 net profit up 78% at Rs 735 cr
09 Feb 2011,Hold Mahindra and Mahindra: Gupta
09 Feb 2011,Buy M&M; tgt of Rs 899: Anand Rathi Securities
09 Feb 2011,M&M Q3 profit after tax seen up 57% at Rs 650 cr
07 Feb 2011,To invest over $100m in aerospace biz: Anand Mahindra
04 Feb 2011,Significant unrealised potential in UK-India trade: Tata
01 Feb 2011,Growth slows for India carmakers
01 Feb 2011,See demand momentum continue going forward: M&M
01 Feb 2011,January auto sales in top gear
01 Feb 2011,M&M January vehicle sales up 22% yoy: Goenka 
28 Jan 2011,Pick M&M on 7-10% dip: Dilip Bhat
27 Jan 2011,"Short Mphasis, M&M, says Hemen Kapadia"
27 Jan 2011,"Goldman Sachs downgrades Hero Honda, M&M"
25 Jan 2011,Mahindra Group buys strategic stake in the east India Company
25 Jan 2011,Buy Mahindra and Mahindra; target of Rs 820: IIFL
24 Jan 2011,Mahindra and Mahindra can retest Rs 814: Thacker
18 Jan 2011,Why 'Rise' is the new Mahindra mantra?
14 Jan 2011,"Interest rates, commodity price to pressurise auto cos: M&M"
13 Jan 2011,Sell M&M: Fortune Equity
13 Jan 2011,Q3 earnings: Auto sector preview and expert picks
13 Jan 2011,Buy Mah and Mah; target of Rs 880: Emkay
12 Jan 2011,Short Mah and Mah; target of Rs 670/625: Aditya Birla Money
11 Jan 2011,"India's 2010 auto sales up 31%, seen slowing"
11 Jan 2011,Q3 earnings: How will different sectors fare?
11 Jan 2011,M&M qtr PAT seen up 44.1% at Rs 611.4cr: Angel
11 Jan 2011,Short Mah and Mah; target of Rs 670/625: Aditya Birla Money
10 Jan 2011,M&M Dec qtr PAT seen up 69.5% at Rs 701.4cr: PINC
08 Jan 2011,M&M Dec qtr PAT seen up 67.6% at Rs 693.5cr: PLilladher
05 Jan 2011,M&M to raise vehicle prices
04 Jan 2011,December car sales signal continued growth
04 Jan 2011,Don't expect to match 2010 sales in 2011: Pawan Goenka
03 Jan 2011,"New models, discounts drive Dec auto sales up"
03 Jan 2011,See auto industry growing at 15% ahead: M&M
31 Dec 2010,M&M continue to do well: Vikas Pershad
30 Dec 2010,"Bajaj Auto, M&M top pick: IIFL India"
27 Dec 2010,"Mahindra and Mahindra, Tata Motors safe player: Udasi"
27 Dec 2010,Roaring ride of auto sector in 2010 
22 Dec 2010,"Above Rs 750, M&M can touch Rs 765: ICICI Sec"
20 Dec 2010,Rahul Mohindar bullish on auto space
20 Dec 2010,Sell Mah and Mah; target of Rs 680/ 650: Aditya Birla Money
13 Dec 2010,Mah and Mah has target of Rs 844: Thununguntla
13 Dec 2010,Bull's Eye: Stocks to buy today
06 Dec 2010,Buy Mahindra and Mahindra: Anu Jain
03 Dec 2010,Buy Mah & Mah; target of Rs 899: Anand Rathi Securities
03 Dec 2010,Buy 780 put of M&M: VK Sharma
02 Dec 2010,Sanjeev Prasad positive on M&M
01 Dec 2010,No immediate plan to hike prices: Mahindra and Mahindra
01 Dec 2010,Auto sales in November decelerate
01 Dec 2010,M&M to launch CNG version of Logan
26 Nov 2010,Buy M&M; target of Rs 903: Firstcall Research
26 Nov 2010,M&M to buy 5.5% of Tech Mah stake from BT
26 Nov 2010,M&M has target of Rs 844: Thunuguntla
26 Nov 2010,Bull's Eye: Stocks to buy today
24 Nov 2010,Prefer Bajaj Auto in two-wheeler space: Gupta
23 Nov 2010,Mahindra & Mahindra signs definitive agreement with SUV company
23 Nov 2010,M&M has target of Rs 807: Thunuguntla
23 Nov 2010,Mahindra inks deal to buy Ssangyong for $464 mn
23 Nov 2010,Bull's Eye: Stocks to buy today
23 Nov 2010,"M&M, Ssangyong Motor seal deal for $462.3m"
22 Nov 2010,Accumulate Mahindra and Mahindra: Angel Broking
18 Nov 2010,Will become $1.3-1.4 bn co in FY12: Jay Bharat Maruti
17 Nov 2010,"India, Russia may follow China in autos M&A: Reuters Summit"
15 Nov 2010,Maha Satyam Q2 EBITDA margins dip sequential on wage hike
11 Nov 2010,Devang Mehta bullish on pharma sector
10 Nov 2010,Tata Motors may see more upside: Gupta
